specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
(x),20,-10,ANTAGONIST-Ygi,PROTAGONIST-86c2c1c1c2c2c1c1c2c1c2c2c2,0.9747624379718758,1,1,1,0.19049028680711552,0,6874537538271589000,0,686592152997436500000,0,(((((((1)-((6)*(2)))*((5)*((8)+(0))))-(((9)*((6)*(6)))+(((6)*(6))-((3)*(9)))))+((((5)*((4)-(9)))-((x)-((4)-(5))))-(((0)-((6)+(x)))*(((3)+(8))*((8)-(8))))))+(((((2)+((1)-(x)))-((x)*((1)*(7))))-(((5)*((7)-(3)))+(((6)+(4))-((2)*(7)))))+((((5)+((1)-(3)))*((9)+((0)-(2))))+(((4)*((2)*(4)))+(((3)+(3))*((8)*(3)))))))*((((((2)-((7)*(2)))+((0)+((5)+(8))))+(((8)+((8)+(9)))+((1)+((8)*(9)))))*((((7)*((2)+(0)))-((5)*((5)*(5))))-(((0)-((x)*(0)))*(((0)*(8))*((x)*(0))))))*(((((4)*((9)-(x)))-((5)-((9)-(4))))-(((5)+((2)*(7)))-((9)*((9)-(9)))))*((((1)*((9)+(7)))-((0)-((7)-(1))))-(((8)*((3)*(x)))*(((8)+(x))+((0)+((1)+(5))))))))),((0)+(x)),AddTreeWithAdd|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithSub|AddTreeWithMult|AddToLeafR|AddTreeWithAdd,MultXD|AddTreeWithDiv|FellTreeD|AddXD|AddTreeWithDiv|SkipD|SkipD|SubXD|SkipD|SkipD|MultXD|DivXD|AddXD|FellTreeD|AddXD,AddToLeafR,SkipD,0,0,48,47,49,49,0,0
(x),20,-10,ANTAGONIST-NYf,PROTAGONIST-77c1c2c1c1c1c2c1c2c2c1c1,0.9886526770843298,1,1,1,0.04995593763515378,0,64908142776278190000000000,0,3141827141606626300,0,(((((((3)+((9)+(4)))+((5)+((2)+(8))))+(((8)+((8)-(5)))-(((3)+(3))+((5)+(8)))))+((((9)+((4)+(2)))+((5)*((x)+(3))))+(((x)-((5)-(5)))-(((0)+(7))+((9)+(0))))))-(((((1)-((8)*(3)))+((x)*((x)*(5))))*(((8)*((1)*(1)))*(((7)*(7))*((9)*(4)))))+((((2)+((7)*(2)))*(((4)*(8))*((9)*(6))))*(((3)*((3)*(9)))+(((4)*(0))*((7)-(x)))))))+((((((2)*((1)-(6)))*((7)*((2)-(4))))+(((2)-((9)-(x)))-((x)-((9)-(0)))))-((((3)-((8)+(2)))-((4)*((7)+(1))))-(((9)-((6)+(7)))*(((6)-(9))*((3)*(7))))))-(((((1)*((0)+(9)))-((9)+((7)+(9))))-(((6)*((8)-(4)))+(((3)-(3))*((8)*(3)))))*((((9)*((9)*(6)))*((3)*((4)*(3))))-(((3)*((4)*(4)))-(((3)-(0))-((8)-((7)-(4))))))))),(((0)*((x)+(x)))-((x)+(x))),AddTreeWithSub|AddToLeafR|AddRandomSubTreeR|AddToLeafR|ReplaceBranchR|AddToLeafR|AddTreeWithMult|AddToLeafR|AddTreeWithSub|AddTreeWithAdd|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult|AddTreeWithMult,AddXD|DivXD|AddTreeWithDiv|MultXD|FellTreeD|AddXD|SubXD|MultXD|SubXD|SkipD|FellTreeD|MultXD|DivXD|SubXD|AddXD,AddToLeafR,AddXD,0,0,17,45,19,49,1,1
(x),20,-10,ANTAGONIST-Lic,PROTAGONIST-61c2c2c2c1c2c1c1c1c2c1c1c1c1c1,0.9298520255406101,1,1,1,0.2909961632964,0,590983078410003000000000,0,5195604498542907000,0,(((((((4)-(5))+((9)+((2)-(6))))*(((8)*((6)-(6)))*((0)-((8)*(9)))))*((((4)+(9))*((x)+((2)-(x))))*(((2)+((0)-(6)))-((3)-((2)*(0))))))*(((((4)-(9))-((7)-((6)-(2))))-(((3)-((5)+(0)))+((1)-((7)*(4)))))*((((2)*(3))-((6)-((8)-(x))))*(((6)-((4)-(6)))-((3)-((0)-(6)))))))-((((((6)-(8))-((1)-((6)-(6))))+(((6)+(7))+((8)+((8)*(1)))))+((((2)*(x))*((9)-((2)*(1))))+(((3)-((3)*(5)))*((1)+((0)+(4))))))+(((((5)+(8))+((x)+((4)+(3))))*(((x)+((8)+(6)))+((7)+((7)*(7)))))*((((7)*(8))*((6)*((1)*(x))))*(((7)*((8)*(8)))+((2)*((5)*((1)*(x))))))))),((0)+(x)),ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult|AddToLeafR,MultXD|DivXD|FellTreeD|AddXD|FellTreeD|DivXD|FellTreeD|MultXD|SkipD|AddXD|AddTreeWithDiv|SkipD|DivXD|FellTreeD|AddXD,AddRandomSubTreeR,FellTreeD,0,0,36,47,38,49,2,2
(x),20,-10,ANTAGONIST-Iva,PROTAGONIST-56c2c2c1c1c1c2c2c1c2c1c2c2c1,0.9301686494613874,1,1,1,0.3041529291376953,0,683917433705407700000,0,68391476547355794000000,0,(((((((x)*(6))*((7)+(9)))*(((6)*(9))-((8)*((8)-(5)))))+((((9)*(6))*((7)*((3)*(2))))*(((3)+(0))+((9)*((9)*(9))))))*(((((2)*(5))*((8)*(9)))*(((5)*(9))-((1)-((3)+(0)))))*((((3)+(4))+((7)*((x)-(4))))+(((7)+(x))+((0)+((5)+(3)))))))+((((((x)+(8))+((9)*(2)))-(((8)*(3))*((2)+((x)+(1)))))+((((x)+(5))*((x)+(1)))-(((2)-(3))*((5)-((7)*(6))))))+(((((1)*(5))-((7)*(4)))-(((0)+(3))+((x)+((x)*(4)))))*((((5)*(8))*((x)*(5)))+(((1)-(9))+((5)+((7)*((3)-(5))))))))),((0)+(x)),ReplaceBranchXR|AddToLeafR|AddTreeWithAdd|ReplaceBranchR|AddToLeafR|ReplaceBranchXR|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd,AddTreeWithDiv|AddXD|FellTreeD|FellTreeD|AddTreeWithDiv|AddXD|AddXD|AddXD|MultXD|AddXD|FellTreeD|MultXD|MultXD|FellTreeD|AddXD,AddToLeafR,AddXD,0,0,19,48,20,49,3,3
(x),20,-10,ANTAGONIST-vRd,PROTAGONIST-36c2c1c1c1c1c2c1c2c2c2c2c1c1,0.9665702446182916,1,1,1,0.17713891273968665,0,132481349602780380000,0,13247776303417674000000,0,(((((((5)-((1)-(8)))-((3)-((2)-(9))))-(((x)+((7)+(9)))*((6)+((1)*(x)))))*((((7)-((0)-(7)))-((4)-((3)*(4))))-(((1)*((2)-(x)))*((3)-((0)*(4))))))*(((((4)*((x)-(6)))*((6)+((x)*(8))))*(((2)*((6)-(6)))-((5)*((0)-(3)))))+((((x)+((9)-(2)))+((6)+((1)+(8))))+(((3)+((7)+(8)))+(((1)*(7))-((0)-(1)))))))+((((((6)+((8)-(7)))+((2)*((7)+(9))))*(((0)+((x)+(0)))+((x)+((2)-(9)))))+((((7)+((x)*(5)))+((0)-((8)*(4))))+(((1)+((9)+(3)))*((7)-((5)*(8))))))*(((((9)*((3)*(3)))+((9)+((5)+(4))))*(((2)*((x)-(x)))+((4)*((7)*(4)))))*((((1)+((8)-(5)))-((7)+((1)+(7))))-(((8)*((1)-(2)))*((6)+((x)+((1)*(9))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|ReplaceBranchXR|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult|AddToLeafR|AddToLeafR|AddToLeafR,AddTreeWithDiv|SkipD|SkipD|DivXD|SubXD|AddXD|FellTreeD|DivXD|AddXD|MultXD|SubXD|MultXD|MultXD|FellTreeD|AddXD,AddToLeafR,AddXD,0,0,45,42,46,49,4,4
(x),20,-10,ANTAGONIST-HLB,PROTAGONIST-53c2c1c1c1c1c1c2c1c2c1c1c2c2c2c2,0.9696458026080436,1,1,1,0.13618702921304704,0,26626677333837540000000,0,2662089927259152000000000,0,(((((((x)*(5))-((7)+((7)+(3))))-(((4)-((4)+(1)))-((1)*((x)*(9)))))+((((9)-(4))*((9)-((0)+(4))))-(((7)-((1)+(6)))*((x)*((8)-(9))))))-(((((7)+(0))+((9)-((0)+(8))))*(((4)*((3)*(4)))*((3)*((7)*(7)))))*((((3)-((4)-(4)))-((5)*((2)-(0))))-(((x)+((9)-(0)))*((6)*((6)-(3)))))))-((((((0)+(0))*((7)*((x)+(5))))*(((x)*((4)*(3)))*((4)*((5)*(2)))))*((((8)*(1))*((6)*((3)*(8))))-(((2)-((x)+(8)))-((0)*((4)*(7))))))-(((((x)-(3))*((9)*((1)+(x))))*(((7)*((7)+(x)))+((8)-((x)*(8)))))+((((6)+(1))+((2)+((x)+(4))))+(((8)+((6)-(1)))*((9)*((4)*((4)+(4))))))))),((0)/((x)+(x))),AddTreeWithAdd|MutateTerminalR|MutateTerminalR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|AddTreeWithMult,DivXD|DivXD|MultXD|AddTreeWithDiv|AddXD|AddXD|DivXD|FellTreeD|MultXD|SubXD|SkipD|FellTreeD|FellTreeD|DivXD|AddXD,AddToLeafR,DivXD,0,0,31,44,35,49,5,5
(x),20,-10,ANTAGONIST-yyW,PROTAGONIST-98c2c2c1c2c2c1c1c1c2c2c1,0.9524622984859288,1,1,1,0.19590586106507765,0,13247339586883480000000,0,1324718662352732000000000,0,(((((((x)*((9)*(7)))*((8)*((9)*(6))))*(((4)*((3)*(5)))*((x)*((4)*(5)))))*((((x)*((2)*(6)))*((1)*((9)*(3))))*(((6)*((2)*(9)))*((8)+((7)*(x))))))*(((((5)+((9)*(5)))*((x)+((7)*(8))))-(((8)*((0)+(9)))*((3)-((3)-(2)))))-((((5)*((2)+(9)))+((x)+((0)+(4))))+(((2)+((3)-(3)))*((1)+((9)+(0)))))))+((((((9)+(5))+((6)+((7)+(3))))*(((0)+((2)+(0)))+((7)-((2)-(0)))))-((((2)+((2)+(2)))+((3)-((9)-(5))))+(((x)-((6)-(1)))+((x)+((5)*(1))))))*(((((2)-(0))*((8)+((3)+(1))))*(((7)+((6)*(2)))-((9)*((1)+(6)))))+((((7)+((1)+(0)))+((9)+((8)+(4))))+(((1)+((1)+(6)))+((3)+((x)+((x)-(3))))))))),(((0)*(x))/((x)+(x))),DeleteMaliciousR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|MutateTerminalR|AddToLeafR|AddTreeWithAdd|AddTreeWithAdd|DeleteMaliciousR|AddToLeafR|AddToLeafR|MutateNonTerminalR|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|AddXD|AddXD|FellTreeD|AddTreeWithDiv|DivXD|AddXD|SubXD|MultXD|FellTreeD|MultXD|DivXD|AddXD,AddTreeWithAdd,AddXD,0,0,32,45,34,49,6,6
(x),20,-10,ANTAGONIST-Ckz,PROTAGONIST-28c1c2c2c2c2c2c1c2c2c1c2c1c2c1c1c2c2c2c1c2,0.9736516371061518,1,1,1,0.1124422781012943,0,40274598964834070000000,0,5623461067026990000,0,(((((((8)-((6)*(1)))*((4)*((7)*(9))))+(((8)-((x)-(3)))*(((3)-(8))*((3)*(2)))))*((((9)*((x)*(7)))*((8)*((3)*(2))))-(((x)+((9)+(6)))-(((3)-(6))*((2)+(2))))))+(((((3)+((2)*(5)))+((1)-((6)*(8))))*(((4)*((4)*(8)))*(((7)*(7))*((1)*(4)))))-((((x)-((3)*(0)))*(((4)+(7))-((8)*(0))))-(((5)+((1)-(9)))-(((2)-(9))*((4)*(x)))))))+((((((9)+((5)*(7)))*((1)-((6)*(9))))-(((0)*((0)+(2)))*(((9)+(4))-((2)-(0)))))-((((5)+((4)+(8)))-((9)*((1)*(5))))+(((1)-((4)-(6)))-(((2)*(2))+((9)*(6))))))+(((((7)-((8)-(4)))+((x)*((7)*(6))))*(((3)*((6)*(x)))*(((6)*(9))-((3)*(7)))))+((((1)-((3)+(x)))*((8)+((4)*(1))))+(((x)-((0)-(2)))-(((1)-(6))-((1)-((0)-(2))))))))),((0)+(x)),AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|AddTreeWithSub|AddTreeWithMult|AddTreeWithMult,DivXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|SubXD|AddTreeWithDiv|DivXD|SkipD|DivXD|MultXD|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,DivXD,0,0,43,46,45,49,7,7
(x),20,-10,ANTAGONIST-OrU,PROTAGONIST-6c1c1c1c1c1c2c2c2c2c1c2c1c1,0.9783707317412194,1,1,1,0.110186275926982,0,448491622179327440000,0,44849158514809860000000,0,(((((((2)+((3)+(9)))+((4)+((4)+(9))))+(((x)*((7)*(3)))*(((7)*(1))*((9)*(0)))))-((((5)*((1)*(0)))-((x)*((8)*(9))))*(((6)*((9)+(6)))+(((7)+(4))*((7)*(x))))))*(((((5)-((4)+(7)))-((5)+((x)*(7))))*(((0)+((x)+(0)))*(((7)+(6))*((9)*(4)))))+((((4)+((9)+(8)))+((x)+((2)+(3))))+(((0)+((9)+(4)))+(((5)-(1))-((2)-(6)))))))*((((((9)+((2)-(0)))-((8)+((2)+(9))))-(((4)*((6)*(8)))*((x)+((x)-(3)))))+((((5)+((3)+(4)))+((2)+((1)+(6))))+(((1)+((5)-(8)))*(((x)*(4))-((7)+(x))))))*(((((6)*((7)*(x)))*((9)*((3)*(3))))*(((6)*((2)*(3)))-((0)+((4)+(6)))))+((((2)-((7)*(9)))-((3)-((4)+(8))))*(((0)-((3)*(9)))-(((7)+(8))+((9)-((7)+(7))))))))),((0)+(x)),AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|DeleteMaliciousR|AddToLeafR|AddToLeafR,FellTreeD|MultXD|SkipD|AddXD|DivXD|SkipD|SubXD|FellTreeD|SubXD|SkipD|DivXD|FellTreeD|FellTreeD|FellTreeD|AddXD,AddToLeafR,FellTreeD,0,0,43,44,47,49,8,8
(x),20,-10,ANTAGONIST-kLa,PROTAGONIST-29c2c1c1c2c2c2c2c2c1c1c1c2c2c2,0.9771387810183882,1,1,1,0.12400324095186759,0,36147540362282180000000,0,36956238735934470000,0,(((((((0)+((x)+(3)))+((5)+((6)*(8))))*(((1)-((8)*(5)))*((4)-((0)*(x)))))+((((3)+((8)+(4)))*((8)-((7)*(x))))*(((6)-((4)*(x)))*(((x)*(7))+((1)*(9))))))+(((((2)*((5)*(9)))*((2)*((7)*(x))))*(((9)*((4)*(1)))*((4)+((x)+(4)))))-((((8)-((5)+(9)))-((6)*((8)*(3))))*(((3)*((1)*(8)))*(((6)*(5))*((2)*(6)))))))*((((((5)-((1)*(9)))-((7)-((8)-(3))))-(((9)-((8)*(x)))-((3)+((0)*(8)))))+((((6)*((3)-(9)))*((0)-((3)+(1))))+(((x)*((1)-(2)))-((4)-((4)*(x))))))-(((((9)-((0)*(9)))*((0)+((8)+(0))))+(((0)+((5)+(9)))-((5)+((0)+(8)))))-((((6)-((6)+(3)))+((3)+((6)*(1))))-(((2)+((1)-(4)))*(((x)+(x))+((6)+((2)+(5))))))))),((0)+(x)),AddTreeWithAdd|AddToLeafR|AddToLeafR|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult,SubXD|DivXD|FellTreeD|SubXD|AddXD|SkipD|SubXD|FellTreeD|SkipD|SkipD|AddTreeWithDiv|SkipD|FellTreeD|FellTreeD|AddXD,AddToLeafR,FellTreeD,0,0,27,45,28,49,9,9
