gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04883845706443602,0.000007622719719179161,-0.04877908770095413,0.011460182609182743,NaN,NaN,186.824,244.56112000000002,-0.9600000000000001,0.28859906268088215,0,0.0014151247107905532,6120.8,6114.070000000001,6120.8,6096.08,(0),(((6)*(5))+((x)+(x))),AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR|SkipD|DeleteNonTerminalR,FellTreeD|AddXD|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddXD|AddXD|DeleteTerminalR|SkipD|ReplaceBranchR,DeleteNonTerminalR,AddXD,0,0,1,1,1
1,x*x*x*x,25,-10,-0.03841968631551432,0.011431127116903488,-0.03840009410534571,0.01144486248296208,241.81959999999998,244.81009999999998,244.81759999999997,244.6924,-0.9600000000000001,0.2875254401852233,0,0.000649054073621788,6120.8,6113.139999999999,6120.8,6105.28,(0),((3)*((6)+(x))),AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR|SkipD|DeleteNonTerminalR,FellTreeD|AddXD|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddXD|AddXD|DeleteTerminalR|SkipD|ReplaceBranchR,DeleteNonTerminalR,AddXD,0,0,2,2,1
2,x*x*x*x,25,-10,-0.03840090184289636,0.011469194036260434,-0.038400000000000004,0.011525991000242737,244.69400000000002,244.4839,244.832,243.99719999999996,-0.9600000000000001,0.28813227029146526,0,0.0007897257233026277,6120.8,6105.94,6120.8,6100.08,(0),(((x)*(9))+((x)+(x))),AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR|SkipD|DeleteNonTerminalR,FellTreeD|AddXD|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddXD|AddXD|DeleteTerminalR|SkipD|ReplaceBranchR,DeleteNonTerminalR,AddXD,0,0,3,3,1
3,x*x*x*x,25,-10,-0.038400000000000004,0.011450767406688205,-0.038400000000000004,0.011492475306682603,244.832,244.6418,244.832,244.28440000000003,-0.9600000000000001,0.28883245887559056,0,0.0016293589896982327,6120.8,6113.05,6120.8,6094.08,((0)*(0)),((8)*(5)),AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR|SkipD|DeleteNonTerminalR,FellTreeD|AddXD|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|FellTreeD|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,DeleteNonTerminalR,FellTreeD,0,3,4,4,1
4,x*x*x*x,25,-10,-0.038400000000000004,0.01144230679463002,-0.038400000000000004,0.011485800175513941,244.832,244.71430000000004,244.832,244.3416,-0.9600000000000001,0.2870633157197006,0,0.000533987847053276,6120.8,6115.13,6120.8,6109.24,(0),((6)+(9)),DeleteMaliciousR|ReplaceBranchXR|DeleteTerminalR|SkipD|DeleteNonTerminalR,FellTreeD|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|FellTreeD|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,DeleteMaliciousR,FellTreeD,3,4,5,5,1
5,x*x*x*x,25,-10,-0.03840796758593648,0.011465844800866369,-0.038400000000000004,0.011533412999234464,243.61280000000002,244.51260000000002,244.832,243.9336,-0.9600000000000001,0.29044289261907885,0,0.0021000033651484896,6120.8,6105.17,6120.8,6080.28,((x)-((2)*(0))),((9)*(7)),DeleteMaliciousR|ReplaceBranchXR|SkipD|SkipD|DeleteNonTerminalR,FellTreeD|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|FellTreeD|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,SkipD,FellTreeD,4,4,6,6,1
6,x*x*x*x,25,-10,-0.03840526075022874,0.011461141867542995,-0.038400000000000004,0.011560300240864876,244.02700000000002,244.55290000000002,244.832,243.7032,-0.9600000000000001,0.28981272289336596,0,0.0018594066113541874,6120.8,6109.54,6120.8,6085.68,(0),((6)*(9)),DeleteMaliciousR|ReplaceBranchXR|SkipD|SkipD|DeleteNonTerminalR,FellTreeD|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|MutateNonTerminalR|AddToLeafR|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddTreeWithAdd|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,SkipD,ReplaceBranchR,5,6,7,7,1
7,x*x*x*x,25,-10,-0.038400000000000004,0.011458422801874639,-0.038400000000000004,0.01156375450454656,244.832,244.57620000000003,244.832,243.6736,-0.9600000000000001,0.2910730623447916,0,0.00262058199460525,6120.8,6107.37,6120.8,6074.88,(0),((9)*(8)),DeleteMaliciousR|ReplaceBranchXR|SkipD|SkipD|DeleteNonTerminalR,FellTreeD|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|MutateNonTerminalR|AddToLeafR|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddTreeWithAdd|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,SkipD,ReplaceBranchR,6,6,8,8,1
8,x*x*x*x,25,-10,-0.038400000000000004,0.01147484222417238,-0.038400000000000004,0.011519922699180314,244.832,244.43549999999996,244.832,244.0492,-0.9600000000000001,0.28916388147207656,0,0.0011734328806763139,6120.8,6103.139999999999,6120.8,6091.24,((x)+((6)*(0))),(((x)*((5)+(8)))*((x)+(7))),DeleteMaliciousR|ReplaceBranchXR|SkipD|SkipD|DeleteNonTerminalR,FellTreeD|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|MutateNonTerminalR|AddToLeafR|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddTreeWithAdd|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,SkipD,ReplaceBranchR,7,6,9,9,1
9,x*x*x*x,25,-10,-0.038400000000000004,0.01146087346191908,-0.038400000000000004,0.01150731930466606,244.832,244.55519999999996,244.832,244.15720000000002,-0.9600000000000001,0.2888557984950614,0,0.001429098959300391,6120.8,6107.7,6120.8,6093.88,((x)*((x)*(0))),(((2)+(x))+((7)*(5))),DeleteMaliciousR|ReplaceBranchXR|SkipD|SkipD|DeleteNonTerminalR,AddTreeWithAdd|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|SubXD|DeleteMaliciousR|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|FellTreeD|ReplaceBranchR|AddXD|AddTreeWithAdd|AddTreeWithSub|DeleteTerminalR|SkipD|ReplaceBranchR,SkipD,ReplaceBranchR,7,9,10,10,1
