TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.9823554393988893,0.16634653591925136,0.5615295878767954,1,1
0.37711568480662283,1,-1,0.769819231188065,2
0.9304293120559002,0.16735069406633016,0.9991727726257733,-0.9980559855652823,3
-0.7323464554067298,0.16663390966601713,0.9585251030430785,0.20260263530436673,4
-0.9800310356092781,1,-0.9821905627245998,0.17302241979226624,5
-0.9492181204399434,0.09202949355099542,0.8032234139066275,-0.9898777849732009,6
0.8056270369553105,1,-0.4962201894805619,0.11146200104057008,7
-0.9597272133289775,0.16508243535113834,0.8100563997838081,1,8
-0.9595965370793859,1,0.8616715999728857,1,9
-0.9896319285636502,0.16613330909527319,0.9897333012866545,0.1644576383690786,10
