gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.019758063492063493,-0.012958096812316036,-0.01926715873015873,0.02,0.06048412698412698,814.6691666666667,0.18321031746031746,0,0.4068801897983393,-0.05660377358490563,0.5480775035973938,0.15723722311016497,83.83333333333333,6.516666666666666,421.5,5.3,((((9)*(9))-((4)-(7)))*((0)+((6)-((x)-(x))))),(2),AddToLeafR|AddTreeWithSub|MutateNonTerminalR|DivXD|ReplaceBranchR|MutateNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|SubXD,DeleteNonTerminalR|MutateTerminalR|AddXD|FellTreeD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|DeleteMaliciousR|AddRandomSubTreeR|FellTreeD|DeleteMaliciousR|MutateTerminalR|SkipD,AddRandomSubTreeR,DeleteNonTerminalR,0,0,1,1,1
1,(x),20,-10,-0.018725155844155843,-0.0018273185167598002,-0.017156363636363633,0.02,0.3187110389610389,2.580333333333334,0.7109090909090909,0,0.7240618101545254,1,0.6810554471831592,0.5358754984021347,162.71666666666667,5.966666666666666,906,0,(((x)*((3)*(9)))*((x)-((x)-(x)))),(x),AddToLeafR|AddTreeWithMult|MutateNonTerminalR|DivXD|ReplaceBranchR|MutateNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|SubXD,DeleteNonTerminalR|ReplaceBranchXR|DivXD|MultXD|AddTreeWithDiv|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|DeleteMaliciousR|AddRandomSubTreeR|FellTreeD|DeleteMaliciousR|MutateTerminalR|SkipD,AddRandomSubTreeR,DeleteMaliciousR,1,1,2,2,1
2,(x),20,-10,-0.01850133333333333,-0.0064483021220860595,-0.016592,0.02,0.3746666666666667,3.3836666666666666,0.852,0,0.9380037197768134,1,0.7353706115520408,0.699288170050928,703.1944444444443,3.5833333333333335,4032.5,0,(((6)*((8)*(4)))/((3)*((7)*(9)))),((((x)-((x)-(3)))-((0)-((3)/(0))))-(((4)*(1))-((0)+((0)-(x))))),DivXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|MutateTerminalR|DeleteNonTerminalR|ReplaceBranchR|AddTreeWithDiv|AddToLeafR|MultXD|AddToLeafR|SkipD|MutateTerminalR,DeleteMaliciousR|AddToLeafR|ReplaceBranchR|AddTreeWithSub|DeleteMaliciousR|ReplaceBranchXR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|ReplaceBranchXR|DeleteTerminalR,AddTreeWithAdd,AddToLeafR,2,2,3,3,1
3,(x),20,-10,-0.017494444444444444,-0.0020158407424122524,-0.012127999999999998,0.02,0.6263888888888889,3.3161873148148144,1.9680000000000002,0,0.8087222647283856,1,0.5101590767114977,0.8245985764567769,491.27500000000003,11.4,1307,0,((((0)+(8))*((9)-(8)))+((4)*((x)-((x)*(x))))),((x)+(0)),DivXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|MultXD|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddRandomSubTreeR|FellTreeD|FellTreeD|AddToLeafR|SubXD|MutateNonTerminalR|AddTreeWithDiv|ReplaceBranchXR|DeleteTerminalR,AddTreeWithAdd,FellTreeD,3,3,4,4,1
4,(x),20,-10,-0.018706666666666667,-0.006069250042033235,-0.01512,0.02,0.32333333333333336,9.85713425925926,1.22,0,0.9816849816849816,1,0.9044711045817575,0.7089261583958288,2516.012222222222,4.083333333333333,13650,0,((((3)*(1))-((9)*((7)-(9))))*((6)+((8)-((x)*(x))))),((((0)*(0))+((3)/((2)-(1))))*((5)/((x)+((x)-(0))))),DivXD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR|AddTreeWithMult|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|MultXD|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR,MutateTerminalR,AddTreeWithMult,4,3,5,5,1
5,(x),20,-10,-0.017367999999999998,-0.009356577067913258,-0.0124,0,0.6579999999999999,1.7366666666666666,1.9,0.1,0.7027348394768134,1,0.7844483033656251,0.5539884718586154,246.95000000000002,3.587301587301587,841,0,((((7)+(3))+((5)*((6)+(3))))*((5)*((1)*((8)-(x))))),(((0)/(0))+((x)-(x))),FellTreeD|MultXD|AddXD|ReplaceBranchXR|AddTreeWithMult|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR,MutateTerminalR,AddTreeWithMult,5,5,6,6,1
6,(x),20,-10,-0.0141953479652492,-0.00800354819239394,0.006282578875171467,0.02,1.5710555555555559,15.4625,7.29,0,0.7641509433962265,1,0.6242507044380685,0.496655480858378,395.8833333333334,2.1666666666666665,1060,0,((((9)-(x))+((0)-((3)+(0))))*(((5)*(9))+((9)*((9)-(x))))),(((0)/(0))+((x)-(x))),FellTreeD|MultXD|AddXD|ReplaceBranchXR|AddTreeWithMult|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|AddToLeafR|ReplaceBranchR|MutateTerminalR,DivXD|AddTreeWithMult|FellTreeD|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DeleteNonTerminalR|DeleteTerminalR,MutateTerminalR,DeleteNonTerminalR,6,6,7,7,1
7,(x),20,-10,-0.018212,-0.00038384488803033546,-0.015248,0.02,0.44699999999999995,0.42354166666666665,1.188,0,0.9681528662420382,1,0.8368015592818792,0.5466117665134198,1392.1416666666667,2.4858435545935547,7850,0,((((x)-(7))*((4)*((8)*(4))))+((3)*((x)-((7)-(6))))),((((7)+(6))-((x)*((8)/(0))))-((0)-((x)*((1)-(x))))),FellTreeD|MultXD|AddXD|ReplaceBranchXR|AddTreeWithMult|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DivXD|DeleteTerminalR,MutateTerminalR,AddTreeWithMult,7,7,8,8,1
8,(x),20,-10,-0.017006666666666666,0.00009523809523809527,-0.0132,0.02,0.7483333333333333,0.65,1.7,0,0.258160237388724,1,0.5126869657551246,0.8002664332651176,148.04999999999998,11.183333333333332,337,0,((((4)+(9))+((1)*(3)))*((6)+((8)+((7)-(x))))),((((1)+((5)*(6)))/((0)+((5)-(9))))/(((5)*(0))-((6)+((1)-((x)-(x)))))),FellTreeD|MultXD|AddXD|ReplaceBranchXR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DivXD|DeleteTerminalR,MultXD,DivXD,8,7,9,9,1
9,(x),20,-10,-0.013517523809523807,-0.001164395858260819,0.0021428571428571425,0.02,1.6313333333333335,1.0205708730158731,5.6,0,0.9148211243611585,1,0.8591628709061238,0.7248688854832606,954.8333333333334,5.6641666666666675,2935,0,((((0)+(7))*((6)*(9)))+((x)*((8)+(6)))),(((((5)+(0))*((4)/(8)))+(((5)-(7))+((1)+((2)*(1)))))*(((x)-((2)-(2)))-(((9)*(4))/((0)+((x)-(x)))))),AddToLeafR|AddTreeWithMult|ReplaceBranchR|DivXD|ReplaceBranchR|FellTreeD|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|ReplaceBranchR|AddRandomSubTreeR|AddToLeafR|SkipD|MutateTerminalR,DivXD|AddTreeWithMult|AddTreeWithMult|AddXD|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddTreeWithDiv|DeleteMaliciousR|DeleteTerminalR,ReplaceBranchR,MutateNonTerminalR,8,9,10,10,1
