gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.01981449410848184,-0.0117239583366791,-0.01958095238095238,0.009000000000000001,0.04637647287954036,1.3555330687830687,0.10476190476190478,0.055,-0.86314,0.10720521541950098,0.0021705176033993815,0.07556306106636937,33.60333333333333,4.744847174981104,34.214999999999996,4.463973922902495,(((6)+((7)/(x)))/((x)-((x)*(x)))),(((6)-(5))/((7)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|DeleteTerminalR|ReplaceBranchR|DivXD|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|DeleteNonTerminalR|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,DivXD,AddTreeWithAdd,0,0,1,1,0
1,(x),20,-10,-0.019398666666666668,-0.006090259168366979,-0.01876,0.012,0.15033333333333332,0.18266666666666664,0.31,0.04,-0.194,1,0.2738576272445228,0.38725465228429296,61.75,3.928071208112875,201.5,0,(((x)*((5)+(0)))+((x)*(x))),(((6)/(0))*((9)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DeleteNonTerminalR|AddXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|AddXD|SubXD|AddToLeafR|DeleteMaliciousR|ReplaceBranchXR|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,1,1,2,2,0
2,(x),20,-10,-0.01736,-0.0025218278629742254,-0.01736,0.02,0.66,0.12364214285714285,0.66,0,-0.14,1,0.29494948720077474,0.3770138419577626,64.5,3.8436301256613756,215,0,(((9)+((0)*(5)))+((x)*(x))),((((9)*(5))/((0)+(7)))-((3)-((5)/(x)))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DeleteNonTerminalR|AddXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,2,2,3,3,0
3,(x),20,-10,-0.01844,-0.0004636976715346173,-0.01728,0.02,0.39,0.12013203262786595,0.68,0,0.17218543046357615,1,0.445845741436196,0.4951984675358442,68.83333333333333,3.172904174015285,302,0,(((x)*((8)-(0)))+((x)*(x))),(((0)/((0)+(9)))*((6)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|AddTreeWithMult|SubXD|AddRandomSubTreeR|AddTreeWithSub|DeleteNonTerminalR|AddXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,3,3,4,4,0
4,(x),20,-10,-0.018666666666666665,-0.016586442769728277,-0.017168,-0.012,0.33333333333333337,0.8113888888888888,0.708,0.25,-0.5963999999999999,1,0.11804568607111401,0.46818083700557545,41.5,3.798442617787856,100.9,0,((((7)*(4))+((4)-(x)))/((x)-((x)*(x)))),(((0)/(0))*((3)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|DeleteNonTerminalR|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,4,4,5,5,0
5,(x),20,-10,-0.017458666666666667,-0.0009954812323938029,-0.016295999999999998,0.0021175925925925937,0.6353333333333333,0.11167724185353156,0.9259999999999999,0.08941203703703703,-0.052,1,0.33688246021424145,0.5992022585232604,65.35000000000001,3.9818118018812463,237,0,((((x)*(1))-((x)*(6)))/((x)-((x)*(x)))),(((x)/(0))*((5)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|AddRandomSubTreeR|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,5,5,6,6,0
6,(x),20,-10,-0.017325999999999998,0.004072101011232869,-0.016712,0.02,0.6685000000000001,0.12046335427689593,0.8220000000000001,0,-0.03760000000000002,1,0.32458057653942674,0.38576657482975796,78.24166666666667,3.9089098324514993,240.6,0,((((7)-(3))*((8)*(9)))/((x)-((x)*(x)))),(((7)/(0))+((8)/(x))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,6,6,7,7,0
7,(x),20,-10,-0.01968666666666667,-0.003671733889717464,-0.019404,0.0022063492063492058,0.07833333333333332,0.16846521038044845,0.149,0.08896825396825397,-0.318,1,0.21698725000945715,0.4869743763772365,64.11666666666666,3.3888242210464434,170.5,0,((((x)*(4))*((x)-(x)))/((x)-((x)*(x)))),(((1)-((0)+(6)))/((0)+((8)/(x)))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|MultXD|SkipD|DeleteNonTerminalR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,6,7,8,8,0
8,(x),20,-10,-0.019292927777777778,-0.0044939965040387405,-0.01924606349206349,0.02,0.17676805555555558,0.18170216049382718,0.18848412698412698,0,-0.46,1,0.1642345639626446,0.3861480982879312,52.949999999999996,3.9105507789535565,135,0,((((x)*(4))-((1)*(9)))/((x)-((x)*(x)))),(((0)*((6)+(8)))/((0)/(x))),AddXD|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteMaliciousR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|MutateNonTerminalR|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,ReplaceBranchXR,AddTreeWithAdd,8,8,9,9,0
9,(x),20,-10,-0.017811333333333332,0.004755870054059087,-0.017079999999999998,0.02,0.5471666666666667,0.08624166666666666,0.73,0,-0.212,1,0.2717804604210293,0.6337391651806563,59.48333333333333,3.0018381099353326,197,0,((((6)-(x))*((5)*(6)))/((x)-((x)*(x)))),((((5)+(7))+((2)-(1)))/((0)*((2)/(x)))),AddXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|MutateTerminalR|DivXD|ReplaceBranchR|SkipD|DeleteNonTerminalR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|DivXD|SubXD|MultXD,AddTreeWithAdd|SkipD|FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithAdd|AddToLeafR|SkipD|AddTreeWithSub|MutateTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|DivXD,AddTreeWithSub,AddTreeWithAdd,8,9,10,10,0
