gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.0420312528766081,-0.017095816139813657,-0.03949631093974644,-0.011287273372294935,229.52859142857142,577.5064,246.6384,510.0832,-0.9871433472748661,0.2926788281643857,0.0001851469563204476,0.0035161615063958184,6160.657142857142,6106.299999999999,6295.44,6061.12,((((x)*(x))-((4)+(4)))*((x)*((1)-(7)))),((((2)+(8))*((5)*(4)))+((6)-((x)+(2)))),ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MutateNonTerminalR|AddTreeWithAdd,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR,ReplaceBranchR,AddRandomSubTreeR,0,0,1,1,2
1,x*x*x*x,25,-10,-0.03953192433995557,-0.009275879222247135,-0.039493689550385576,0.012138702690591334,229.19979999999995,762.6502249999999,247.922,238.7468,-0.9874857044830742,0.3212838657878523,0.00008814075749953453,0.01316872563363903,6075.33,6019.75,6127.8,5816,((x)-((9)-(0))),((((5)-(7))+((3)+(x)))*((3)*((8)*(5)))),ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|DeleteTerminalR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR,ReplaceBranchR,AddRandomSubTreeR,1,1,2,2,2
2,x*x*x*x,25,-10,-0.04091010427558489,0.007209035658175698,-0.03584827800287545,0.012216890415818662,778.5147000000001,354.01675555555556,2032.9487999999997,238.0768,-0.6227252973467521,0.3191646283398996,0.602247564681635,0.018914253736742912,60143.009999999995,6068.715555555556,184737.84,5834.16,((((4)*(5))+((9)*(x)))*((6)*((x)*(x)))),((((x)*(3))+((2)*(x)))*((4)+((5)*((3)*(6))))),AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|ReplaceBranchXR|AddTreeWithAdd,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR,ReplaceBranchXR,AddRandomSubTreeR,2,2,3,3,2
3,x*x*x*x,25,-10,-0.04203794683701477,-0.00286106167614166,-0.03944326558619789,0.011816055791026387,NaN,NaN,272.6128,241.51159999999996,-0.9823460985492093,0.30063763840394353,0.002573803237935641,0.006432894100138655,6755.04,6058.49,8644.48,5992.92,((((x)*(x))-((6)*(7)))+((4)*((4)-(9)))),((((5)+(4))+((8)+(4)))-((6)*((4)+((5)+(8))))),ReplaceBranchR|MultXD|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,3,3,4,4,2
4,x*x*x*x,25,-10,-0.03951747524833355,0.010905063763840397,-0.039497200529342566,0.011937188416080064,236.275,249.31799999999998,246.2028,240.4736,-0.987357044830741,0.30661724891237374,0.00007810448816837462,0.012577096463052249,6134.75,6075.4,6190.8,5941.68,(((x)*((5)-(x)))-((3)*(8))),((((7)*(x))+((0)*(6)))-((5)*((9)*(2)))),ReplaceBranchR|AddRandomSubTreeR|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|MutateNonTerminalR,AddToLeafR,AddRandomSubTreeR,4,4,5,5,2
5,x*x*x*x,25,-10,-0.03937649571951379,0.007366818795224253,-0.03896523166906287,0.012089736168941505,305.30760000000004,307.1825,506.68880000000007,239.16639999999998,-0.9457298065612338,0.3050488264839331,0.021478683163821153,0.009208512899738473,10838.31,6071.200000000001,26574.16,5955.12,((((x)*(x))*((x)+(x)))*((7)-((9)*(3)))),((((9)+(9))+((2)-((x)*(6))))*(((1)*(5))+((0)*((2)+(0))))),ReplaceBranchR|MultXD|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,5,5,6,6,2
6,x*x*x*x,25,-10,-0.039224564395177096,0.008752415182106883,-0.03831512792445432,0.01198484791903953,379.7029,299.96860000000004,825.0211999999999,240.06519999999998,-0.8697735590118938,0.31199469723845624,0.058866380930417975,0.002336989077615671,20530.079999999998,6110.27,63767.2,5895.6,((((9)*(5))-((6)*(4)))*((8)*((x)*(x)))),((((4)-(2))*((1)*(7)))*((6)+((1)+((4)*(9))))),ReplaceBranchR|MultXD|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|SkipD|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,6,6,7,7,2
7,x*x*x*x,25,-10,-0.03948716303424389,0.01104612215193886,-0.03933991961835054,0.014538902477734005,251.11780000000002,249.08270000000002,323.2176,218.1792,-0.9715359103385178,0.2972720652762478,0.008113178457011334,0.006020587282869551,7983,6069.35,13937.84,6021.76,((((x)+(1))*((8)*(x)))*((4)-((3)*(x)))),((((x)+(9))*((7)*(5)))*((2)*((4)+(4)))),MutateTerminalR|AddRandomSubTreeR|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|SkipD|ReplaceBranchR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,7,7,8,8,2
8,x*x*x*x,25,-10,-0.03952734242255915,0.010456172862557652,-0.03948214612468958,0.011863808652463732,231.44340000000003,253.16459999999998,253.5744,241.10240000000002,-0.9874661808913868,0.2867645685904737,0.00001690955430661001,0.0033719827220487896,6124.9400000000005,6140.05,6137.36,6111.8,(((0)*((9)-(8)))*((1)*(x))),((((3)+(2))-((2)*((2)*(9))))+((6)-((2)+((4)+(x))))),ReplaceBranchR|MultXD|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|AddXD|ReplaceBranchR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,8,8,9,9,2
9,x*x*x*x,25,-10,-0.03880118979545158,0.011959921205444668,-0.036673660305842376,0.013599762869466176,587.0142,240.27879999999996,1628.7887999999998,226.2268,-0.7127265226767743,0.48737326586627333,0.13737177362223255,0.10197045292902426,39768.47,5703.290000000001,140667.48,4392.76,((((x)*(6))*((x)*(4)))*((x)*((x)+((3)*(3))))),((((x)-(7))*((3)+((0)*(x))))*(((6)+(x))*((8)*((x)+(x))))),ReplaceBranchR|MultXD|AddToLeafR|AddXD|AddToLeafR,AddRandomSubTreeR|AddXD|ReplaceBranchR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,9,9,10,10,2
10,x*x*x*x,25,-10,-0.0393952808456411,0.010390051817395473,-0.03904969775192785,0.01252590697761264,296.1092,255.23370000000003,465.32880000000006,235.42880000000002,-0.9434613122467651,0.3248221520996322,0.022152089140397086,0.016696134323682842,11415.1,5991.8,27684.96,5785.68,((((x)*(5))*((x)*(x)))*((x)+((4)-(2)))),((((9)+(6))*((8)*(x)))+((3)*((1)*((1)+(x))))),AddToLeafR|SubXD|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|AddXD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,10,10,11,11,2
11,x*x*x*x,25,-10,-0.034566446111674656,0.011052619346754753,-0.020065660279923028,0.015084862856395992,4190.6008,248.13739999999999,15881.068800000001,213.50080000000003,0.6558452581140884,0.46527064622738395,0.8206830881596314,0.08895379240462324,361019.86000000004,5725.46,1422801.84,4582.16,((((x)*(9))*((6)*(5)))*((x)*((9)+((9)*(x))))),((((x)*(x))*((6)+((3)*(6))))-((3)*((7)+((3)+(7))))),AddToLeafR|AddRandomSubTreeR|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|AddXD|ReplaceBranchR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,11,11,12,12,2
12,x*x*x*x,25,-10,-0.026875352432686538,-0.005451056137724055,0.004440132224553803,0.017593545194839147,8126.877,479.43919999999997,28561.571199999995,192.0036,0.6170641203007255,0.5913559385327782,0.8025018187998256,0.1601603763845249,324106.83999999997,5525.96,1278710.16,3501.72,((((2)-(9))*((x)*(9)))*((x)*((4)*((x)*(9))))),((((x)*((x)-(0)))-((7)*((7)*(3))))*(((2)*(9))-((6)+((4)+((3)*(3)))))),AddToLeafR|AddToLeafR|AddToLeafR|ReplaceBranchXR|AddToLeafR,AddRandomSubTreeR|AddXD|ReplaceBranchR|AddTreeWithAdd|AddRandomSubTreeR,AddToLeafR,AddRandomSubTreeR,12,12,13,13,2
