gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
17,x*x*x*x,25,-10,-0.049627521320742385,0.011591773717721309,-0.0496236545876356,0.011889202158448011,182.3894,243.43349999999998,184.28279999999998,240.88479999999998,-0.9875049830087571,0.3003622308941876,0.000040931647623114693,0.006497597339754644,6104.64,6064.69,6118.36,5995.28,(((3)*(2))-((4)+(1))),((9)*((9)*(x))),SkipD|FellTreeD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,FellTreeD,FellTreeD,17,17,18,18,1
18,x*x*x*x,25,-10,-0.039500920835511696,0.011491611740762181,-0.039497733139458896,0.011720970181302167,244.3811,244.2918,245.942,242.3264,-0.9874489445824075,0.29524618630617855,0.00003338568996330766,0.005803941596170967,6125.620000000001,6099.5,6145.8,6039.12,(((2)-(7))*((5)-(8))),((6)*((5)*(5))),SkipD|FellTreeD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,SkipD,AddTreeWithAdd,18,18,19,19,1
19,x*x*x*x,25,-10,-0.03950126658279963,0.011665538585058912,-0.03949727813357731,0.012489450491999184,244.2118,242.8014,246.16480000000004,235.7412,-0.9874918311331853,0.3375655843307132,0.00004245513938066626,0.024217286336187926,6108.620000000001,5982.5599999999995,6124.8,5676.48,(((5)-(0))*((5)+(9))),((x)*((x)*(8))),SkipD|FellTreeD|ReplaceBranchR|AddTreeWithAdd|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,FellTreeD,AddTreeWithAdd,19,19,20,20,1
20,x*x*x*x,25,-10,-0.03942334478336165,0.011756224676512876,-0.03932206655992681,0.012987284575312287,282.36730000000006,242.02429999999995,331.95959999999997,231.4752,-0.9697720886158672,0.3375655843307132,0.009143923219361702,0.025331607258665442,9885.720000000001,6001.71,14801.52,5676.48,((((x)*(8))*((1)+(7)))-((x)*((8)*(3)))),((x)*((8)*(x))),SkipD|AddToLeafR|ReplaceBranchR|AddTreeWithAdd|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,SkipD,ReplaceBranchXR,20,20,21,21,1
21,x*x*x*x,25,-10,-0.03952604888249902,0.011486558713146744,-0.039500383936740296,0.011593395821274532,232.0768,244.3351,244.644,243.41960000000003,-0.9875034309240622,0.29044289261907885,0.000008904783009916233,0.00254207888148434,6112.85,6094.3099999999995,6119.12,6080.28,(((7)-(7))+((6)-(8))),((1)*((9)*(7))),SkipD|FellTreeD|AddToLeafR|MultXD|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,MultXD,ReplaceBranchXR,21,21,22,22,1
22,x*x*x*x,25,-10,-0.03949984785485557,0.011497785070112218,-0.039496569075937786,0.011730352708329448,244.90649999999997,244.2389,246.512,242.24599999999998,-0.9871936674944451,0.296529865377075,0.00015838126516901378,0.005704422479825889,6154.61,6091.049999999999,6270.8,6028.12,(((6)*(7))-((4)*(8))),((5)*((7)*(5))),SkipD|AddToLeafR|AddToLeafR|AddRandomSubTreeR|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,ReplaceBranchXR,22,22,23,23,1
23,x*x*x*x,25,-10,-0.039501473459351726,0.01155863145807271,-0.039497332048098285,0.011779132513023512,244.11050000000003,243.7175,246.1384,241.828,-0.9873884132793099,0.30408723416173433,0.00007420796928443263,0.008805702728631013,6128.08,6068.87,6175.44,5963.36,(((7)-(8))*((4)*(x))),((5)*((9)*(8))),SkipD|FellTreeD|AddToLeafR|SubXD|AddTreeWithMult,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,FellTreeD,ReplaceBranchXR,23,23,24,24,1
24,x*x*x*x,25,-10,-0.03950115078911253,0.01149839190021846,-0.03949833681871651,0.011761394402225669,244.26850000000002,244.23370000000003,245.6464,241.98,-0.9874212521239054,0.2967866011912542,0.00003874506533595153,0.005548304237258667,6130.96,6096.66,6159.36,6025.92,((x)*((9)-(x))),((9)*((5)*(4))),SkipD|FellTreeD|AddToLeafR|DeleteTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,MutateTerminalR,24,24,25,25,1
25,x*x*x*x,25,-10,-0.039501178767481375,0.011485461751031614,-0.03950023934779767,0.011606466008178207,244.2548,244.34450000000004,244.7148,243.3076,-0.9874959155665927,0.2897427040349535,0.0000035427996470211295,0.0015958770956084746,6120.35,6103.3,6122.8,6086.28,(((6)-(x))-((3)-(3))),((9)*((6)-(1))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,FellTreeD,AddTreeWithAdd,25,25,26,26,1
26,x*x*x*x,25,-10,-0.039501328870409094,0.01152034281233079,-0.03950004574565416,0.011740388744701909,244.18130000000005,244.04559999999998,244.8096,242.16,-0.9874950986799111,0.2967866011912542,0.000027951494075649907,0.004531863394577147,6114.780000000001,6080.22,6123.2,6025.92,(((7)-(x))-((6)*(2))),((5)*((4)*(9))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|ReplaceBranchR,AddRandomSubTreeR,ReplaceBranchXR,26,26,27,27,1
27,x*x*x*x,25,-10,-0.039500334106652726,0.01155824635435144,-0.03949944860149,0.012072044737382603,244.66840000000005,243.72080000000003,245.102,239.31799999999998,-0.9874734511828519,0.3126482065836399,0.000026523796057501774,0.013787744243261933,6123.32,6066.860000000001,6133.8,5890,(((3)-(8))-((8)+(0))),(((x)*((1)*(1)))+((x)*((1)*(4)))),MutateTerminalR|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithAdd|AddTreeWithDiv|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,MutateTerminalR,AddTreeWithAdd,27,27,28,28,1
28,x*x*x*x,25,-10,-0.039499686315514315,0.0057490386670069095,-0.039497216050189514,0.011707899994398495,244.98559999999998,311.1496977777778,246.1952,242.43840000000003,-0.9873666024049144,0.2958623522602088,0.000060269350005018974,0.005002001366612442,6142.13,6098.03,6186.12,6033.84,(((9)+(x))*((1)-(x))),((2)*((9)*(9))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,SubXD|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,ReplaceBranchXR,28,28,29,29,1
29,x*x*x*x,25,-10,-0.03949966875245066,0.011511998898369964,-0.039495645993987714,0.011630225740799525,244.99419999999998,244.11710000000002,246.96400000000003,243.104,-0.987058881192001,0.2940792053326363,0.0002479695492551477,0.0032134240333372417,6159.57,6088.12,6336.8,6049.12,(((9)*(5))-((8)*(8))),((x)*((6)*(7))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithMult|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,SkipD,AddTreeWithMult,29,29,30,30,1
30,x*x*x*x,25,-10,-0.039501132409162205,0.00006129713436152206,-0.03949990197359823,0.011644480413391342,244.27749999999997,377.5377375,244.88,242.98184999999998,-0.9875,0.295092144817671,0.000021988317521022825,0.0045659565866882044,6112.86,6098.639999999999,6120.8,6040.44,(((8)-(7))+((6)-(5))),((3)*((7)*(7))),SkipD|FellTreeD|SubXD|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,SkipD,AddTreeWithAdd,30,30,31,31,1
31,x*x*x*x,25,-10,-0.039500310008495625,0.011484189741770451,-0.03949898706051497,0.011648150568553133,244.6802,244.3554,245.32800000000003,242.9504,-0.9874704287021304,0.29301491868476587,0.000023006868099849678,0.0033726740775949335,6122.87,6099.629999999999,6135.28,6058.24,(((x)*(8))-((6)-(9))),((4)*((x)*(9))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,AddTreeWithAdd,31,31,32,32,1
32,x*x*x*x,25,-10,-0.03950019605280355,0.011505405455869448,-0.03949899114494838,0.011918330003547625,244.73600000000002,244.1736,245.32600000000002,240.63520000000005,-0.9874081002483336,0.306733947009728,0.00006015993749507696,0.011562732356991786,6128.620000000001,6075.400000000001,6165.8,5940.68,(((2)-(7))*((9)*(1))),((7)*((9)*(7))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddToLeafR,AddTreeWithAdd|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,AddTreeWithAdd,32,32,33,33,1
33,x*x*x*x,25,-10,-0.039501134655600574,0.011548677110368395,-0.03949948944582407,0.011921504191795657,244.2764,243.80280000000002,245.082,240.60800000000003,-0.9874754933995556,0.29620777862837727,0.000015800863486723314,0.005235185037198568,6121.620000000001,6083.7,6132.8,6030.88,(((9)-(7))*((2)-(8))),((x)*((6)*(9))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,AddToLeafR,DivXD,33,33,34,34,1
34,x*x*x*x,25,-10,-0.039499677125539145,0.011808458744888626,-0.03949765145079075,0.013212465223966992,244.9901,241.5767,245.982,229.54559999999998,-0.9874285224153706,0.32305767686763637,0.00004338104134773489,0.014500047361582082,6130.82,5984.24,6155.8,5800.8,(((2)-(7))*((9)-(2))),((x)*((x)*(x))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|MutateTerminalR|AddTreeWithMult,SkipD,DivXD,34,34,35,35,1
35,x*x*x*x,25,-10,-0.03950037025388838,0.01154818697835951,-0.039499652823160376,0.011685493959706483,244.6507,243.80700000000002,245.002,242.6304,-0.9874816200496668,0.2919086207218478,0.000015661001695921203,0.001337262434537732,6122.69,6079.57,6129.8,6067.72,(((0)+(3))-((8)-(4))),((x)+((9)*(9))),SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,SkipD,ReplaceBranchXR,35,35,36,36,1
36,x*x*x*x,25,-10,-0.03950016235622795,0.011513585992493983,-0.03949934649065482,0.011728952331161198,244.7525,244.1035,245.15200000000002,242.25799999999998,-0.987459155665926,0.3003622308941876,0.00003370601386864991,0.006983091804019352,6121.3099999999995,6083.530000000001,6140.8,5995.28,(((0)+(5))*((3)-(7))),((x)*((9)*(9))),SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,SkipD,ReplaceBranchXR,36,36,37,37,1
37,x*x*x*x,25,-10,-0.03950028917788524,0.011592322198778872,-0.039499161874264804,0.011940736038239636,244.6904,243.42880000000005,245.2424,240.4432,-0.987459155665926,0.32468211438280714,0.00002420007549288472,0.01815551033979202,6123.68,6019.43,6140.8,5786.88,(((1)-(5))-((8)*(2))),((x)*((6)*(x))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,SkipD,ReplaceBranchXR,37,37,38,38,1
38,x*x*x*x,25,-10,-0.03950053383544635,0.011493163825456992,-0.03949926235132662,0.011600631103310494,244.5706,244.27849999999998,245.1932,243.3576,-0.9874875016337734,0.28946262860130334,0.000016111713588210486,0.0016358054246559345,6122.570000000001,6106.17,6126.92,6088.68,(((0)+(1))-((x)*(5))),((7)*((7)+(0))),SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub,ReplaceBranchXR,38,38,39,39,1
39,x*x*x*x,25,-10,-0.03950004227388577,0.011607212876001272,-0.039498304960135934,0.01261161006030958,244.81129999999996,243.3012,245.662,234.69439999999994,-0.9874203535485557,0.3375655843307132,0.00004432411376066784,0.025456936270401107,6133.52,6003.48,6159.8,5676.48,(((6)-(9))*((9)+(4))),((x)*((x)*(8))),SkipD|FellTreeD|AddToLeafR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,AddRandomSubTreeR,ReplaceBranchXR,39,39,40,40,1
40,x*x*x*x,25,-10,-0.049625211982093846,0.01154186194148291,-0.04962416269115148,0.011849244729913926,183.52019999999996,243.86120000000003,184.03400000000002,241.22719999999998,-0.9874734511828519,0.3052822226786415,0.00001112336529975008,0.008960781170329179,6126.3,6066.780000000001,6133.8,5953.12,(((x)-(6))+((0)-(9))),((x)*((x)*(3))),SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,SkipD,ReplaceBranchXR,40,40,41,41,1
41,x*x*x*x,25,-10,-0.03950061041857274,0.011476814422017662,-0.03949985214351065,0.011588027708796238,244.5331,244.4186,244.9044,243.46560000000002,-0.9874877466997778,0.29620777862837727,0.000012718447311830304,0.004865230126148181,6119,6093.06,6126.8,6030.88,(((0)+(3))*((4)-(6))),((x)*((9)*(6))),SkipD|FellTreeD|DeleteTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,FellTreeD,ReplaceBranchXR,41,41,42,42,1
42,x*x*x*x,25,-10,-0.039499924642203636,0.011496232985417408,-0.03949881551431186,0.01163503370241052,244.86890000000002,244.25220000000002,245.412,243.06279999999998,-0.9874183113318521,0.2951434919805068,0.000040463193585441136,0.004510482760986459,6132.120000000001,6095.0199999999995,6160.8,6040,(((0)+(8))*((0)-(5))),((x)*((8)*(6))),SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,SkipD,ReplaceBranchXR,42,42,43,43,1
43,x*x*x*x,25,-10,-0.039500384549405305,0.011583931605579108,-0.039500013070186905,0.011837388203222738,244.6437,243.50069999999997,244.8256,241.3288,-0.9874897889164815,0.2978042086001831,0.000003728560519750298,0.006007966231832978,6123.8,6071.62,6125.8,6017.2,((x)-(7)),((x)*((7)*(9))),SkipD|DeleteTerminalR|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub,DivXD|FellTreeD|DivXD|ReplaceBranchXR|AddTreeWithMult,DeleteTerminalR,DivXD,43,43,44,44,1
44,x*x*x*x,25,-10,-0.03950003145013724,0.011493770655563234,-0.03949954009279833,0.011630785891666823,244.8166,244.2733,245.05719999999997,243.0992,-0.9874897889164815,0.2979815897081614,0.000007495352637680524,0.005593997842813677,6121.0599999999995,6086.450000000001,6125.8,6015.68,((3)-(8)),((x)*((8)*(8))),SkipD|FellTreeD|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub,ReplaceBranchXR,44,44,45,45,1
45,x*x*x*x,25,-10,-0.0395001909472618,0.011502172918572737,-0.03949967324532741,0.011684747091883416,244.7385,244.2013,244.99200000000002,242.6368,-0.9874979577832963,0.299101891442762,0.000002366622836621822,0.0067091664870426405,6120.4,6065.98,6121.8,6006.08,((7)-(8)),((x)*((8)*(9))),SkipD|FellTreeD|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub,DivXD|FellTreeD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub,ReplaceBranchXR,45,45,46,46,1
46,x*x*x*x,25,-10,-0.03949992239576526,0.01148562512836791,-0.039499550712325186,0.011623690647347688,244.87,244.34310000000002,245.05200000000002,243.16,-0.9874836622663704,0.29301491868476587,0.0000058658208961279446,0.0033791736436343603,6124.55,6101.15,6128.8,6058.24,((0)-(8)),((x)*((4)*(9))),DeleteTerminalR|FellTreeD|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub,DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult,DeleteTerminalR,AddTreeWithMult,46,46,47,47,1
