gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.0025972388983996108,-0.002682556102804412,-0.0015725123505799603,-0.0009960589131306184,NaN,NaN,0.024742636538217726,0.02306078923194087,0.959827748150858,1,0.6977829703416472,0.4111555297763389,193.65381260666342,1.9284902544988267,1440.7752080043576,0,((((0)-(2))+((2)*(8)))*((x)*((x)-(x)))),((7)-((7)+(x))),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,MutateNonTerminalR,AddRandomSubTreeR,0,0,1,1,0
1,(x),20,-10,0.00027586471930461155,-0.0017525309587520582,0.0015704759353856004,0.00004175738125976229,0.223799132072157,19.71076934027074,0.5390076066253611,0.011307294327817649,0.9778677873274759,0.827226314883728,0.6244511391247447,0.36092083177742235,590.1475395839472,3.0689073598491383,2615.1558079777965,1,((((x)-(9))*((6)-(0)))*((x)-((x)*(x)))),((1)-((2)+(x))),MultXD|MultXD|AddTreeWithDiv|AddToLeafR|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR|AddTreeWithDiv|AddToLeafX|ReplaceBranchR|AddToLeafX|DivXD|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,ReplaceBranchR,DeleteTerminalR,1,0,2,2,0
2,(x),20,-10,-0.0016153988218956237,-0.0017707896095784466,0.0006489216683405339,0.0000670623448779958,0.03660622447064652,19.67675283054489,0.18101727616558638,0.01114455758799781,0.9295774647887324,1,0.6186898494060311,0.638344928115941,114.2755523600296,19.18917768682511,821.884420098106,0,(((2)*((3)+(5)))*((9)*((x)-(x)))),((x)*((1)-(0))),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,AddTreeWithSub|ReplaceBranchR|AddTreeWithMult|SkipD|DeleteNonTerminalR|SkipD|AddTreeWithAdd|DivXD|AddToLeafR|DivXD|AddRandomSubTreeR|MutateNonTerminalR|AddToLeafR|DeleteTerminalR|AddTreeWithDiv,MutateNonTerminalR,DivXD,0,1,3,3,0
3,(x),20,-10,-0.0013375381943268167,-0.0013905341470893985,-0.0002760683602568625,0.002,0.0383427490840034,13.476981760627982,0.09977975746613137,0,0.9783676878562293,0.8476152457690782,0.7353879558004498,0.6505025983951299,576.8186408993035,8.112682049855628,2675.589374324842,0.3368874284277224,((((x)+(5))*((5)+((0)*(x))))*((5)+((6)-((x)+(x))))),((((0)+(1))-((7)*(x)))/((x)*((7)/((x)+(x))))),MultXD|MultXD|AddTreeWithDiv|AddToLeafR|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR|AddTreeWithDiv|AddToLeafX|ReplaceBranchR|AddToLeafX|DivXD|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,ReplaceBranchR,SubXD,0,2,4,4,0
4,(x),20,-10,-0.0010332095422623706,-0.0014489147836487153,0.0012282775398139852,0.00011976776033004362,0.06902260680420537,19.674301029016476,0.3,0.010805607980682972,0.9969398798852971,-0.5,0.6877313602674393,0.05714050626238469,1999.2236991720158,17.246097416354896,18914.023745623246,11.575836902790225,((((x)-(5))*((7)*(x)))*((x)*((4)+(8)))),(((0)/(x))*((x)-(x))),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,MutateNonTerminalR,AddTreeWithSub,0,0,5,5,0
5,(x),20,-10,-0.000563424444462324,-0.0009141941880602639,0.0010353469247674813,0,0.09865246051464208,6.569989151795994,0.24,0.011575836902790225,0.9996527097427962,0,0.8597166782488219,0.2844383614526722,16986.91175432193,8.694763977885609,166659.396033647,5.787918451395113,((((4)+(7))*((x)*((7)*(4))))*((6)*((0)-((2)*(x))))),((0)+((x)-(x))),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,MutateNonTerminalR,DivXD,4,4,6,6,0
6,(x),20,-10,-0.0011175553396785794,-0.0002217157693350881,0.00013178706479266303,0,0.05112898466757184,0.013590002305580407,0.12392417036236313,0.011575836902790225,0.9794238683127572,1,0.6195720795499949,0.5089864541145711,300.9554552168708,4.269619943362529,2812.9283673780246,0,(((9)*((9)*(x)))*((3)+((3)+(x)))),((x)-(0)),MultXD|MultXD|AddTreeWithDiv|AddToLeafR|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR|AddTreeWithDiv|AddToLeafX|ReplaceBranchR|AddToLeafX|DivXD|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,ReplaceBranchR,DivXD,0,4,7,7,0
7,(x),20,-10,-0.0010516038743141709,-0.001040483878960544,0.001227751600531695,0.0006178105190698239,0.0864954153811918,0.050069822303729736,0.36411646488452015,0.008,0.8994183073268147,-0.07907586315550143,0.9063804387896106,0.22351361222488156,8992.144106410642,11.158794155753736,89551.1813434083,6.284902544988268,((((x)*((4)-(6)))-((x)*((x)*(6))))*(((x)*(8))*((5)/((x)+(x))))),(((x)+(2))-((0)-(x))),MultXD|MultXD|AddTreeWithDiv|AddToLeafR|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR|AddTreeWithDiv|AddToLeafX|ReplaceBranchR|AddToLeafX|DivXD|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,ReplaceBranchR,DeleteTerminalR,0,4,8,8,0
8,(x),20,-10,-0.0014641737820389094,0,0.0014444444444444446,0,0.06432587073481223,0.011575836902790225,0.4167301285004481,0.011575836902790225,0.9811765533672779,0,0.7690372085774689,0,1182.4898090116826,5.787918451395113,3074.845199355571,5.787918451395113,((((x)*(x))*((8)*((5)/(4))))+((1)*((x)+((9)+(x))))),(0),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,MutateNonTerminalR,DeleteTerminalR,0,7,9,9,0
9,(x),20,-10,-0.001184812272052231,-0.0007770993089884023,0.0008025672602927827,0,0.05111052088501869,0.03578200856669654,0.19334425256521076,0.011575836902790225,0.9614982616094216,1,0.6642470829878453,0.5592067577848752,177.87188443999747,4.757583690279023,1503.2875639743716,0,(((6)*((3)+(x)))*((5)*(8))),((x)-(0)),AddRandomSubTreeR|SkipD|MutateNonTerminalR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR|AddTreeWithSub|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|FellTreeD|MutateNonTerminalR|AddXD,DeleteTerminalR|SubXD|DeleteTerminalR|ReplaceBranchXR|AddXD|AddTreeWithSub|DivXD|DivXD|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|SubXD|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,MutateNonTerminalR,DivXD,8,9,10,10,0
