specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x,25,-10,ANTAGONIST-isb,PROTAGONIST-3c1c2c2c1c1,-0.1395782096058086,0.24055624990901145,0.9056977119511406,0.9878316559926807,0.9206877047386121,0.4991081962850111,472323.48,4651.96,1622654.16,74.48,((((6)*(8))*((6)*((2)-(8))))-((4)*((x)*((x)*(x))))),((((x)*(x))*((x)-(0)))-((x)+((7)*(x)))),SubXD|AddTreeWithDiv|AddTreeWithSub|AddTreeWithMult|AddRandomSubTreeR,ReplaceBranchR|SkipD|MultXD|AddTreeWithSub|ReplaceBranchR,SubXD,ReplaceBranchR,0,0,65,13,66,14,0,0
x*x*x*x,25,-10,ANTAGONIST-SAb,PROTAGONIST-2c1c1c2c2c2c1c2c1c2c1c2c2,-0.6305581260781,0.2610873598424752,0.3591247038956775,0.552476800418246,0.659788581089087,0.30331320053438066,64230.48,4522.74,238767.2,2739.2,((((x)*(x))*((8)*(x)))*((5)+((x)*(x)))),((((x)+(7))*((x)*((7)*(1))))*(((x)+(0))*((x)+((x)+(x))))),DeleteNonTerminalR|AddRandomSubTreeR|AddXD|ReplaceBranchXR|MultXD,SkipD|AddXD|DeleteMaliciousR|AddXD|AddToLeafR,DeleteNonTerminalR,AddXD,0,0,22,25,26,26,1,1
x*x*x*x,25,-10,ANTAGONIST-ESI,PROTAGONIST-1c1c1c1c2c2c2c1c1c1c1c2c2c2c1c2c1c2c1c1c1c2c2c2c1c2c2c1c1c2c1c1c1c2c1c2c2c1c2c1c1c1c1c1c2c1c2c2c2c1,-0.9599811135799243,0.02693112011501767,-0.9599607894392891,0.10454842504247812,0.000024610274613195085,0.05174761663183694,6123.6900000000005,5955.96,6126.8,5480.88,((7)*((0)-(6))),(((x)*(2))*((x)*(x))),DeleteTerminalR|FellTreeD|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR,DeleteTerminalR|MultXD|DeleteNonTerminalR|MultXD|MutateTerminalR,AddRandomSubTreeR,MultXD,0,0,0,89,1,90,2,2
x*x*x*x,25,-10,ANTAGONIST-Vqd,PROTAGONIST-1c2c1c2c1c1c2c1c2c2c1c1c2c1c1c2c1c1c2c2c1c2c1c2c2c2c1c1c1c2c2c2c1c2c2c1c2c1c2c1c1c1c2c2c1,0.5479589006680486,0.374841523983793,0.84472049689441,0.5427656515488172,0.20443103837289014,0.11368021958692637,456543.76,3826.47,985448.8,2798.64,((((x)*(9))*((9)+(2)))+((7)*((x)*((x)*(x))))),((((5)+((1)+(9)))*((x)*((x)*(2))))+(((9)-(8))*((3)+((4)-((x)-(x)))))),AddXD|AddToLeafR|AddToLeafR|SkipD|AddTreeWithAdd,AddTreeWithSub|SubXD|AddTreeWithAdd|SkipD|SubXD,AddToLeafR,SubXD,0,0,63,82,64,83,3,3
x*x*x*x,25,-10,ANTAGONIST-gwi,PROTAGONIST-0c1c2c2c2c1c1c1c2c2c1c2c1c1c2c2c1c1c2c1c2c1c2c1c2c2c1c2c1c1c1c1c1c2c1c1c1c1c2c1,-0.5885693067711468,0.24987752702570298,0.4525297262548454,1,0.6949231156857519,0.5000817019728367,77266.54,4591.35,279503.76,0,((((x)*(x))*((x)-(5)))*((9)*((7)*(x)))),(((x)*((x)*(x)))*((x)+(0))),DeleteMaliciousR|MultXD|MutateTerminalR|AddToLeafR|AddTreeWithSub,MutateTerminalR|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|ReplaceBranchR,DeleteMaliciousR,ReplaceBranchR,0,0,0,85,2,86,4,4
