generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
26,0.9976511770440856,0.00234882295591442,0.9999999999301622,0.026603648457632172,0.9999999999301622,0.026603648457632172,StrategyAddSubX,StrategyAddAddX,26,26,(((1)0((0)0(0)))*((((((x)-(4))*(7))*(2))+(7))*((x)*(x)))),((((5)+(5))-(((x)+((x)+(8)))-((x)+(5))))*(((6)*(5))*((6)+((5)*(x))))),10000*x*x*x,3
27,0.9979708746264447,0.0020291253735553877,0.999999999952952,0.033313400273282105,0.999999999952952,0.033313400273282105,StrategyAddSubX,StrategyAddRandomSubTreeX,27,27,((((1)+(7))0(((x)-(7))0(0)))*(((3)*(x))*(((x)*(7))*(x)))),((((1)0(8))*((8)0((9)*(7))))*((((x)+(3))-(3))*(((x)+(8))*((((x)*(9))+((4)*(2)))+(1))))),10000*x*x*x,3
28,0.9992830150968023,0.0007169849031978394,0.9999999999698396,0.007732426435038102,0.9999999999698396,0.007732426435038102,StrategyAddSubX,StrategyMutateNonTerminal,28,28,(((1)0((0)0(0)))*((x)*((((6)*((5)*((x)-(6))))+(6))*(x)))),((((4)*(x))+(((x)+(3))0((x)*(1))))0(((0)*((3)+(3)))*((2)*((x)+(x))))),10000*x*x*x,3
29,0.9967693258541581,0.003230674145841999,0.9999999999697357,0.03001855436176704,0.9999999999697357,0.03001855436176704,StrategyAddSubX,StrategyAddAddX,29,29,((((x)-(2))0(((2)*(4))0(0)))*(((1)*(0))*((x)*((1)+(6))))),(((x)*(4))*(((x)-(x))*((x)*(((x)+(7))-(2))))),10000*x*x*x,3
30,0.9976683080093355,0.002331691990664438,0.9999999999161484,0.03342501337970417,0.9999999999161484,0.03342501337970417,StrategyAddSubX,StrategyAddRandomSubTreeX,30,30,(((1)0((((x)-(8))+(1))0((1)*(5))))*((x)*((x)*((6)*(3))))),((((1)0((((x)+(6))+(8))*(2)))-((4)+((1)0(0))))*(((x)-(3))*((x)*((2)*(8))))),10000*x*x*x,3
31,0.9987244703432584,0.0012755296567415685,0.9999999999497159,0.013360361576520633,0.9999999999497159,0.013360361576520633,StrategyAddSubX,StrategyAddAddX,31,31,(((1)0((0)0(0)))*(((5)*((9)*(5)))*(((0)+(5))*((x)-(2))))),(((((x)+((x)*(1)))0(0))0((6)+(5)))*(((x)*(2))+((8)*(((x)+(1))*(4))))),10000*x*x*x,3
32,0.9947465739864576,0.005253426013542594,0.9999999999427073,0.03321342384474239,0.9999999999427073,0.03321342384474239,StrategyAddSubX,StrategyMutateNonTerminal,32,32,(((1)0(((x)-(8))0((5)+((8)*(x)))))*((x)*((x)*((0)*(5))))),((((1)0(0))0(((2)+(7))+((x)+(1))))*((x)*(4))),10000*x*x*x,3
33,0.9979980342952778,0.002001965704722363,0.9999999999425933,0.02682682738910013,0.9999999999425933,0.02682682738910013,StrategyAddTreeWithMult,StrategyMutateNonTerminal,33,33,((((x)*(5))0((((4)*(x))+((x)-(7)))0(0)))*((x)*((x)*(x)))),(((0)*(5))0((((x)-(2))*(0))+(((x)+(9))*((x)*(x))))),10000*x*x*x,3
34,0.9984557108976496,0.0015442891023504921,0.9999999999562015,0.02320334010792319,0.9999999999562015,0.02320334010792319,StrategyAddTreeWithMult,StrategyMutateNonTerminal,34,34,((((8)+((x)-(5)))0((0)0((6)*(8))))*((x)*(((2)*(0))*(x)))),((((1)0(8))*(((x)+((x)-(5)))*(((4)*(4))0((x)+(0)))))*(((x)*(0))+((x)-((8)*(x))))),10000*x*x*x,3
35,0.9949307425580377,0.005069257441962489,0.99999999997994,0.03029868408650381,0.99999999997994,0.03029868408650381,StrategyAddSubX,StrategyMutateNonTerminal,35,35,((((4)+(1))0((0)0(0)))*(((x)-(3))*(((1)*((4)*(6)))*(x)))),(((((x)+((x)*(1)))0(0))0((x)-((x)*(5))))+(((5)*((x)*(3)))*((2)*((0)-((3)-(8)))))),10000*x*x*x,3
36,0.9993717948417408,0.0006282051582591453,0.9999999999664426,0.003976008857676738,0.9999999999664426,0.003976008857676738,StrategyAddTreeWithAdd,StrategyMutateNonTerminal,36,36,(((1)0((0)0(0)))*((x)*((((x)-(5))+(9))*((6)*((x)*(3)))))),((((3)*(8))0((3)+(1)))-((x)-((x)*(2)))),10000*x*x*x,3
