gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.061802285739844434,0.0000004856313440025031,-0.059199857552743256,0.000002807678049085836,3685.2953249999996,8451.0254,4226.3164,8450.534800000001,-0.9599857477013719,0.0002987530185320797,0.000466249009319308,0.00014267079323332024,210071.06,211258.84000000003,211353.48,211215.08,(((0)+((4)-(8)))*((3)*((x)-(1)))),((x)+((6)*(x))),ReplaceBranchXR|DeleteNonTerminalR|ReplaceBranchR|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|FellTreeD|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,DeleteNonTerminalR,MultXD,0,0,1,1,2
1,x*x*x*x*3*x+1,25,-10,-0.0384007056667465,0.0000025393084189131636,-0.03839991669751068,0.0000059637009402782255,8447.4007,8450.591500000002,8451.568000000001,8449.868,-0.9599983339502135,0.00035782205641663844,0.0000008138341660188466,0.00017474131416832608,211280.57,211240.35,211287,211202.6,(((7)-((9)-(3)))*((1)+(9))),((x)*((3)*(x))),ReplaceBranchXR|DeleteNonTerminalR|ReplaceBranchR|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|FellTreeD|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,DeleteNonTerminalR,MultXD,0,0,2,2,2
2,x*x*x*x*3*x+1,25,-10,-0.03839991834462808,0.000004405573185738455,-0.03839897431916781,0.000015448825292910124,8451.5593,8450.1972,8456.5456,8447.864,-0.9599150163149819,0.0004748241891496945,0.000043301859985645485,0.00019841845156769853,211384.51,211232.55,211727.08,211177.88,((((5)+(3))*((5)+(4)))*((3)-((x)+(1)))),((2)*((8)*(x))),ReplaceBranchXR|DeleteNonTerminalR|ReplaceBranchR|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|FellTreeD|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,ReplaceBranchXR,MultXD,0,0,3,3,2
3,x*x*x*x*3*x+1,25,-10,-0.038469515870544146,0.0000442139072302084,-0.038399951533097124,0.0001540660676924184,8083.948300000001,8441.7866,8451.384,8418.5772,-0.9599987883274281,0.013298485125299355,0.000006313159110007347,0.006603422802010576,211265.19,210558.77999999997,211284.6,208468.52,((((0)*(x))*((x)*(4)))+((5)-((x)*((8)-(x))))),(((4)+((1)*(x)))*((x)*(x))),ReplaceBranchXR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|MutateTerminalR|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,MutateNonTerminalR,MultXD,3,3,4,4,2
4,x*x*x*x*3*x+1,25,-10,-0.03840020407216646,-0.009142996727518147,-0.03839994963985873,0.008376584048898562,8450.0501,7380.6751,8451.394,6681.3384,-0.9599987883274281,0.0005361651131067892,0,0.9992199373147154,211284.6,166900.08000000002,211284.6,211164.92,((((6)+(4))*((x)*(x)))+((x)*((0)-(x)))),((((2)-(6))+((9)-(3)))-((3)+((x)*((2)*(x))))),ReplaceBranchXR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,AddTreeWithAdd,MultXD,3,4,5,5,2
5,x*x*x*x*3*x+1,25,-10,-0.03840463135335307,-0.011364359753012592,-0.03839994963985873,0.0014816559398934703,8426.6654,8590.570600000001,8451.394,8138.086399999999,-0.9599985990035887,0.03987273651517298,0.0000013030835884171839,1.0127813058487674,211281.5,162648.02,211285.6,202853.96,((((x)+(7))+((1)-(x)))*((x)*((3)*((0)-(x))))),((((6)-(2))/((2)*(2)))+((1)*((x)*((x)*(x))))),ReplaceBranchXR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|MutateTerminalR|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,ReplaceBranchXR,MutateTerminalR,3,3,6,6,2
6,x*x*x*x*3*x+1,25,-10,-0.03840231702087579,-0.010347990018769501,-0.038399924119005176,0.0005626429986624277,8438.8896,7672.3175,8451.5288,8332.2538,-0.9599962135232125,0.00019774875022599982,0.000002643950629474089,1.153269877866867,211282.93000000002,122285.32,211298.2,211236.42,((0)-((8)*(9))),((((x)+(1))*((3)/(4)))*((2)+((8)-(x)))),ReplaceBranchXR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|MutateTerminalR|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,DeleteNonTerminalR,MutateTerminalR,6,3,7,7,2
7,x*x*x*x*3*x+1,25,-10,-0.038053576563980576,0.00009432554030056384,-0.03701376312369189,0.0006789569392393565,10280.921,8431.775807692307,15773.168800000001,8307.679199999999,-0.821379947386905,0.04350661828811491,0.06930962241804381,0.020945663137874555,394327.62,208680.31,943463.08,202086.2,((((1)+(9))*((x)*(x)))*((3)*((x)*((6)*(x))))),((((8)-((2)+(5)))*((3)*((7)-(0))))+(((x)*(4))*((9)+((8)*(x))))),ReplaceBranchR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,ReplaceBranchR,SkipD,7,7,8,8,2
8,x*x*x*x*3*x+1,25,-10,-0.03839053517116295,0.00043599667857697317,-0.03836159906701212,0.0035863198380145234,8501.1208,8362.126400000001,8653.96,7693.416800000001,-0.956168388409216,0.1425040538967106,0.0019180887981083427,0.06969641035473727,216319.84000000003,203227.59999999998,231516.6,181170.2,((((0)-(x))*((x)*(7)))+((5)*((x)*((3)-(x))))),((((6)*(9))-((3)-(3)))-((0)*((x)*((x)*(x))))),ReplaceBranchXR|DeleteNonTerminalR|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,ReplaceBranchXR,MultXD,8,7,9,9,2
9,x*x*x*x*3*x+1,25,-10,-0.03839414440297201,-0.0006771427733612091,-0.03837625364093409,0.004918369808148688,8482.056999999999,8918.47008,8576.555199999999,7411.98368,-0.9576277874385526,0.0746236573389967,0.0011855004444377704,0.03748004148869591,214415.47999999998,207389.632,223808.12,195511.848,((((x)*(x))*((x)-(9)))*((7)+((6)*(x)))),((((6)*((9)+(4)))/(((5)-(2))-((2)*(0))))+(((3)*(4))+((x)+((x)*((x)*(x)))))),ReplaceBranchXR|AddTreeWithAdd|SubXD|AddTreeWithAdd|MutateNonTerminalR,AddTreeWithMult|AddToLeafR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|DeleteMaliciousR|AddXD|ReplaceBranchR|SkipD|AddTreeWithSub|MutateTerminalR|MultXD|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|SkipD|ReplaceBranchR|MutateTerminalR|MultXD|MutateNonTerminalR,AddTreeWithAdd,SkipD,9,9,10,10,2
