gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.048798475362697685,-0.015176290742810518,-0.04873681871650765,-0.0007369245927554037,183.85730000000004,445.85339999999997,193.292,249.726,-0.9537210822114756,0.002058554437328513,0.004763033800528138,0.0010953733713115032,6157.540000000001,6113.79,7081.6,6108.2,(((x)*((x)*(6)))-((9)*(x))),((x)*((7)-(1))),DeleteTerminalR|SkipD|AddTreeWithAdd|MultXD|ReplaceBranchR,AddXD|AddXD|MutateNonTerminalR|AddTreeWithDiv|ReplaceBranchXR,DeleteTerminalR,AddXD,0,0,1,1,1
1,x*x*x*x,25,-10,-0.038426438374068755,0.000017645326320353037,-0.038399461508299565,0.0000819500718860307,240.78640000000004,244.7241,244.91440000000003,244.3304,-0.9600000000000001,0.002516010978957088,0.000012851390462200919,0.0014224747000541845,6118.780000000001,6115.02,6120.8,6105.4,(0),((x)*((5)+(7))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,1,1,2,2,1
2,x*x*x*x,25,-10,-0.038402400339824866,-0.005101688211981708,-0.038400000000000004,0.00004589813967673057,244.46470000000002,312.10274166666665,244.832,244.55106666666666,-0.9600000000000001,0.0012830566810437454,0.000020389491569683393,0.0006152833773087895,6119.24,6117.1066666666675,6120.8,6112.946666666668,((0)*(x)),(((x)*(4))+((1)/(9))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,2,2,3,3,1
3,x*x*x*x,25,-10,-0.03840118611946151,0.0001405992459589308,-0.038400000000000004,0.00033159064174617697,244.6505,243.9714238095238,244.832,242.80239999999998,-0.9600000000000001,0.009149130832570905,0,0.00428975459595909,6120.8,6088.71,6120.8,6064.8,(0),((x)*(x)),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|DeleteTerminalR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,3,3,4,4,1
4,x*x*x*x,25,-10,-0.03840208730884852,0.000048362925238673914,-0.038400000000000004,0.00030558096980786966,244.5126,244.53603333333334,244.832,242.96159999999998,-0.9600000000000001,0.012468958306103877,0.000006535093451831564,0.00603865176485557,6120.3,6098.84,6120.8,6044.48,(0),(((x)*((9)+(x)))*((x)+((x)+(x)))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,4,4,5,5,1
5,x*x*x*x,25,-10,-0.03840314011240361,0.000038907900100345344,-0.038400000000000004,0.00010045372220251652,244.3515,244.59392142857143,244.832,244.21714285714282,-0.9600000000000001,0.0022125959258362205,0.00005620180368576255,0.0005126671958755401,6116.5,6109.984285714286,6120.8,6107.257142857142,(0),(((5)/((7)+(x)))+((9)+((x)+(x)))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,5,5,6,6,1
6,x*x*x*x,25,-10,-0.03840102927721867,-0.004953668537872279,-0.038400000000000004,0.00012210822114756354,244.6745,311.163925,244.832,244.08460000000002,-0.9600000000000001,0.002934256959874532,0,0.0016655421459647534,6120.8,6110.110000000001,6120.8,6102.84,(0),(((7)-(6))+((x)*(9))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR,DeleteNonTerminalR,ReplaceBranchXR,6,6,7,7,1
7,x*x*x*x,25,-10,-0.03840142072931643,0.00003576374781342383,-0.038400000000000004,0.00011132531695203295,244.61460000000002,244.613125,244.832,244.15059999999997,-0.9600000000000001,0.003873676643576009,0,0.001556050771631513,6120.8,6107.0125,6120.8,6097.09,(0),((((x)*(9))+((0)+(5)))+((5)/((4)+(x)))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,7,7,8,8,1
8,x*x*x*x,25,-10,-0.038402200365965235,0.00005844718600221681,-0.038400000000000004,0.0002274648194135854,244.49530000000001,244.47426666666667,244.832,243.43973333333335,-0.9600000000000001,0.00536095499498979,0.000020389491569683397,0.0024047765120314337,6119.24,6107.756666666666,6120.8,6087.986666666667,(0),((((x)*(8))+((x)*(4)))+((5)+((8)+((6)/(9))))),AddXD|MultXD|DivXD|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|DeleteTerminalR|AddTreeWithDiv|ReplaceBranchXR,AddXD,AddXD,8,8,9,9,1
9,x*x*x*x,25,-10,-0.03840117108874657,-0.004964417033657999,-0.038400000000000004,0.00008953078029015992,244.65279999999998,311.229725,244.832,244.28400000000002,-0.9600000000000001,0.002267677427787235,0,0.0004757570755348973,6120.8,6109.467500000001,6120.8,6106.92,(0),(((x)*((4)+(2)))+((3)+(x))),AddXD|MultXD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithAdd|AddTreeWithDiv|ReplaceBranchXR,DeleteNonTerminalR,AddXD,9,9,10,10,1
