gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03687772709449745,-0.01986512029459456,-0.03187864592863678,-0.01941367141550124,477.77020000000005,510.471,1242.7296000000001,507.70520000000005,-0.32858972683309373,0.02152659783034901,0.31567159295484404,0.010217741218229794,30283.100000000002,6081.049999999999,102739.2,5989.04,((((3)*(9))*((x)*(9)))*((8)*((x)-((x)-(x))))),(((x)+((7)*(x)))+((4)+((6)+(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,ReplaceBranchXR|MutateTerminalR|AddXD|AddTreeWithMult|ReplaceBranchR,SubXD,AddXD,0,0,1,1,4
1,x*x*x*x,25,-10,-0.037075756110312386,-0.0011531034616423705,-0.033108858972683314,0.0052440203894915695,447.4678,264.9488,1054.4824,212.73440000000002,-0.4318583191739642,0.2616782119984316,0.26405977439918676,0.1538987617854099,26327.399999999998,5883.67,86937.04,4519.12,((((x)*(x))*((x)*(3)))*((6)*((9)-((x)-(x))))),((((x)-(1))*((x)*(4)))*((6)+((2)+(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,MutateTerminalR|MutateTerminalR|AddXD|ReplaceBranchXR|ReplaceBranchR,SubXD,MutateTerminalR,1,1,2,2,4
2,x*x*x*x,25,-10,-0.033901872468931955,-0.0010935756427249083,-0.02046301725776937,0.011172657168997518,1206.365,848.7487,4082.4672000000005,176.44639999999998,0.5603609326990793,0.5527512743432231,0.7596753849340896,0.28544070742502914,91721.18,5337.26,348058.24,2737.52,((((x)*(x))*((5)*(x)))*((x)*((x)-((x)-(x))))),((((6)*(x))*((5)*(x)))*((6)-((2)+(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,ReplaceBranchXR|MutateTerminalR|AddXD|AddTreeWithMult|ReplaceBranchR,AddTreeWithMult,ReplaceBranchXR,2,2,3,3,4
3,x*x*x*x,25,-10,-0.03215036187231074,0.000060435680176900934,-0.013411540287569973,0.0005965886812181411,1315.1326999999999,244.4759,4524.4904,241.18040000000005,0.3943121869042869,0.04236047575480325,0.6771168008733388,0.020210209095421705,67759.22,6045.09,252638.4,5861.52,((((x)*(7))*((x)*(x)))*((6)*((x)-((x)-(x))))),((((4)+(2))+((x)*(8)))*((x)-((8)-(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,ReplaceBranchXR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,ReplaceBranchXR,3,3,4,4,4
4,x*x*x*x,25,-10,-0.0383967429094236,-0.0009477491304927978,-0.038393036204417724,0.0018185204548425054,245.3304,255.606,245.89759999999998,233.7012,-0.9597124558881193,0.04487648673376034,0.00014360584967625824,0.02257213489601406,6145.82,6053.1900000000005,6164.8,5846.12,((((x)*(9))*((6)*(x)))*((0)-((7)*((6)-(x))))),((((x)-(7))*((7)*(x)))-((3)+((2)-(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,AddRandomSubTreeR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,MutateTerminalR,4,4,5,5,4
5,x*x*x*x,25,-10,-0.03764792445431969,-0.0002646052329219735,-0.03538690890079728,0.003328649849692853,359.91460000000006,248.30949999999996,705.8952,224.458,-0.6595671154097503,0.15642399686315522,0.15032987921658872,0.07798298134392839,17587.920000000002,5879.33,52093.04,5163.36,((((x)*(x))*((5)*(5)))*((4)*((x)-((x)-(x))))),((((x)*(3))*((x)*(x)))-((9)*((1)*((0)-(x))))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,ReplaceBranchXR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,ReplaceBranchXR,5,5,6,6,4
6,x*x*x*x,25,-10,-0.03845418376682786,0.0015765825535090324,-0.038377056593909296,0.0062028493007450025,236.5408,235.1821,248.34279999999998,206.8656,-0.9583139458894263,0.49390929290288854,0.0007871017178148859,0.24686792387226678,6202.84,5364.219999999999,6378.8,3097.68,((((x)*(x))*((0)*(9)))*((x)-((4)*((4)-(x))))),((((7)+(5))*((x)*(2)))*((x)*((6)-(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv,DeleteNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,AddTreeWithMult,SubXD,6,6,7,7,4
7,x*x*x*x,25,-10,-0.047188581884720956,-0.00589362359938784,-0.04235700954123644,0.004138347928375375,NaN,NaN,1169.5303999999999,219.502,-0.4252045484250425,0.007985884198144052,0.26737968926075917,0.0033320753331798573,26583.539999999997,6102.38,87955.2,6071.92,((((x)*(x))*((5)*(6)))*((7)*((8)-((x)-(x))))),(((x)-((0)*(4)))*((5)+((2)-(x)))),DeleteTerminalR|SubXD|AddTreeWithMult|DeleteMaliciousR|SubXD,ReplaceBranchXR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,ReplaceBranchXR,7,7,8,8,4
8,x*x*x*x,25,-10,-0.038446457325839754,0.00031775984760161214,-0.03796568553130309,0.0012470918834139322,237.72310000000002,242.8871,311.2908,237.1988,-0.9170618219840543,0.12053326362566988,0.02145575741733108,0.059746213192634595,7766.460000000001,5931.13,12691.2,5383.04,((((7)*(2))*((x)*(3)))*((8)*((x)-((x)-(x))))),((((3)*(7))*((0)-((x)*(1))))*((5)-((x)-((1)-(x))))),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,DeleteTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,ReplaceBranchXR,8,8,9,9,4
9,x*x*x*x,25,-10,-0.037537536923278,-0.0034529661170260794,-0.03599613906678866,0.0006088746569075957,376.8061,327.1246,612.6708,241.1052,-0.7200261403738073,0,0.1137688262653443,0.00014445220997011697,19297.64,6121.63,42841.6,6120.8,((((x)*(x))*((1)*(8)))*((x)*((x)-((x)-(x))))),((0)*(2)),DeleteTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|SubXD,ReplaceBranchXR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR,SubXD,ReplaceBranchXR,9,9,10,10,4
