specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x,25,-10,,,0.927780679548954,0.20052607502287284,0.9830367122174658,0.5040909685008496,0.052314635072658155,0.24534740337779473,3803782.4400000004,4893.42,9020656.96,3035.36,((((x)*(x))*((x)*(x)))*((x)*((x)*((2)-(x))))),(((x)*(8))*((9)*(x))),MultXD|MultXD|MultXD|MutateTerminalR|AddTreeWithSub,DeleteMaliciousR|AddToLeafR|SkipD|MultXD|AddTreeWithMult,MultXD,SkipD,0,0,84,22,85,23,0.799345819271636,0.00715919487648676,0.9670169090697525,0.019814403345967804,0.18658476334544036,0.008710187869376683,2215472.92,6076.98,4639346.88,5999.52,((((8)*(x))*((x)*(x)))*((x)*((x)*((5)-(x))))),((8)*((6)*(5))),MultXD|MultXD|MultXD|MutateTerminalR|AddTreeWithSub,MutateNonTerminalR|FellTreeD|SkipD|SubXD|AddTreeWithMult,MultXD,MutateNonTerminalR,99,99,99,99,3
