gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.0514363328323095,-0.019912224665415538,-0.03850046921970984,-0.019634296170435238,NaN,NaN,229.4582,NaN,-0.9600130701869037,0.01032544765390142,0,0.003750757948545303,6118.8,6087.27,6118.8,6057.6,((0)+(x)),(((1)+((3)*(9)))+((2)*(9))),FellTreeD|DeleteMaliciousR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,FellTreeD,AddTreeWithAdd,0,0,1,1,2
1,x*x*x*x,25,-10,-0.03840134426872305,0.00017288879120166276,-0.03840011240360738,0.0004960135929943789,244.6263,243.77389999999997,244.81480000000002,241.79600000000002,-0.9600130701869037,0.018664226898444613,0,0.007006339491413693,6118.8,6043,6118.8,6006.56,((0)+(x)),(((0)+((7)*(3)))+((7)*(8))),MultXD|AddTreeWithAdd|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,MultXD,AddTreeWithAdd,1,1,2,2,2
2,x*x*x*x,25,-10,-0.03840160501895177,0.00014153217580070352,-0.038400125473794275,0.00059227551953993,244.5864,243.9666,244.81279999999998,241.20680000000004,-0.9600130701869037,0.024676512874134093,0,0.010629297356266006,6118.8,6066.6900000000005,6118.8,5969.76,((0)+(x)),(((5)*((6)*(4)))+((5)+((2)+(x)))),MultXD|DeleteMaliciousR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,MultXD,AddTreeWithAdd,2,2,3,3,2
3,x*x*x*x,25,-10,-0.03840052280747615,0.0001394888495252903,-0.03840052280747615,0.0003810612991765793,244.752,243.97839999999997,244.752,242.4996,-0.9600130701869037,0.012384002091229933,0,0.00487859207054752,6118.8,6083.12,6118.8,6045,((0)+(x)),(((4)*((9)+(5)))+((x)*(3))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,AddXD,AddTreeWithAdd,3,3,4,4,2
4,x*x*x*x,25,-10,-0.03840052280747615,0.00012339960061008833,-0.03840052280747615,0.00036929813096327424,244.752,244.0768,244.752,242.5716,-0.9600130701869037,0.020735851522676787,0,0.010452450929388683,6118.8,6088.42,6118.8,5993.88,((0)+(x)),(((7)+((4)*(5)))*((5)+(x))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,SkipD,AddTreeWithAdd,4,4,5,5,2
5,x*x*x*x,25,-10,-0.03840052280747615,0.00015518582400268137,-0.03840052280747615,0.000491177623840023,244.752,243.8829,244.752,241.8256,-0.9600130701869037,0.014638609332113509,0,0.006110245977761001,6118.8,6084.280000000001,6118.8,6031.2,((0)+(x)),(((7)*((2)*(4)))+((3)+(5))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,FellTreeD,AddTreeWithAdd,5,5,6,6,2
6,x*x*x*x,25,-10,-0.03840052280747615,0.00019079454608190576,-0.03840052280747615,0.0007745392759116454,244.752,243.66440000000003,244.752,240.09120000000001,-0.9600130701869037,0.03171480852176184,0,0.015931598826164416,6118.8,6066.49,6118.8,5926.68,((0)+(x)),(((4)*((7)*(8)))+((9)+((7)+(8)))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,MultXD,AddTreeWithAdd,6,6,7,7,2
7,x*x*x*x,25,-10,-0.03840052280747615,0.0005852993072800952,-0.03840052280747615,0.002458371454711803,244.752,241.2495,244.752,229.78480000000002,-0.9600130701869037,0.08218533525029408,0,0.03851111977581886,6118.8,5964.42,6118.8,5617.76,((0)+(x)),(((x)*((2)+(0)))+((9)*(x))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,MultXD,AddTreeWithAdd,7,7,8,8,2
8,x*x*x*x,25,-10,-0.03840052280747615,0.0001325874663296595,-0.03840052280747615,0.0003674683047967617,244.752,244.0207,244.752,242.5828,-0.9600130701869037,0.008286498496928547,0,0.0028275968157655497,6118.8,6089.66,6118.8,6070.08,((0)+(x)),(((8)*((9)+(0)))+((6)+(2))),AddRandomSubTreeR|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,AddXD,AddTreeWithAdd,8,8,9,9,2
9,x*x*x*x,25,-10,-0.03840052280747615,0.00020619632078302418,-0.03840052280747615,0.0008122467651287412,244.752,243.57,244.752,239.8604,-0.9600130701869037,0.03794275258136188,0,0.016294252687954484,6118.8,6018.54,6118.8,5888.56,((0)+(x)),(((2)+((5)+(7)))*((5)*(9))),MultXD|DeleteNonTerminalR|FellTreeD|AddXD|SkipD,AddXD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult,AddXD,AddTreeWithAdd,9,9,10,10,2
