specEquation,range,seed,A,P,AStdDev,PStdDev,ADelta,PDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finAAvg,finPAvg,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,1,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,2,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,3,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,4,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,5,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,6,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,7,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,8,3
5*x*x*x+2*x+7,10,1,0.2687747667659574,0.12527483961536545,0.620940844317342,0.20232409262691425,2047684.1289285715,1339.8158263072642,19330818.25,796.5138186281954,(((((x)+(4))*((8)*(5)))*(((7)+(0))*((4)+((8)*(x)))))-((((2)*(9))/((8)+(6)))*(((6)*(5))*((x)/((x)*(x)))))),(((((0)-(1))+((6)+(1)))*(((x)*(5))*((8)+((2)*(5)))))*((((1)/(x))+((9)*(1)))+(((2)*(8))+((x)*((1)*(5)))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD,AddTreeWithMult,0,0,-0.1519237514693464,-0.0011426930490669896,1.7906516549876645,0.4367075694123303,137967.9844537407,146580.6699090909,306912.5,321.3,(((((9)-(1))*((x)*(x)))*(((0)-(9))+((6)+((2)*(8)))))/((((6)*(9))-((4)*(7)))+(((2)*(x))*((x)/((x)*(x)))))),((((5)*(8))*((x)-(0)))+((3)+((7)+((8)*(x))))),AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR|MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|SkipD|AddTreeWithAdd|AddTreeWithMult|MultXD,AddXD|MultXD|AddTreeWithMult|AddTreeWithAdd|MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithMult,AddTreeWithMult,9,3
