generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
13,0.5800046047640759,0.15066557870672587,0.7532614109239861,0.17319193030592872,0.7532614109239861,0.17319193030592872,StrategySkip,StrategyReplaceBranch,13,13,(((((x)+(6))*(x))*((x)-(8)))*(((x)*((x)*(x)))*(x))),((6)+(2)),5*x*x*x,4
14,0.5465785804699888,0.14865654739275527,0.7272028402600896,0.17387413309331362,0.7272028402600896,0.17387413309331362,StrategyAddAddX,StrategyReplaceBranch,14,14,((((x)*(x))*((x)+(7)))*(((x)*((x)*((x)*(1))))*(x))),(((7)+(6))*((6)-(8))),5*x*x*x,4
15,0.582752505727743,0.1532561064391656,0.7844505489490209,0.17332081072618016,0.7844505489490209,0.17332081072618016,StrategyAddAddX,StrategyReplaceBranchX,15,15,((((x)*((x)*(x)))*(x))*((x)*((x)*((x)*((x)+(1)))))),((((x)*(7))-((2)*(5)))*((6)-(3))),5*x*x*x,4
16,0.5730655090473682,0.15284484492433006,0.7446374454904736,0.17390848019670627,0.7446374454904736,0.17390848019670627,StrategyAddAddX,StrategyReplaceBranch,16,16,((((x)*((x)+(1)))*((x)*(x)))*(((x)*((x)*(x)))*(x))),((2)-(6)),5*x*x*x,4
17,0.5672836816671439,0.15407815903768593,0.7133102794981879,0.17580832942639915,0.7133102794981879,0.17580832942639915,StrategyAddMultX,StrategyReplaceBranch,17,17,((((x)+(5))*(x))*((x)*(((x)*((x)*((x)*(x))))*(x)))),(((0)*(6))*((2)*(9))),5*x*x*x,4
18,0.5729856909082321,0.15180691563430798,0.8104010989117234,0.17357288402243334,0.8104010989117234,0.17357288402243334,StrategyAddToLeaf,StrategyReplaceBranch,18,18,((((x)*((x)+(6)))*(x))*((x)*(((x)*(x))*((x)*(3))))),((9)-(3)),5*x*x*x,4
19,0.5792667892642479,0.15520459026436478,0.7908032978424834,0.18294126507045105,0.7908032978424834,0.18294126507045105,StrategyAddToLeaf,StrategyReplaceBranch,19,19,(((((x)*(x))*(8))*(x))*(((x)*((x)*(5)))*((x)+(3)))),((((2)*(5))*((0)*(2)))*((7)-(7))),5*x*x*x,4
20,0.5769354054496307,0.15336107378486769,0.7468614397821165,0.18303578547442367,0.7468614397821165,0.18303578547442367,StrategyAddAddX,StrategyMutateTerminal,20,20,((((x)*((x)*((x)*(x))))*(x))*(((x)*(8))*((x)+(7)))),((6)*(8)),5*x*x*x,4
21,0.581414563706176,0.15398284058652806,0.7697442385901279,0.18824300008973002,0.7697442385901279,0.18824300008973002,StrategyAddAddX,StrategyReplaceBranch,21,21,(((5)*((x)*(((x)*(x))*((x)*(9)))))*(((x)+(5))*(x))),((6)-(x)),5*x*x*x,4
22,0.5759006334898895,0.15657856012081792,0.7521645033590109,0.18490649172496187,0.7521645033590109,0.18490649172496187,StrategyAddAddX,StrategyReplaceBranch,22,22,(((((x)*((x)*(x)))*(((x)+(5))*(6)))*(x))*((x)*(x))),((3)*(5)),5*x*x*x,4
23,0.5866239688885958,0.1538974648465674,0.7579026209454957,0.17815388120041853,0.7579026209454957,0.17815388120041853,StrategyAddToLeaf,StrategyReplaceBranch,23,23,((((x)*(8))*((x)+(4)))*(((x)*((x)*((x)*(x))))*(x))),((1)*(2)),5*x*x*x,4
24,0.5553070906984122,0.15164305786846355,0.7477523856367231,0.1778271504538815,0.7477523856367231,0.1778271504538815,StrategyAddAddX,StrategyReplaceBranch,24,24,(((((x)*((x)+((x)*((x)*(x)))))*(7))*(x))*((x)*(x))),((((5)*(x))*((3)+(3)))*((x)*(7))),5*x*x*x,4
25,0.5585907462214469,0.15495723891993543,0.7474149951875413,0.17497899776923562,0.7474149951875413,0.17497899776923562,StrategyAddMultX,StrategyReplaceBranch,25,25,((((x)*((x)+((x)*(2))))*(x))*((x)*((x)*((x)*(x))))),((7)*(8)),5*x*x*x,4
26,0.5736982501512792,0.1541283409031341,0.7555201453166107,0.18613516738231767,0.7555201453166107,0.18613516738231767,StrategyAddToLeaf,StrategyReplaceBranch,26,26,((((x)*((x)*(((x)*(x))+(7))))*((x)*(6)))*((x)*(x))),((8)+(8)),5*x*x*x,4
27,0.5687121098282728,0.152666971180826,0.7098323787494776,0.18127086691966407,0.7098323787494776,0.18127086691966407,StrategyAddAddX,StrategyReplaceBranch,27,27,((((x)*(((x)*(x))*((x)+((x)*(5)))))*(x))*((x)*(x))),((9)+(5)),5*x*x*x,4
28,0.5656674748922037,0.15260256079113313,0.7323118828091059,0.17930962350999433,0.7323118828091059,0.17930962350999433,StrategyAddMultX,StrategyReplaceBranch,28,28,((((x)*((x)+(x)))*(x))*((x)*(((x)*(9))*((x)*(8))))),((8)-(3)),5*x*x*x,4
29,0.5617825730545369,0.15400532573440046,0.807634626472411,0.17580543429740914,0.807634626472411,0.17580543429740914,StrategyAddAddX,StrategyReplaceBranch,29,29,((((x)*(9))*((x)*((x)*((x)*(x)))))*(((x)+(6))*(x))),(((3)+(5))*((x)*((8)+(0)))),5*x*x*x,4
30,0.576646258367258,0.1562685842075509,0.7413514991344866,0.17370479236871217,0.7413514991344866,0.17370479236871217,StrategyAddAddX,StrategyReplaceBranch,30,30,((((x)*((x)*(x)))*(x))*(((x)+(5))*((x)*((x)*(x))))),((2)+(9)),5*x*x*x,4
31,0.5806630755615682,0.15474427284458278,0.7236892632011471,0.17968915362409582,0.7236892632011471,0.17968915362409582,StrategyAddAddX,StrategyReplaceBranch,31,31,((((x)*((x)*(x)))*((x)*(x)))*(((x)-(3))*((x)+(6)))),((5)+(9)),5*x*x*x,4
32,0.5834504500946128,0.1534885205232726,0.7570978829971047,0.1736846045561976,0.7570978829971047,0.1736846045561976,StrategyAddAddX,StrategyReplaceBranch,32,32,((((x)+(0))*(x))*(((x)*(((x)*(x))*((x)*(x))))*(x))),(((6)+(2))*((x)*((4)-(9)))),5*x*x*x,4
33,0.5633675368433542,0.15377490723512394,0.7597307960496148,0.17365881135268801,0.7597307960496148,0.17365881135268801,StrategyAddAddX,StrategyReplaceBranch,33,33,((((x)*(9))*((x)*(x)))*(((x)*(4))*((x)*((x)+(8))))),((4)+(x)),5*x*x*x,4
34,0.5740430189698679,0.15384057976479404,0.7372221910914404,0.17590280852029128,0.7372221910914404,0.17590280852029128,StrategyAddToLeaf,StrategyReplaceBranch,34,34,((((x)+(x))*(x))*((x)*((x)*((x)*((x)*((x)*(7))))))),((x)+(8)),5*x*x*x,4
35,0.5841382465119558,0.1550764761700762,0.771587850923261,0.17855577746524598,0.771587850923261,0.17855577746524598,StrategyAddMultX,StrategyReplaceBranch,35,35,((((x)+(5))*(((x)*(x))*((x)*((x)*(7)))))*((x)*(x))),(((9)-(2))*((5)+(3))),5*x*x*x,4
36,0.5635065066306333,0.15246020807640154,0.7055545777838613,0.1697207631126886,0.7055545777838613,0.1697207631126886,StrategyAddToLeaf,StrategyReplaceBranch,36,36,(((((x)*((x)*(9)))*((x)*((x)+(0))))*(x))*((x)*(x))),((x)*(3)),5*x*x*x,4
37,0.5673599011126251,0.15452497745018162,0.7695475146353062,0.17937057809790086,0.7695475146353062,0.17937057809790086,StrategyAddToLeaf,StrategyReplaceBranch,37,37,((((x)*((x)*((x)+(4))))*(x))*(((x)*((x)*(4)))*(x))),((((8)-(7))*((x)*((x)-(6))))*((x)*((6)-(0)))),5*x*x*x,4
38,0.5713064721482694,0.15513944985116687,0.7991191624005793,0.17551769823955635,0.7991191624005793,0.17551769823955635,StrategyAddAddX,StrategyReplaceBranch,38,38,((((x)*((x)*((x)*(x))))*(x))*(((x)*((x)+(x)))*(x))),((((0)*(1))*((4)+(9)))+((9)*(3))),5*x*x*x,4
39,0.5763204941138653,0.15263490322166182,0.7533932561751342,0.1813872439527368,0.7533932561751342,0.1813872439527368,StrategyAddAddX,StrategyReplaceBranch,39,39,(((5)*(((x)*(x))*((x)+(1))))*((x)*((x)*((x)*(x))))),((((4)-(x))*((x)*((0)*(x))))*((x)*((3)*((3)*(6))))),5*x*x*x,4
40,0.5733465819773103,0.15294135580955465,0.731593657839386,0.18037135097227644,0.731593657839386,0.18037135097227644,StrategyAddAddX,StrategyReplaceBranch,40,40,((((x)*((x)*((x)+((x)*(7)))))*(x))*(((x)*(x))*(x))),((3)-(6)),5*x*x*x,4
41,0.5732227494841204,0.15529687977626247,0.6996875180399253,0.18124304603960323,0.6996875180399253,0.18124304603960323,StrategyAddAddX,StrategyReplaceBranch,41,41,((((x)+(9))*((x)*((x)*(8))))*(((x)*(8))*((x)*(x)))),((4)*(9)),5*x*x*x,4
42,0.5786773436946395,0.15327988583453714,0.8063615874027731,0.1726698058318824,0.8063615874027731,0.1726698058318824,StrategyAddAddX,StrategyReplaceBranch,42,42,((((x)*(((x)*(x))+(x)))*((x)*(9)))*(((x)*(7))*(x))),((2)*(1)),5*x*x*x,4
43,0.5614789453810497,0.15556407492276164,0.7795105083145016,0.17498940123631695,0.7795105083145016,0.17498940123631695,StrategyAddAddX,StrategyReplaceBranch,43,43,(((((x)*((x)*((x)*(x))))*(9))*((x)+(0)))*((x)*(x))),(((5)*(1))+((8)*((7)+(4)))),5*x*x*x,4
44,0.5545166802687018,0.15478479308179607,0.8497986914719321,0.17993381469652436,0.8497986914719321,0.17993381469652436,StrategyAddAddX,StrategyReplaceBranch,44,44,(((((x)*((x)*(x)))+(x))*((x)-(2)))*((x)*((x)*(x)))),((((5)*(8))+((2)-(4)))*((3)-(1))),5*x*x*x,4
45,0.5765559057599002,0.15614641735009127,0.7382970918245628,0.18456795407765156,0.7382970918245628,0.18456795407765156,StrategyAddAddX,StrategyReplaceBranch,45,45,(((5)*((((x)+(7))*((x)*(8)))*((x)*(x))))*((x)*(x))),((((x)*(6))*((4)*((3)-(9))))*((x)*((4)*(3)))),5*x*x*x,4
46,0.5751314940506829,0.15567940226260255,0.7245544134981956,0.1747069661187953,0.7245544134981956,0.1747069661187953,StrategyAddAddX,StrategyReplaceBranch,46,46,((((x)*(x))*(((x)+(0))*(9)))*(((x)*((x)*(9)))*(x))),((8)-(4)),5*x*x*x,4
47,0.5724284856262672,0.1536382688070124,0.7629384191244348,0.17423703622954556,0.7629384191244348,0.17423703622954556,StrategyAddAddX,StrategyReplaceBranch,47,47,((((x)*(9))*((x)*((x)*(((x)*(x))+(6)))))*((x)*(x))),((0)+(6)),5*x*x*x,4
48,0.5575304909858335,0.15396196919104985,0.7539079490215593,0.17434857124851333,0.7539079490215593,0.17434857124851333,StrategyAddAddX,StrategyReplaceBranch,48,48,((((x)*(((x)+(6))*((x)*(8))))*(x))*(((x)*(x))*(x))),((1)-(9)),5*x*x*x,4
49,0.563324045304174,0.1527961444994674,0.7325443509860573,0.17891370480274238,0.7325443509860573,0.17891370480274238,StrategyAddMultX,StrategyReplaceBranch,49,49,(((((x)*(9))*((x)+(3)))*(x))*(((x)*(8))*((x)*(x)))),((((3)*(9))+((8)+(4)))*((7)-(4))),5*x*x*x,4
50,0.6280053013608697,0.16236737018192854,0.7325443509860573,0.17891370480274238,0.7325443509860573,0.17891370480274238,StrategyAddToLeaf,StrategyReplaceBranch,49,49,((((x)*(9))*((x)+((3)*(x))))*((x)*((8)*((x)*(x))))),(((3)*((9)+(8)))+((4)*((7)-(4)))),5*x*x*x,4
