gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04203723144850346,-0.004840097349728537,-0.03949329090968501,0.0004181152790484904,226.60109999999997,310.4696909090909,248.11719999999997,242.2728,-0.9875111913475363,0.03770748921709583,0.00000752023944561283,0.018351515591454603,6112.5,6015.42,6115.32,5890,((0)+((2)+(5))),((((x)-(7))+((1)+((5)+(5))))*((4)+((5)*((7)-(x))))),FellTreeD|ReplaceBranchR|DeleteMaliciousR|SkipD|AddTreeWithAdd,AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,FellTreeD,AddTreeWithAdd,0,0,1,1,3
1,x*x*x*x,25,-10,-0.03950745940073193,0.00011340117609561835,-0.039486296725918184,0.0003153182590511044,241.1794,244.13789999999997,251.542,242.90200000000002,-0.9875,0.0217291857273559,0,0.010888273307901656,6120.8,6067.389999999999,6120.8,5987.8,(((0)*((2)*(0)))*((x)*(x))),((((6)*(7))*((7)+(x)))-((x)+((7)+((x)-(x))))),ReplaceBranchR|MultXD|DeleteMaliciousR|SkipD|ReplaceBranchXR,AddTreeWithAdd|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,ReplaceBranchR,AddTreeWithAdd,1,0,2,2,3
2,x*x*x*x,25,-10,-0.03931279755097373,0.00008885288382287297,-0.038625,0.0006783427003006154,336.49830000000003,244.3025,673.288,240.67999999999995,-0.8999999999999999,0.03383871389360866,0.04621349712213039,0.017226972744656288,15299.35,6071.77,48966.4,5913.68,(((x)*((x)*(x)))*((9)*(x))),((((9)*(9))*((2)*(1)))*((x)*((1)*((1)-(x))))),ReplaceBranchR|MultXD|DeleteMaliciousR|SkipD|ReplaceBranchXR,ReplaceBranchR|AddTreeWithAdd|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR,DeleteMaliciousR,ReplaceBranchR,1,2,3,3,3
3,x*x*x*x,25,-10,-0.03950582154293556,0.00036159768461591145,-0.03950008168866815,0.0007836884067442184,241.9814,242.61876666666663,244.792,240.0352,-0.9875,0.04107959743824345,0.00007253953731534146,0.015163979456279855,6103.040000000001,5991.78,6120.8,5869.36,((x)*((0)*(x))),(((x)*((1)+(8)))*((6)*((4)+(x)))),ReplaceBranchR|MultXD|DeleteMaliciousR|SkipD|ReplaceBranchXR,MultXD|AddTreeWithAdd|SubXD|SubXD|MutateNonTerminalR,ReplaceBranchR,SubXD,1,3,4,4,3
4,x*x*x*x,25,-10,-0.03950281049862763,-0.0029533689172860918,-0.03949981620049667,0.004575284276565156,243.4558,304.25339999999994,244.922,216.8276,-0.9874959155665927,0.3977061821984055,0.00004835387271570721,0.21452514929165198,6108.46,5635.7,6122.8,3686.52,((x)-(4)),((((6)*(8))*((x)+((8)*(x))))-((5)*((x)-((x)-(x))))),ReplaceBranchR|MultXD|DeleteMaliciousR|SkipD|ReplaceBranchXR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,ReplaceBranchR,AddTreeWithMult,4,4,5,5,3
5,x*x*x*x,25,-10,-0.03957997790321526,0.004999321700531198,-0.039500035126127306,0.020319239315122205,205.6697,218.46869999999998,244.8148,120.46199999999999,-0.9875,0.9901842896353418,0.00029522610155757013,0.46727991943693736,6014.360000000001,4309.64,6120.8,60.08,((x)-((x)*(x))),((((x)*(x))*((x)-((6)-(7))))*((x)+((3)*((x)-(x))))),ReplaceBranchR|MultXD|DeleteMaliciousR|SkipD|ReplaceBranchXR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,ReplaceBranchR,MultXD,5,4,6,6,3
6,x*x*x*x,25,-10,-0.039483975133969416,-0.007514885037316853,-0.03944510521500457,0.005483727617304928,252.67880000000002,749.8773,271.712,211.2672,-0.9820105215004575,0.3641354071363221,0.002730744211570483,0.22174156096829772,7221.87,5884.87,8808.8,3892,(((9)-((1)*(x)))*((x)*((2)-(8)))),(((0)*((7)+(5)))*((9)*((x)*(x)))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,SkipD,AddTreeWithAdd,6,6,7,7,3
7,x*x*x*x,25,-10,-0.039089848344987584,-0.0035862301783409056,-0.037652184354986275,0.007520193438766174,445.6685,544.8225,1149.6408000000001,198.8024,-0.8643930531956607,0.13905371846817408,0.06337804704833588,0.09166392635709346,19894.16,6007.0599999999995,66401.84,5269.68,((((x)*(x))*((x)*(x)))+((x)+((7)*(x)))),((((x)+(3))*((6)*((x)+(x))))*(((1)+(1))*((6)*((3)-(x))))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddTreeWithSub,MultXD,6,7,8,8,3
8,x*x*x*x,25,-10,-0.03952141652235002,-0.004638610087527315,-0.03941141272382696,0.008142360325747668,234.34510000000003,759.3794,288.21,195.12720000000002,-0.9874877466997778,0.7003006142987844,0.00000816886681481721,0.38409967003525225,6120.8,5336.45,6126.8,1834.4,(((x)*((7)*(0)))+((3)-(9))),((((1)+(6))*((x)*((x)+(7))))*((x)*((5)*((x)-(x))))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddXD,MutateNonTerminalR,6,6,9,9,3
9,x*x*x*x,25,-10,-0.039500350035943016,-0.002385562356015746,-0.0395,0.004921186772970856,244.6606,309.33029999999997,244.832,214.71040000000002,-0.9875,0.052359168736113,0.000002358148727238434,0.023176516453465218,6119.8,5971,6120.8,5800.32,(0),((((2)+(8))*((x)-(2)))*((1)+((x)*((x)-(x))))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|DivXD|MutateNonTerminalR,AddTreeWithSub,MultXD,6,8,10,10,3
10,x*x*x*x,25,-10,-0.03953132270291466,-0.02307876239920459,-0.039499959155665926,-0.015148999063364466,229.4944,790.2095999999999,244.852,481.602,-0.9874959155665927,-0.0003266479388515058,0.000003334925912153446,0.09343891647063915,6120.8,6475.700000000001,6122.8,6122.8,((0)+((0)-(x))),(((0)*((9)+(6)))-((8)-(x))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddXD,AddTreeWithMult,10,10,11,11,3
11,x*x*x*x,25,-10,-0.039500139891844206,-0.0021693516204924195,-0.03949983335511698,0.009881323770252054,244.7635,503.0078,244.9136,184.3504,-0.9874857044830742,0.4659913736766436,0.000009189975166634667,0.2304441151002276,6121.05,5371.67,6127.8,3268.56,(((0)*((x)+(2)))*((x)+((0)-(7)))),((((4)+(7))*((8)*((x)-(2))))*((x)+((x)-((x)-(x))))),AddXD|AddRandomSubTreeR|AddTreeWithSub|SkipD|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddXD,SubXD,11,9,12,12,3
12,x*x*x*x,25,-10,-0.039562561266501116,-0.010294640127017102,-0.03949989788916482,0.0017274479007401223,214.19800000000004,6121.2569,244.882,234.2588,-0.9875,0.04488302182721217,0.000002042216703690425,0.4509373880642911,6119.3,23380.28,6120.8,5846.08,(((0)*((x)*(x)))+((3)-(3))),(((x)*((5)-(1)))*((x)-(x))),AddXD|AddRandomSubTreeR|AddTreeWithSub|DeleteMaliciousR|DeleteNonTerminalR,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddXD,MutateNonTerminalR,12,12,13,13,3
13,x*x*x*x,25,-10,-0.03948350031858581,-0.004197199733215166,-0.039433176218794934,0.006980526488850934,252.9113,937.4723999999999,277.5532,202.10559999999998,-0.9808157430401254,0.42964318389752976,0.003344674746908351,0.21245385387101937,6937.1900000000005,5440.58,9393.84,3491.04,((((x)*(4))+((4)*(3)))*((x)*((x)+(0)))),((((7)*(7))+((0)+(1)))+((6)*((x)*(x)))),AddXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,FellTreeD,SubXD,13,12,14,14,3
14,x*x*x*x,25,-10,-0.03950373766501111,0.0020041746869901922,-0.03950023526336427,0.01208665533917135,243.0018,258.10560000000004,244.7168,170.852,-0.9874916677558488,0.3570382956476278,0.00002022642875658177,0.2056025556694118,6114.620000000001,5133.83,6124.88,3935.44,((2)-((4)*(x))),((((x)+(x))*((0)+(2)))+((5)*((4)*((x)-(x))))),AddXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|DivXD,MultXD,MultXD,13,14,15,15,3
15,x*x*x*x,25,-10,-0.03950110647301006,-0.00007605133149030379,-0.039498583518494314,0.00894889556920664,244.29019999999997,249.155,245.52559999999997,190.0576,-0.9874134100117632,0.3448046007057901,0.00008350340164048133,0.17379936931298937,6116.04,5598.360000000001,6163.2,4010.32,((7)-((x)*(x))),((((4)+(5))+((2)*(x)))*((6)*((x)-(x)))),AddXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|DivXD,AddRandomSubTreeR,MultXD,15,14,16,16,3
16,x*x*x*x,25,-10,-0.0395013564403346,-0.027521093891967538,-0.039500013070186905,-0.019050385570513653,244.1678,827.5115499999999,244.8256,505.4816,-0.9874616063259705,0.046294602012808876,0.00004348825227366796,0,6113.84,6120.8,6139.6,5837.44,((0)-((9)*(x))),((((9)*(6))*((7)+(0)))*((x)+((x)-(x)))),AddXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|FellTreeD,AddToLeafR,MultXD,16,15,17,17,3
17,x*x*x*x,25,-10,-0.039499974676512874,-0.016657954490830126,-0.03949753626976866,0.0015543066265847625,244.84440000000004,461.25975952380946,246.0384,235.31839999999997,-0.9873938047314077,0.07161155404522294,0.00006514644396622608,0.04125830377558571,6129.22,5904.83,6172.8,5682.48,((2)-((x)*(x))),((((8)*(x))+((9)-(9)))+((2)*((x)-(x)))),AddXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|MultXD,MultXD|SkipD|AddTreeWithMult|SubXD|MutateNonTerminalR,MultXD,MutateNonTerminalR,15,17,18,18,3
18,x*x*x*x,25,-10,-0.03950165787152007,-0.0006935298473861214,-0.03949936446216181,0.011657168997516667,244.02019999999996,301.4544,245.1432,173.4808,-0.9874616063259705,0.543210037903542,0.00002653159410376281,0.2662789162237647,6120.16,5230.719999999999,6139.6,2795.92,((0)-((9)*(x))),(((5)+((7)*(7)))*((x)*((x)-(x)))),AddXD|DeleteTerminalR|FellTreeD|AddToLeafR|MultXD,MultXD|SkipD|AddTreeWithMult|SubXD|MutateNonTerminalR,DeleteTerminalR,SubXD,18,17,19,19,3
19,x*x*x*x,25,-10,-0.039501135472487264,0.0038739525135159545,-0.03949860475754803,0.01696601751405045,244.276,221.2684,245.5152,140.9864,-0.9874916677558488,0.5924062214089661,0.000017265191985934927,0.2938888982216584,6117.46,5186.460000000001,6124.88,2494.8,((2)-((4)*(x))),((((x)+(4))+((5)*(8)))*((x)*((x)-(x)))),AddXD|DeleteTerminalR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,AddXD,MultXD,18,19,20,20,3
20,x*x*x*x,25,-10,-0.0395016141680826,-0.0026552125278758183,-0.039499663442687225,0.003148150568553132,244.04159999999996,294.44840000000005,244.9968,225.56279999999998,-0.9874831721343615,0.15397333681871658,0.00001709148716589134,0.07550273977824143,6116.5599999999995,5861.99,6129.04,5178.36,((0)-((4)*(x))),((((1)*(5))+((8)+(9)))*((x)*((x)-(x)))),AddXD|DeleteTerminalR|FellTreeD|AddToLeafR|MultXD,MultXD|SkipD|AddTreeWithMult|SubXD|MutateNonTerminalR,FellTreeD,MultXD,18,20,21,21,3
21,x*x*x*x,25,-10,-0.03950225991700432,0.0010571800826973362,-0.03950003921056071,0.005563195421016662,243.7254,238.61089999999996,244.81280000000004,210.78079999999997,-0.9875,0.41284799372631026,0.00003373741994505686,0.20741861319255264,6112.540000000001,5446.900000000001,6120.8,3593.84,((0)*((2)*(x))),((((6)*(8))+((5)*(1)))*((x)*((x)-(x)))),AddXD|DeleteTerminalR|FellTreeD|AddToLeafR|MultXD,FellTreeD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,DeleteTerminalR,AddTreeWithMult,21,21,22,22,3
22,x*x*x*x,25,-10,-0.03950497116390014,0.0003723825290786542,-0.03949962259835316,0.005897399032806171,242.3978,247.4135,245.0168,208.7352,-0.9875,0.5238661612861064,0.000027861903934832777,0.25626199929434673,6102.620000000001,5258.99,6120.8,2914.32,((5)-((5)*(x))),((((6)*(3))*((7)+(1)))*((x)*((x)-(x)))),MutateTerminalR|DeleteTerminalR|FellTreeD|AddToLeafR|MultXD,MultXD|AddTreeWithAdd|AddTreeWithMult|SubXD|MutateNonTerminalR,MutateTerminalR,AddTreeWithAdd,22,22,23,23,3
23,x*x*x*x,25,-10,-0.039500692311462554,0.0003201679380202924,-0.0394988179649719,0.002298784472617961,244.49300000000002,244.16649999999998,245.4108,230.7616,-0.9874938733498889,0.176878839367403,0.000009083006075546835,0.09415981494902309,6118.96,5638.4,6123.8,5038.16,((4)-(7)),((((x)*(1))*((x)*(3)))*((5)+((5)+(x)))),AddXD|DeleteTerminalR|FellTreeD|AddToLeafR|SkipD,MultXD|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|MutateNonTerminalR,AddToLeafR,MultXD,23,23,24,24,3
