gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
11,x*x*x*x,25,-10,-0.039009824696118155,-0.007448405399058921,-0.03839212521239054,0.0023703929054432037,484.8532,25325.8428,787.3184,236.28200000000004,-0.8830113710626062,0.2431446869690236,0.059365430095980394,0.12611930264350785,31772.339999999997,5785.96,57285.12,4632.56,((((x)*(x))*((x)-(8)))*((9)+((8)*(x)))),(((x)*((4)*(x)))*((7)+((5)*(x)))),MutateNonTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,AddTreeWithSub|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,MutateNonTerminalR,AddTreeWithSub,11,6,12,12,2
12,x*x*x*x,25,-10,-0.03904806316167821,-0.007703104876923348,-0.03749978924323618,0.00039190955430662823,466.1292000000001,401.2811615384616,1224.2631999999999,242.4332,-0.875,0.0010194745784864367,0.05626484236767639,0.04759791996239612,19881.7,6307.19,61208,6114.56,(((8)+((3)*(x)))*((x)*((x)*(x)))),(((1)+((3)*(4)))-((1)+(4))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddTreeWithAdd,12,12,13,13,2
13,x*x*x*x,25,-10,-0.03793555090837799,-0.006345737743532409,-0.03374739249771272,0.010890550254868646,1010.8864000000001,770.2242133333333,3061.6767999999997,178.17312,-0.44999999999999996,0.55089007972814,0.26682376660135565,0.2357085577203639,73377.8,4862.001333333334,269315.2,2748.9120000000007,((((x)*(x))*((x)*(3)))*((6)+((9)*(x)))),((((1)-(7))+((0)/((8)-(3))))-(((8)*(x))*((x)+((5)*(x))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,AddTreeWithSub|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,12,6,14,14,2
14,x*x*x*x,25,-10,-0.03552433587218864,-0.008807093878937699,-0.024757265394387815,0.0008180443266052989,2273.5528,504.5460266483517,7791.743200000001,239.8249142857143,0.22745703133628048,0.016741042254047104,0.6045675420244809,0.008459075384829057,165245.8,6073.280357142858,633834,6018.331428571429,((((x)*(x))*((x)*(x)))*((9)+((1)*(x)))),((((x)+((x)-(5)))+((2)-((5)*(5))))-(((2)*(1))/((7)*((x)*((6)+(6)))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddTreeWithDiv,12,14,15,15,2
15,x*x*x*x,25,-10,-0.03833814534047837,-0.01717073127526853,-0.0349445529996079,0.0000990192243167869,813.7503999999999,487.3127166666667,2475.4704,244.24953333333335,-0.5386431512220625,0.009888685574870383,0.22163231239676529,0.004333581019351086,63417.6,6098.105,225909.84,6060.2733333333335,((((x)+(9))*((x)*(5)))*((5)*((x)*(x)))),((((5)/(6))-((x)+((7)-(2))))-(((5)*(7))*((3)+((3)*(x))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,AddTreeWithSub|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddTreeWithSub,12,15,16,16,2
16,x*x*x*x,25,-10,-0.038748815105868514,-0.017696078661932936,-0.03670143445301268,0.0005914819724779241,612.6602,510.0606685401133,1615.1888000000001,241.21165714285715,-0.7364204025617567,0.014511641802192062,0.1219913440063452,0.032679187283732064,39886.62,6180.62078258276,129065.44,6031.977142857143,((((x)+(7))*((x)*(2)))*((8)*((x)*(x)))),((((8)+(2))+((x)*((5)+(x))))*(((1)*(9))/((5)+((2)*(x))))),AddRandomSubTreeR|SubXD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,MutateNonTerminalR,16,16,17,17,2
17,x*x*x*x,25,-10,-0.037676671350150306,-0.01989587528016934,-0.0338891141680826,0.0014145832166352354,1137.6504,510.76348809523813,2992.2808,236.17361904761904,-0.43306054764083124,0.006615381742816055,0.2613780589872613,0.026063209199753835,96235.28,6193.582142857143,277609.84,6080.308571428572,(((x)*((x)*(x)))*((x)*((4)*(x)))),((((6)+(3))*((7)*((x)-(3))))+(((2)+(1))-((4)*((5)/(7))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchXR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,15,17,18,18,2
18,x*x*x*x,25,-10,-0.03888576513691021,-0.03408635623467185,-0.03785637661743563,0.0014333104386614148,545.6007,1115.6129700000001,1049.6552000000001,236.05899999999997,-0.8849068749183113,0.06657953208730892,0.043647946452513055,1.01370420340409,30335.06,12660.212,56356.96,5713.28,(((x)*((7)*(x)))*((x)+((8)*(x)))),((((9)/(3))+((9)-((5)*(0))))*((4)+((x)*((x)*(x))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,18,17,19,19,2
19,x*x*x*x,25,-10,-0.03853165129558228,-0.022144356802123726,-0.036462181414194224,0.0018029949399704997,718.9975,977.0088249248121,1732.3423999999995,233.79622857142857,-0.6869979414455627,0.02262075919114225,0.13525805272482136,0.031482820925355884,55858.899999999994,6157.946635338346,153265.84,5982.342857142857,((((6)-(1))*((x)*(x)))*((8)*((7)*(x)))),((((x)+(8))*((x)+((x)-(x))))*((8)+((7)-((6)/(7))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddTreeWithAdd,18,19,20,20,2
20,x*x*x*x,25,-10,-0.04959550017971507,-0.026596643732026998,-0.04931034668670762,0.0023802770879623593,NaN,NaN,337.6984,230.2628,-0.9567135015030714,0.11717749313815191,0.017757575804071606,1.0071988319502843,8342.58,12719.723333333335,21195.84,5403.58,(((9)*((5)*(x)))*((x)*(x))),((((x)+(6))*((5)/((4)*(3))))*(((x)*(3))-((2)-((7)*(x))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,19,19,21,21,2
21,x*x*x*x,25,-10,-0.038994561576918045,-0.003899066748916279,-0.03753597895699909,0.01034945323051453,492.32700000000006,304.9165277380952,1206.5423999999998,181.48506666666665,-0.9024050777676121,0.4094497451313554,0.04167906272303332,0.20405692304742276,17444.34,5487.901250000001,47788.72,3614.64,((((x)-(6))*((3)-(x)))*((x)*((x)*(x)))),((((5)+(5))+((x)*(x)))*((5)-((8)*((2)-(8))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,21,19,22,22,2
22,x*x*x*x,25,-10,-0.03888272468468174,-0.015251161695248707,-0.037085086916742914,0.004197705133356248,547.0894999999999,452.09803083570745,1427.328,219.13868641975307,-0.825,0.008105371524096698,0.07978392856070707,0.005301328180936928,27185.799999999996,6106.842160493827,85691.2,6071.188641975309,((((x)*(x))*((x)*(0)))+((8)+((7)*(x)))),((((5)+(6))-((4)*((6)-(4))))+(((9)+(4))/((9)*((9)*(x))))),AddRandomSubTreeR|SkipD|AddRandomSubTreeR|ReplaceBranchR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,MutateNonTerminalR,19,21,23,23,2
23,x*x*x*x,25,-10,-0.038708470298000265,-0.008627602643460458,-0.03649760325447654,0.007338169302487692,632.4155999999999,372.7220863095238,1714.9976000000001,199.91653333333335,-0.875,0.05754367620790307,0.05373638016703536,0.00979468976517234,25852.44,6092.78625,61208,5768.586666666667,(((x)*((x)*(x)))*((2)+((9)*(x)))),((((8)-(4))/((8)+((0)-(8))))*((7)*((x)*((x)*(x))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|ReplaceBranchR|MutateTerminalR,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,MutateNonTerminalR,23,22,24,24,2
24,x*x*x*x,25,-10,-0.03932599129198797,-0.022161621312499446,-0.038837980329368714,0.0015354855574434745,330.0378,790.8148114285714,568.9992000000001,235.43359999999996,-0.931987648673376,0.03161678211998439,0.027418038692583052,0.032039864707286266,13168.08,6108.07,33303.2,5927.28,((((4)+(7))*((8)*(x)))*((2)+((6)*(x)))),((((2)*(1))+((5)*(8)))+((3)*((x)*(x)))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|MutateTerminalR|AddTreeWithAdd|AddToLeafR|DeleteMaliciousR,AddRandomSubTreeR,MutateTerminalR,24,24,25,25,2
25,x*x*x*x,25,-10,-0.037898151998104826,-0.016224225534221304,-0.033038199254999345,0.003851340021629021,1029.1993,849.209975,3408.9432,221.4512,-0.49418000914913085,0.03794275258136188,0.247087431521693,0.411180366836566,66200.70999999999,12187.17,247681.84,5888.56,((((8)-(4))*((8)*(x)))*((x)*((8)+((6)*(x))))),((((4)*((6)-(3)))*((5)*((6)+(9))))*(((2)*(2))*((0)+((0)-(0))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|MutateNonTerminalR|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,MutateNonTerminalR,24,25,26,26,2
26,x*x*x*x,25,-10,-0.03909334033132924,-0.002075553422413477,-0.038523877597699645,0.0027012151327902244,443.9586,867.0657777777777,722.8040000000001,228.29893333333334,-0.9105394719644492,0.13278002875441122,0.04401698965528632,0.06483366337953102,24670.739999999998,5902.4944444444445,43805.6,5308.08,(((x)*((x)*(3)))+((x)*((8)*(x)))),((((2)*((6)-(9)))-((9)*((x)*(1))))/(((5)-(4))*((4)*((3)+(x))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddToLeafR,26,26,27,27,2
27,x*x*x*x,25,-10,-0.03887862575153575,-0.015382958522328738,-0.037392278787086654,0.004035943013985101,549.0966000000001,449.3190357142857,1276.9072,220.1288,-0.8681077636910207,0.0465037250032676,0.05743141686224397,0.020974565773171694,26124.58,6025.66,64582.88,5836.16,((((2)-(9))*((7)+(6)))*((x)+((4)*((x)*(x))))),((((x)+(x))+((9)*((4)*(5))))-(((0)*(5))-((0)*((8)/(8))))),AddTreeWithSub|AddTreeWithAdd|AddTreeWithAdd|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithAdd,MutateNonTerminalR,25,26,28,28,2
28,x*x*x*x,25,-10,-0.03026166561751642,-0.011592474112190993,-0.006360884467190243,0.0050079909129778465,8965.4596,399.98990000000003,33259.6552,214.17919999999998,0.8090692124105012,0.240334596784734,0.8911620996611636,0.17333731481911263,651145.68,6082.040000000001,2564615.2,4649.76,((((x)*(7))*((5)*(3)))*((4)*((x)*((x)*(x))))),((((x)*((x)-(2)))/((7)*((4)*(1))))*(((2)*(4))+((2)+((8)-(0))))),AddTreeWithSub|AddTreeWithAdd|AddTreeWithAdd|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithAdd,MutateNonTerminalR,25,26,29,29,2
29,x*x*x*x,25,-10,-0.036847961867729706,-0.022990690612526392,-0.030862114429486342,0.007156450137236961,1543.4396,1242.172075,4474.493600000001,201.02880000000002,-0.4299073650503202,0.02878055156188731,0.264794564045192,1.009271084321965,89394.86000000002,12697.4975,279153.84,5944.64,((((x)+(x))*((0)+(6)))*((6)*((7)*((x)*(x))))),((((9)+((4)*(5)))+((0)*((6)+(5))))*(((1)/(8))*((4)*((2)+(6))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,AddTreeWithAdd,29,26,30,30,2
30,x*x*x*x,25,-10,-0.03730848050908378,-0.010658961485062521,-0.030640870474447787,0.005595782686359083,1317.9402000000002,428.7049666666667,4582.8288,210.5813333333333,-0.1840198993595608,0.497163769441903,0.40139440160671297,0.24453092548064811,104809.46,5322.483333333334,399556.08,3077.76,((((x)+(x))*((9)*(9)))+((x)*((9)*((3)*(x))))),(((1)+((7)*(3)))+((x)*((8)*(x)))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|DivXD|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,MutateNonTerminalR,30,26,31,31,2
31,x*x*x*x,25,-10,-0.04677120923735459,-0.03551096688260483,-0.04093367533655731,0.005460602722333215,NaN,NaN,NaN,211.40874285714287,-0.5417303293687099,0.03658345314337996,0.21100423139049967,0.23665132941691036,75815.86,7534.25,224398.16,5896.88,((((x)*(x))*((2)-(5)))*((6)*((9)+((5)*(x))))),((((x)*(5))*((2)+(4)))*((6)+((6)-((2)-(3))))),AddTreeWithSub|AddTreeWithAdd|AddTreeWithAdd|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithAdd,AddTreeWithDiv,25,31,32,32,2
32,x*x*x*x,25,-10,-0.03887281809567377,-0.012224887630781391,-0.037497332048098284,0.0035630854354550606,551.9404,482.2904666666666,1225.4664,223.02306666666667,-0.8981794863416548,0.27784167646930674,0.04657038523370169,0.13651218402025053,24046.859999999997,5672.843333333333,49857.84,4420.186666666667,((((3)-(0))*((x)*(x)))*((8)*((4)-((0)*(x))))),((((5)+((x)+(4)))*((2)*((8)*(0))))+(((9)+(0))+((4)+((8)/((3)*(x)))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithSub,MutateNonTerminalR,32,26,33,33,2
33,x*x*x*x,25,-10,-0.03813894507253954,-0.010241998615812447,-0.03472602600967194,0.001361750098026402,911.2916,379.9163015151516,2582.4752000000003,236.497,-0.6653921056071102,0.03532871520062733,0.15372256331838577,0.016605683349350163,53906.42,6055.798333333334,163845.44,5904.56,((((x)+(3))*((9)-(1)))*((x)*((x)*((3)*(x))))),((((6)+((2)-(3)))/((3)+((8)*(7))))+(((4)*(6))+((0)*((2)*(x))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithAdd,MutateNonTerminalR,33,31,34,34,2
34,x*x*x*x,25,-10,-0.02604742397961576,-0.014283235617514439,0.001800986672048005,0.00886849305138341,10774.29,466.4515540392546,36237.3016,190.54972773109242,0.7808788202740218,0.020173833485818925,0.8867590663498277,0.35712043403507787,561373.26,9787.864062499999,2234672.16,5997.32,((((2)-(9))*((x)*(x)))*((7)*((9)*((9)*(x))))),((((x)+((x)-(0)))*((8)+((2)-(5))))/(((1)+(x))+((6)*((x)*((5)+(8)))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithSub,AddToLeafR,34,26,35,35,2
35,x*x*x*x,25,-10,-0.036627108384524903,-0.01362742036144822,-0.030052893412625802,0.0017176403955909928,1651.5836000000002,561.2784086580086,4870.74,234.31866666666664,-0.36563472095150956,0.025051191565372815,0.29786038207952475,0.012237227654758319,92313.88000000002,6044.738484848485,310625.84,5967.466666666666,((((x)*(5))*((8)*(3)))+((3)+((8)*((x)*(x))))),((((x)*(x))/((1)+((2)-(5))))+(((9)*(1))+((6)+((9)+(x))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,DivXD|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithSub,AddToLeafR,35,35,36,36,2
36,x*x*x*x,25,-10,-0.032247124924118055,-0.019047359227172732,-0.010254203526036983,0.007184629876245701,5414.470600000001,975.9369087912087,21038.1128,201.86635897435895,0.6599157845959208,0.31790615605803163,0.8255151020329377,1.0596510450724979,363222.80000000005,12343.998571428572,1439831.6,4174.96,((((x)*(x))+((9)*(8)))*((x)+((8)*((x)*(x))))),((((1)+((3)*(5)))-((7)+((9)*(x))))*(((7)*(0))+((x)*((4)/(1))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,DivXD|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddRandomSubTreeR,DivXD,34,35,37,37,2
37,x*x*x*x,25,-10,-0.03913689427852568,-0.013767312064016345,-0.03806206214873872,0.009659913736766435,422.63180000000006,1115.3940555555557,948.9384,185.7056,-0.9295598614560188,0.35535224153705397,0.028496296891327554,0.16780758497941525,13588.900000000001,5358.58,34492,3945.76,((((x)*(9))*((7)*(2)))-((0)+((0)+((x)*(x))))),(((7)*((x)*(0)))+((1)*((x)*(x)))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|AddToLeafR,DivXD|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,AddTreeWithAdd,DivXD,37,35,38,38,2
38,x*x*x*x,25,-10,-0.03505437569443392,-0.026467326646887678,-0.02524021876257427,-0.012217226506339038,2430.4224,34384.20565,7262.2464,463.6572,0.08094936933138501,0,0.4955942087612845,0.01433290835970038,172908.78,6226.825000000001,532793.28,6120.8,((((x)*(x))*((x)*(x)))*((6)-((x)+((0)*(x))))),((((x)*(x))*((8)*((0)+(0))))*(((x)*(3))/((9)-((8)*(5))))),AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MutateNonTerminalR|MultXD,MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR,MultXD,AddToLeafR,38,38,39,39,2
