gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05359656194006524,-0.04950173920333679,-0.03677138546401584,-0.03770424034206546,NaN,NaN,494.0425962962963,NaN,-0.9600000000000001,0.01717422559142594,0.0002416256811231181,0.009951018035678237,6094.799999999999,6103.52,6120.8,6015.68,(((x)*((0)*(7)))*((5)*((1)*(8)))),((((2)*(9))+((8)+(6)))+((0)*((2)*(x)))),DeleteTerminalR|ReplaceBranchR|ReplaceBranchR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchR|SubXD,ReplaceBranchR,AddTreeWithMult,0,0,1,1,3
1,x*x*x*x,25,-10,-0.03705487910077114,-0.004455562668953614,-0.03267721343615214,0.0007302313423081966,450.6624,3139.6748,1120.5328,240.36239999999998,-0.5566472356554699,0.0506469742517318,0.20164505453482023,0.0253234871258659,21558.359999999997,6043.3,67841.84,5810.8,(((4)*((4)*(8)))*((x)*((x)*(x)))),(((8)+((2)*(5)))*((9)*(3))),DeleteTerminalR|ReplaceBranchR|ReplaceBranchR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR,AddRandomSubTreeR,1,1,2,2,3
2,x*x*x*x,25,-10,-0.03828968958306103,-0.004868854441043524,-0.037695341785387526,0.0012911384132793095,261.7117,2230.6697,352.6588,236.92919999999998,-0.8896690628675991,0.016363874003398223,0.03560170861778199,0.008181937001699112,8712.029999999999,6095.76,16882.84,6020.64,(((7)-((x)*(x)))*((3)*((8)*(x)))),(((8)*((2)-(0)))*((8)+((4)+(0)))),DeleteTerminalR|ReplaceBranchR|ReplaceBranchR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR,AddTreeWithMult,2,1,3,3,3
3,x*x*x*x,25,-10,-0.03839325055548294,-0.0014993617362192993,-0.03825836099856228,0.0015582276826558625,245.8648,280.9315,266.50559999999996,235.29440000000002,-0.9529645797934911,0.08747876094628161,0.003911708388916395,0.04432142904133448,6313.4,5992.1900000000005,7197.36,5585.36,(((2)+((9)*(4)))*((0)-((9)*(x)))),((((4)*(5))+((x)*(2)))-((0)*((8)*((3)+(0))))),DeleteTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchR|SubXD,DeleteNonTerminalR,DeleteMaliciousR,3,0,4,4,3
4,x*x*x*x,25,-10,-0.038414136714155014,0.0002254099366944369,-0.038367063129002746,0.0074249117762384,242.66880000000003,248.90619999999998,249.872,199.3856,-0.9567063129002745,0.6320873088485165,0.0028535816845022587,0.31180594878690676,6105.620000000001,5103.96,6624.8,2251.92,(((0)-(x))*((9)*(x))),((((x)+(0))-((5)*((5)*(0))))*(((3)+(4))*((x)+((9)*(x))))),DeleteTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddTreeWithSub|AddTreeWithMult|AddTreeWithAdd,DeleteNonTerminalR,AddTreeWithMult,3,4,5,5,3
5,x*x*x*x,25,-10,-0.038404635341785384,-0.0037593244421690584,-0.03837914782381388,0.0009707881322702927,244.1227,340.4764,248.0228,238.89,-0.9579414455626716,0.018546595216311666,0.0011691901900821105,0.009562257436845002,6194.51,6095.02,6435.8,6007.28,(((4)-(9))*((9)*(7))),((((8)-(0))-((9)*(0)))*((4)*((x)*((9)-(x))))),DeleteTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchR|SubXD,DeleteNonTerminalR,SubXD,3,0,6,6,3
6,x*x*x*x,25,-10,-0.038414316429224944,-0.0008275554802360407,-0.03839790877009542,0.0018623709319043277,242.64129999999997,258.65160000000003,245.15200000000002,233.4328,-0.9600000000000001,0.02082080773755073,0,0.010746745765107117,6120.8,6091.9400000000005,6120.8,5993.36,(((1)*(8))*((0)*(x))),(((5)*((4)*(6)))+((7)-(x))),DeleteTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddTreeWithSub|AddRandomSubTreeR|SubXD,DeleteNonTerminalR,DeleteMaliciousR,3,6,7,7,3
7,x*x*x*x,25,-10,-0.038410896614821596,-0.0002197093285880492,-0.03839613645275128,0.0004041301790615615,243.16459999999998,246.46740000000003,245.4232,242.3584,-0.9596136452751274,0.02031107044830751,0.0002411982740342434,0.010008529224996761,6146.68,6088.280000000001,6179.92,5996.48,(((3)-(5))*((6)*(x))),((((4)*(x))*((4)*(8)))-((3)+((x)-(x)))),DeleteTerminalR|DeleteNonTerminalR|ReplaceBranchR|MultXD|AddTreeWithSub,AddTreeWithMult|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchR|SubXD,DeleteTerminalR,AddTreeWithMult,7,0,8,8,3
8,x*x*x*x,25,-10,-0.0384151561887335,-0.00019174562556169107,-0.03839534701346229,0.000916742909423606,242.5128,246.1385,245.54399999999998,239.22079999999997,-0.9595347013462292,0.0458371454711803,0.0003267860395348688,0.022945927053288302,6126,6050.91,6192,5840.24,(((x)-(6))*((9)*(x))),((((9)*(1))-((0)*(9)))*((4)+((x)+((x)-(x))))),DeleteTerminalR|DeleteNonTerminalR|ReplaceBranchR|MultXD|AddTreeWithSub,AddTreeWithMult|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchR|SubXD,DeleteTerminalR,DeleteMaliciousR,6,0,9,9,3
9,x*x*x*x,25,-10,-0.04878560711018167,-0.014882039650591074,-0.048730142465037256,0.0003811266501110977,NaN,NaN,194.3136,242.49920000000003,-0.9531088746569076,0.03395634557574176,0.003430027463845487,0.01600871685464929,6389.2300000000005,6050.84,7175.28,5912.96,(((6)*((8)*(1)))-((8)*(x))),((((0)+(2))*((1)*(6)))*((5)*((9)+((x)-(x))))),DeleteTerminalR|DeleteNonTerminalR|ReplaceBranchR|MultXD|AddTreeWithMult,AddTreeWithMult|DeleteMaliciousR|AddXD|AddTreeWithMult|SubXD,DeleteTerminalR,AddTreeWithMult,9,9,10,10,3
