gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03760595076273877,-0.025048847555790114,-0.03567655469873219,0.00003587766305058317,366.33741428571426,578.2172,661.5736,244.6124,-0.6877354594170697,0.0013919749052412162,0.1303415602517742,0.0008606374504417626,18274.39,6117.99,47782.72,6112.28,((((x)*(x))+((6)*(6)))+((6)*((x)*((9)-(3))))),(((9)+((x)+(3)))-((1)-(x))),AddTreeWithMult|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithSub,AddRandomSubTreeR,ReplaceBranchR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.03821025486864462,-0.0001416462434666511,-0.037443528950463996,0.00046163900143772127,273.8668,245.7834,391.19120000000004,242.00639999999999,-0.8652191870343746,0.04343223108090448,0.047919085733238734,0.023939963918077102,9630.43,6070.59,20624.16,5854.96,((((x)-(1))+((4)*(7)))*((9)-((1)*((x)*(x))))),((((x)*(9))*((4)*(4)))+((3)+((1)+((7)-(x))))),AddTreeWithMult|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|ReplaceBranchR|MutateTerminalR,AddTreeWithMult,ReplaceBranchR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.0303071186487127,0.001308042082310147,-0.019957243102314545,0.011858972683309372,4068.144799999999,237.15519999999998,13398.6836,172.24560000000002,0.8842069405854325,0.5630767219971246,0.80710309656283,0.306211927818213,389304.48,5431.51,1321495.44,2674.32,((((x)*(x))*((x)*(x)))*((x)+((9)*(x)))),((((1)*(x))*((3)*(9)))*((4)*((x)-(x)))),AddTreeWithMult|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|ReplaceBranchR|MutateTerminalR,AddTreeWithMult,ReplaceBranchR,1,1,3,3,0
3,x*x*x*x,25,-10,-0.036767035681610244,-0.0014681870983042854,-0.031646712847993724,0.00036485426741602657,494.7082000000001,269.5164,1278.22,242.59879999999998,-0.41835890733237485,0.03457064436021441,0.2745424672282405,0.01666377102737432,26030.960000000003,6059.21,89002.72,5909.2,((((x)*(2))+((x)*(8)))*((7)+((6)+((6)*(x))))),((((x)*(2))+((6)*(8)))*((9)*((1)-(x)))),AddTreeWithMult|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|ReplaceBranchR|MutateTerminalR,AddTreeWithMult,ReplaceBranchR,3,3,4,4,0
4,x*x*x*x,25,-10,-0.0288356108551683,0.00013689473719594327,-0.0067057318796981515,0.00047412102993072916,19408.785699999997,243.9941,75896.33240000001,241.93,0.9792407084113274,0.015174486995164048,0.9237144059975301,0.00730566429240753,1864481.21,6083.63,7371157.12,6027.92,((((x)*(x))*((x)*(x)))+((4)*((x)*((7)*(x))))),(((7)-((5)*(9)))*((1)+((9)-(x)))),AddToLeafR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,MultXD|SubXD|SkipD|SkipD|MutateTerminalR,MultXD,SkipD,3,4,5,5,0
5,x*x*x*x,25,-10,-0.026227688295133906,-0.003515913824374202,0.0008648735349264114,0.0004217095804470017,2641.5815999999995,453.22180000000003,8389.712800000001,242.25080000000003,0.6710526315789473,0.033511959221016845,0.7036599877539123,0.016464211424328804,148759.15999999997,6066.68,465180.8,5915.68,((((x)*(x))*((3)+(8)))-((0)*((7)*((x)*(x))))),((((4)*(8))*((x)*(5)))+((5)-((0)-(7)))),AddTreeWithMult|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR,AddTreeWithMult,ReplaceBranchR,5,5,6,6,0
6,x*x*x*x,25,-10,-0.03188317183168034,0.00006873952120392553,-0.0159447850917194,0.002251143641354073,1531.826,245.58259999999999,4840.0848,231.0532,0.5704390179486983,0.10025486864462167,0.7650395004882136,0.044088205628976355,93687.99999999999,5896.5,356224.16,5507.16,((((x)*(x))*((2)-(4)))+((3)*((x)*((x)*(x))))),((((5)+(6))*((x)*(x)))+((6)+((9)+((x)-(x))))),AddToLeafR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|AddTreeWithSub|MutateTerminalR,AddTreeWithAdd,ReplaceBranchR,6,5,7,7,0
7,x*x*x*x,25,-10,-0.03113127793384502,0.0002788243534987325,-0.00997879360703084,0.011990393412625802,1961.5903999999998,263.5848,7011.839199999999,171.44119999999998,0.6893871829565111,0.41712847993726315,0.8135784533885527,0.20536479369887195,130524.18,5452.38,492639.04,3567.64,((((x)*(5))*((x)*(x)))*((x)+((2)+((5)*(x))))),((((6)*(9))*((x)*((x)+(7))))+(((5)*(5))+((8)-((7)-(x))))),AddTreeWithAdd|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|AddTreeWithSub|MutateTerminalR,AddTreeWithAdd,ReplaceBranchR,7,5,8,8,0
8,x*x*x*x,25,-10,-0.03883680172526467,-0.00318253521497025,-0.0293210037903542,0.00011501764475232233,560.5426,314.7543,1634.1,244.128,-0.05628545288197614,0.0036465821461247904,0.45303341537878566,0.0021162634134507603,40425.14,6115.379999999999,144407.2,6098.48,((((x)*(6))*((8)+(8)))*((4)*((0)+((7)*(x))))),(((6)+((0)*(5)))+((4)-((3)-(x)))),AddToLeafR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|AddTreeWithSub|MutateTerminalR,MultXD,AddTreeWithSub,7,5,9,9,0
9,x*x*x*x,25,-10,-0.050712184028231605,-0.019995195861073022,-0.03541122467651287,0.000053979871912168285,NaN,NaN,702.1744,244.5016,-0.6399712455888119,0.003287152006273672,0.1642235202780578,0.002296731436488942,17469.68,6118.1,55091.6,6100.68,((((8)*(8))*((8)+(x)))*((x)+((2)*(x)))),(((7)+((7)+(3)))+((8)-((5)-(9)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|AddTreeWithSub|MutateTerminalR,ReplaceBranchXR,AddTreeWithSub,9,5,10,10,0
10,x*x*x*x,25,-10,-0.03782529865377075,0.00013431910606143235,-0.03608219579139982,0.0004950986799111227,332.77279999999996,244.0099,599.5024000000001,241.8016,-0.7329379166122075,0.03985099986929814,0.11091997341758901,0.01934386745365577,15489.46,6049.99,40865.84,5876.88,((((x)*(x))*((x)*(8)))*((7)+((0)+(3)))),((((1)-(1))+((2)*((x)*(8))))*((7)+((3)+((3)-(x))))),DeleteMaliciousR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|SubXD|SkipD|AddTreeWithSub|MutateTerminalR,MultXD,ReplaceBranchR,9,5,11,11,0
11,x*x*x*x,25,-10,-0.038105965233302834,-0.00006094425227213029,-0.03750344791530519,0.0002804208600182988,289.8252,245.21909999999997,382.0224,243.1156,-0.9275922101686054,0.01357338909946411,0.016546446619243607,0.006695997755258351,8258.1,6099.15,11079.84,6037.72,((((9)*(3))*((0)+(x)))*((x)*((1)*(x)))),(((7)-((2)-(x)))*((x)-(0))),DeleteMaliciousR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|DeleteNonTerminalR|SkipD|AddTreeWithSub|MutateTerminalR,AddRandomSubTreeR,ReplaceBranchR,11,9,12,12,0
12,x*x*x*x,25,-10,-0.03715250424781075,0.00006403294557985363,-0.0331500405175794,0.00043386485426741663,435.7238,244.44150000000002,1048.1808,242.1764,-0.703751143641354,0.039707227813357726,0.12915305515031378,0.019718888258670523,15694.240000000002,6058.76,45332,5877.76,((((x)*(9))+((0)*(8)))+((x)*((7)*(x)))),(((7)-((9)*(5)))*((8)*((0)-(9)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithAdd,ReplaceBranchR|DeleteNonTerminalR|SkipD|AddTreeWithSub|MutateTerminalR,ReplaceBranchXR,ReplaceBranchR,12,12,13,13,0
13,x*x*x*x,25,-10,-0.0376544229512482,0.00001332769276755085,-0.0346859704613776,0.000208469481113582,358.92019999999997,244.75099999999998,813.1528,243.55599999999998,-0.6962106914128873,0.009528166252777515,0.13523159213075028,0.00645974739980444,15505.419999999998,6116.26,46485.84,6062.48,(((x)*((9)+(1)))*((x)*((9)*(x)))),(((9)-((0)+(0)))*((4)+((2)*(x)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,ReplaceBranchR|DeleteNonTerminalR|SkipD|AddTreeWithSub|AddXD,DeleteMaliciousR,ReplaceBranchR,13,13,14,14,0
14,x*x*x*x,25,-10,-0.03843980721474317,0.000024543099451547422,-0.038398692981309636,0.00015122206247549552,238.7407,244.6818,245.032,243.9064,-0.9600000000000001,0.006620049666710305,0.00003162985230686921,0.003104829707781865,6118.38,6108.46,6120.8,6080.28,(((x)*((7)*(2)))+((x)*((0)*(x)))),(((9)-((2)*(9)))+((2)*(0))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithSub|MutateTerminalR,DeleteTerminalR,AddRandomSubTreeR,14,13,15,15,0
15,x*x*x*x,25,-10,-0.03844652267677428,-0.00003650178988559072,-0.03839999738596262,0.00007659556321101596,237.71309999999997,245.05970000000002,244.8324,244.3632,-0.9599869298130964,0.0052803555090838806,0.000006535093451831564,0.002387400020213753,6121.3,6110.32,6122.8,6088.48,((x)-((4)+(0))),(((8)-(4))*((9)+(x))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|MultXD|SkipD|AddTreeWithSub|MutateTerminalR,DeleteMaliciousR,AddRandomSubTreeR,15,15,16,16,0
16,x*x*x*x,25,-10,-0.03841407070971115,0.001038893070879529,-0.03839941184158934,0.0024292902888511307,242.6789,238.4732,244.922,229.9628,-0.9600000000000001,0.21090053587766305,0.00009433681481344855,0.08286498262857396,6104.9800000000005,5534.3099999999995,6120.8,4829.92,(((0)*((x)*(0)))-((3)+((7)*(x)))),((((1)+(7))+((8)*(x)))*((x)*((4)-(1)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|MultXD|SkipD|AddTreeWithSub|MutateTerminalR,AddTreeWithAdd,AddRandomSubTreeR,15,15,17,17,0
17,x*x*x*x,25,-10,-0.038410212390537185,-0.0029782167775096774,-0.038397778068226376,0.0076020128087831654,243.26930000000002,452.96909999999997,245.172,198.3016,-0.9597778068226377,0.24151091360606453,0.00011344239590718722,0.11618122125878456,6128.8,5675.84,6154.8,4642.56,(((x)-(8))+((x)*(x))),((((x)-(6))+((7)*((0)*(x))))*((3)+((1)*((7)-(0))))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|MultXD|SkipD|AddTreeWithSub|MutateTerminalR,DeleteMaliciousR,AddRandomSubTreeR,17,17,18,18,0
18,x*x*x*x,25,-10,-0.04823643053195661,-0.023109469247054582,-0.04624943144686969,-0.016532087308848517,NaN,NaN,NaN,NaN,-0.72,0.2546856620049667,0.12265313891769257,0.11952567545402606,14733.220000000001,5548.98,42845.6,4561.92,(((x)*((x)*(x)))*((3)+((5)*(x)))),((((4)-(8))-((8)+(x)))*((x)*((x)*(5)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|MultXD|SkipD|AddTreeWithSub|MutateTerminalR,DeleteMaliciousR,AddRandomSubTreeR,17,17,19,19,0
19,x*x*x*x,25,-10,-0.03713986080250947,-0.004894429726981504,-0.03319915043785126,0.0004023657038295658,437.6585,786.8075,1040.6660000000002,242.36919999999998,-0.44,0.008809305973075427,0.26000518492098845,0.004404652986537714,26012.21,6107.32,85691.2,6066.88,(((x)*((7)+(8)))*((x)*((x)*(x)))),(((x)+((3)-(9)))+((1)+((4)*(x)))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|MultXD|SkipD|AddTreeWithSub|MutateTerminalR,DeleteMaliciousR,AddRandomSubTreeR,19,18,20,20,0
20,x*x*x*x,25,-10,-0.0385386158672069,-0.0012377072426281264,-0.03840030845641093,0.006886093321134491,223.62099999999998,1431.0060999999998,244.78480000000002,202.6836,-0.9600000000000001,0.5752581361913475,0,0.2809299710549249,6120.8,5177.9800000000005,6120.8,2599.76,(((3)+((9)-(3)))*((x)*((0)*(x)))),((((x)*(2))*((4)*((x)+(0))))+((0)*((x)*((x)+(x))))),DeleteMaliciousR|MultXD|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd,AddRandomSubTreeR|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR,DeleteMaliciousR,AddRandomSubTreeR,19,20,21,21,0
