A,P,AFinal,PFinal,AGen,PGen,count,run
ReplaceBranchXR,DeleteNonTerminalR,ReplaceBranchXR,MultXD,0,0,0,2
DeleteTerminalR,MultXD,DeleteTerminalR,AddRandomSubTreeR,0,0,1,2
MutateNonTerminalR,MultXD,MutateNonTerminalR,MultXD,0,0,2,2
AddXD,AddTreeWithMult,AddXD,AddRandomSubTreeR,0,0,3,2
AddTreeWithAdd,MutateNonTerminalR,AddTreeWithAdd,DeleteNonTerminalR,0,0,4,2
DeleteTerminalR,AddTreeWithSub,DeleteTerminalR,MutateNonTerminalR,0,0,5,2
DivXD,AddToLeafR,DivXD,AddToLeafR,0,0,6,2
ReplaceBranchXR,MutateNonTerminalR,ReplaceBranchXR,MutateNonTerminalR,0,0,7,2
AddTreeWithSub,ReplaceBranchXR,AddTreeWithSub,SkipD,0,0,8,2
AddToLeafR,AddToLeafR,AddToLeafR,AddToLeafR,0,0,9,2
FellTreeD,MultXD,FellTreeD,MultXD,0,0,10,2
DeleteTerminalR,DeleteMaliciousR,DeleteTerminalR,DeleteMaliciousR,0,0,11,2
AddTreeWithAdd,MutateTerminalR,AddTreeWithAdd,MutateTerminalR,0,0,12,2
DeleteTerminalR,MultXD,DeleteTerminalR,SkipD,0,0,13,2
DeleteNonTerminalR,DeleteNonTerminalR,DeleteNonTerminalR,AddTreeWithDiv,0,0,14,2
MutateNonTerminalR,AddTreeWithMult,MutateNonTerminalR,AddTreeWithMult,0,0,15,2
SubXD,DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,16,2
SubXD,AddRandomSubTreeR,SubXD,FellTreeD,0,0,17,2
SkipD,AddTreeWithAdd,SkipD,ReplaceBranchXR,0,0,18,2
FellTreeD,AddXD,FellTreeD,AddXD,0,0,19,2
