gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
14,x*x*x*x*3*x+1,25,-10,-0.05660001316460448,-0.015000515960265358,-0.03840001210525155,0.0000014364981941383319,NaN,NaN,8451.064060606062,8450.824499999999,-0.9600000126215892,0.00009149074537749895,0.5199998540104096,0.9999881588436088,158457.49333333335,166654.155,211278.13333333336,211258.87,(((0)-((0)+(0)))+((3)/(9))),((((x)-((x)-(7)))-((4)/((4)-(1))))*(((x)+(x))+((x)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|AddTreeWithDiv|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,12,13,15,15,4
15,x*x*x*x*3*x+1,25,-10,-0.05400000930256208,-0.02999887573926206,-0.048800000681565814,0.000006683098980093361,NaN,NaN,6338.3423999999995,8449.716011428573,-0.9600000681565822,0.0006309352178448752,0.0000005587116070375213,1.1548747804869046,211275.265,121990.72428571428,211277.84,211144.89714285714,(((7)/((9)*(1)))+((2)+(0))),((((6)+(8))-((1)*((4)*(3))))/((7)*((x)+((0)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|MultXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|AddTreeWithDiv|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,12,10,16,16,4
16,x*x*x*x*3*x+1,25,-10,-0.04880001714356665,-0.015001391532856153,-0.03839999217578664,0.000003584760309770715,NaN,NaN,8451.169327142858,8450.370622222223,-0.9599989943117653,0.0001836441241927348,0.0000011304708499599205,0.00009564335118660901,211276.038,211269.12,211283.512,211239.4,(((7)-((x)-(7)))+((6)/(5))),((((x)*(6))+((4)+((4)-(0))))+((0)+((4)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,12,14,17,17,4
17,x*x*x*x*3*x+1,25,-10,-0.03839968416997116,0.000011499058458054194,-0.0383983387969038,0.00010657797086911806,8452.7962,8448.6986,8459.902399999999,8428.6104,-0.9598352125302091,0.005348777109990602,0.00008464247680364768,0.0026825074169247046,211478.35,210998.25,212148.6,210148.12,(((0)-((x)*(8)))*((9)+((8)+(0)))),((((x)*(7))*((4)*((5)-(0))))-(((1)*(7))+((7)+((3)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,12,14,18,18,4
18,x*x*x*x*3*x+1,25,-10,-0.03840014825949861,-0.0000005452116747031814,-0.038400022340213044,0.0000015259501453570695,8450.3449,8451.2432,8451.009999999998,8450.8056,-0.9599999621352321,0.000016092526346888998,0.0000009037630821840357,0.00001906995597962157,211271.75,211278.21,211278.4,211274.8,(((8)-((0)-(x)))+((x)-(9))),((((4)+(6))+((4)+((3)-(0))))*((7)-((0)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|SubXD|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,12,18,19,19,4
19,x*x*x*x*3*x+1,25,-10,-0.038401141130509436,0.0000013464196796573146,-0.038399989927971744,0.000014049731295599537,8445.1006,8450.8436,8451.181199999999,8448.159599999999,-0.9599974630605524,0.0012506732829038669,0.0000018057643883633101,0.0007162486714677955,211277.36000000002,211239.57,211291.6,211013.96,(((0)-((x)*(2)))-((3)+((0)+(0)))),((((7)+((7)+(0)))*((x)*((3)+(1))))*(((6)+(8))-((0)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|DeleteMaliciousR|ReplaceBranchXR|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,19,19,20,20,4
20,x*x*x*x*3*x+1,25,-10,-0.038400199339070476,0.0000006924978248769235,-0.03840000590690379,0.00000575733795536137,8450.0751,8450.9817,8451.096800000001,8449.9116,-0.9599989322135459,0.0005359757892675145,0.0000011834562378093994,0.00027126032269606784,211275.99000000002,211250.81,211283.84,211164.96,((((0)-(6))-((0)-(x)))-((9)+((4)+(0)))),((((x)+((0)*(4)))*((5)+((9)-(x))))+(((6)+(0))-((0)*((5)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|DeleteMaliciousR|ReplaceBranchXR|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddRandomSubTreeR,19,20,21,21,4
21,x*x*x*x*3*x+1,25,-10,-0.038400072643557166,-0.000006692173431927146,-0.0383998182491142,0.00000011928844219759115,8450.744299999998,8452.5443,8452.088,8451.1028,-0.959998091615699,0.00003256370037232737,0.0000005996317690368205,0.000042555219872535904,211284.66999999998,211283.37,211288.28,211271.32,(((0)*((4)-(6)))+((8)+((0)-(x)))),((((5)-(4))+((1)+((x)+(5))))-((3)*((1)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddXD,19,21,22,22,4
22,x*x*x*x*3*x+1,25,-10,-0.03840007643003395,-0.000001777139655777798,-0.03839995486519669,0.0000034911315980559473,8450.7243,8451.5036,8451.3664,8450.390399999998,-0.959998894348778,0.00003256370037232737,0.0000013120000917267908,0.00003157642810882042,211279.95,211281.11,211284.04,211271.32,(((1)*((7)-(0)))+((3)+((0)-(x)))),((((x)+(x))-((6)+(0)))-((3)-((7)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddXD,22,21,23,23,4
23,x*x*x*x*3*x+1,25,-10,-0.051399995584021446,-0.00001320668120812545,-0.03839999089352333,0.000002442277527923175,5810.173825,8453.9228,8451.1761,8450.612000000001,-0.9599980158861634,0.00011624483737554405,0.000000746899542864246,0.00010187110501409294,211285.24,211282.19,211288.68,211253.64,((((0)-(5))*((3)+(6)))-((7)+((x)-(x)))),((((4)+(5))-((5)-(x)))*((0)+((4)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchR,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,DeleteTerminalR,AddXD,19,21,24,24,4
24,x*x*x*x*3*x+1,25,-10,-0.05399997893851172,-0.00000174885908776159,-0.03839993120287217,0.000003023501714800896,5282.066245833334,8451.4976,8451.491383333334,8450.4892,-0.9599953577794585,0.000031049109657303366,0.000001738454750740916,0.000018677548203405906,211288.99000000002,211278.07,211302.72,211271.64,((((3)+(3))-((7)*(7)))-((x)+((0)-(x)))),((((x)-(2))-((7)+((2)-(4))))-(((x)-(x))+((4)+((3)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,24,24,25,25,4
25,x*x*x*x*3*x+1,25,-10,-0.038400066944909605,-0.000004494083781976533,-0.03839988428526937,0.000010774426623912391,8450.7744,8452.0805,8451.739200000002,8448.8516,-0.9599986217224493,0.0005054946511283107,0.0000007409474941901801,0.000016898896407642772,211281.19,211282.33,211285.48,211171.4,(((0)-((0)+(4)))+((0)*((1)-(x)))),((((x)*(5))+((x)+(9)))+((2)-((3)*((0)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|DeleteTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddRandomSubTreeR,24,24,26,26,4
26,x*x*x*x*3*x+1,25,-10,-0.03840001690616809,-0.0000001497309998515981,-0.03839994411160262,0.000006035643999242554,8451.038702380953,8451.1597,8451.4232,8449.852799999999,-0.9599987883274281,0.00016774092168525824,0.0000006132148087048751,0.00009979742178740494,211281.67023809525,211273.82,211284.6,211242.76,((((0)*(9))/((7)-(2)))+((8)+((0)-(x)))),((((4)*(x))*((2)-(4)))+((4)+((0)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddRandomSubTreeR,26,26,27,27,4
27,x*x*x*x*3*x+1,25,-10,-0.046199762980752394,-0.0000031229096583541643,-0.038399012960163424,-0.000000017026802802696408,6867.793425,8451.788099999998,8456.3415,8451.1316,-0.9599114721727088,0.00004543772144975591,0.00004309793986931266,0.000029390865836181033,211404.6925,211276.61,211745.8,211268.6,((((7)+(x))-((7)*((3)/(1))))*((4)*((x)+((x)-(x))))),((((7)*(1))-((0)*((8)+(9))))-(((0)-(x))-((1)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,27,27,28,28,4
28,x*x*x*x*3*x+1,25,-10,-0.046199975783497556,0.00000003986883361517037,-0.038399938237154346,0.000005959914567077406,6866.669410476191,8451.1196,8451.454228571429,8449.8688,-0.9599987959003816,0.0001853480387470335,0.0000006156587998654688,0.0001292429528792016,211281.22166666668,211265.19,211284.56,211239.04,((((x)+(8))/((2)-(9)))+((7)-((0)+((0)-(x))))),((((2)+(5))*((x)*(1)))+((9)-((6)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddRandomSubTreeR,27,28,29,29,4
29,x*x*x*x*3*x+1,25,-10,-0.051399995261494774,0.0000042605467064195625,-0.03839993486628846,0.00004054559634358636,5810.175528571429,8450.2279,8451.472033333333,8442.5616,-0.9599969203322128,0.0020261437289792144,0.000001484941825723617,0.001009033610481575,211284.50333333336,211169.34999999998,211294.46666666667,210850.12,((((8)*(7))-((6)+((8)-(0))))-((8)/((3)+((x)-(x))))),((((8)*(9))*((x)+((5)-(1))))+((0)-((6)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,27,27,30,30,4
30,x*x*x*x*3*x+1,25,-10,-0.04619993437152216,-0.0000012257053774795224,-0.03839978081979116,0.0000024347045743494325,6866.888146666667,8451.386999999999,8452.2857,8450.6136,-0.9599987883274281,0.00011832739960866762,0.0000007025579119209971,0.00007163203727203583,211281.3125,211275.77000000002,211284.6,211253.2,(((2)+((3)/(3)))*((0)+((0)-(x)))),((((8)+(1))-((5)+((0)-(x))))*((x)-((5)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddXD,28,29,31,31,4
31,x*x*x*x*3*x+1,25,-10,-0.051400040318570116,0.00000046721433990063423,-0.03839994334619338,0.0000061776368787702,5809.937539126983,8451.0293,8451.427242857144,8449.8228,-0.9599976542776302,0.0005706220518728277,0.000005777890751283143,0.0003014293789470743,211264.8417857143,211253.14,211290.59,211157.64,((((x)-(0))+((2)/((8)-(8))))-(((x)-(x))+((6)+((5)-(x))))),((((9)-(0))+((3)+(5)))+((7)+((8)*((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,31,31,32,32,4
32,x*x*x*x*3*x+1,25,-10,-0.046199955236812335,-0.000009313035895481744,-0.038399872101649225,0.000001130309601305046,6866.777937142856,8453.0987,8451.803553333333,8450.8892,-0.9599913107930681,0.00010053095870761768,0.000004022833395425367,0.00006893056777718042,211292.46275,211278.34,211324.096,211256.96,((((3)/(5))*((7)-((2)+(7))))*((x)-((x)+((0)-(x))))),((((6)+(6))-((5)*((5)+(8))))-(((x)+(8))+((6)-((8)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddXD,31,31,33,33,4
33,x*x*x*x*3*x+1,25,-10,-0.048799957287978375,-0.0000016199404075402455,-0.03839990457552596,0.000000550940733985856,6338.57160297619,8451.4703,8451.632027777778,8451.0116,-0.9599973721851095,0.00003237437653305268,0.0000013025094890931538,0.000030315118628450464,211286.03,211280.15000000002,211292.08,211271.36,((((5)/(1))-((4)+((6)-(0))))*((5)-((x)+((0)-(x))))),((((4)-(1))+((2)+(x)))+((x)-((2)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddRandomSubTreeR,32,33,34,34,4
34,x*x*x*x*3*x+1,25,-10,-0.04360000976493638,0.000008663878019781059,-0.03839988884418743,0.00004568005596412807,7394.685422045456,8449.297700000001,8451.71512,8441.4768,-0.959993744740347,0.004558160756765289,0.0000065799790516513955,0.0023277690111540585,211274.78945454545,211052.31,211311.24,210315.16,((((0)*(4))/((4)-(7)))+((9)*((6)+((0)-(x))))),((((x)*(8))+((2)*((7)*(1))))-((0)-((9)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddRandomSubTreeR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,34,31,35,35,4
35,x*x*x*x*3*x+1,25,-10,-0.04619994849817587,-0.0000019753786444883765,-0.03839979363971971,0.00000015335884220763162,6866.813530317461,8451.5455,8452.217985714286,8451.095599999999,-0.9599848919576179,0.00001760711706177525,0.000007707881944164983,0.00001258393921301847,211297.27500000002,211281.99,211358,211274.48,((((3)/(3))-((x)-((5)*(6))))*(((6)+(6))-((5)+((0)-(x))))),((((6)*(0))+((9)+((2)+(2))))+(((9)+(4))-((8)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddXD,35,35,36,36,4
36,x*x*x*x*3*x+1,25,-10,-0.048799973134842016,0.0000007388222843788565,-0.03839986218108005,0.00001474075413365224,6338.487900555555,8450.9722,8451.855953333334,8448.0136,-0.959997967924124,0.00144700210433448,0.00000500586809253182,0.0007507917422169584,211272.72133333332,211210.27000000002,211288.93333333332,210972.48,((((0)-(2))+((8)+((1)-(9))))-(((1)-(2))+((2)/((3)-(x))))),((((0)+(7))+((1)+((9)*(x))))-(((0)*(5))-((8)+((0)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddRandomSubTreeR,35,36,37,37,4
