specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x*3*x+1,25,-10,ANTAGONIST-fdB,PROTAGONIST-1c1c2c1c1c1c2c2c1c2c2,0.019908363700715886,0.003751981983943477,0.9998724536574167,0.014721443102033275,1.1314952071747926,0.007313689512322713,15666083369.68,210485.488,41412045951.48,208167.88,(((((x)-(1))*((4)+((0)*(6))))+(((6)*(3))*((7)*((5)+(8)))))*((((0)+(4))*((x)+(0)))*(((x)*(x))*((x)-((x)*(x)))))),((((7)*(x))+((4)*(9)))+((9)+((6)-((4)*(x))))),MutateTerminalR|AddTreeWithMult|MultXD|MutateTerminalR|DeleteTerminalR|AddToLeafR|AddRandomSubTreeR|AddToLeafR|AddTreeWithMult|AddToLeafR|SkipD|MultXD|DeleteMaliciousR|AddTreeWithAdd|MultXD|ReplaceBranchXR|SubXD|AddRandomSubTreeR|SkipD|MultXD,SubXD|AddTreeWithMult|AddTreeWithAdd|DeleteTerminalR|AddXD|DivXD|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchXR|DeleteMaliciousR|AddXD|AddTreeWithSub|ReplaceBranchR|SkipD|AddRandomSubTreeR|MutateTerminalR|MultXD|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd,MultXD,AddXD,0,0,7,18,8,19,0,0
x*x*x*x*3*x+1,25,-10,ANTAGONIST-ZMU,PROTAGONIST-3c1c2c2c1c2c2c2c2c1c1c2c2c2c1c1c2c1c2c2c2c2c2c2c2,-0.045338833812204965,0.00017981031644539054,0.998090459179362,0.00026808255655346347,1.0614354986754102,0.00010449376823635205,696718806.06,211240.21,2766086455.4,211221.56,(((((8)*(7))-((6)*((5)*(8))))*(((2)+((5)*(3)))/((9)-((6)*(x)))))*((((3)*(x))+((7)-((2)/(6))))-(((x)+(x))+((x)*((x)*((x)*(x))))))),((x)*(9)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithMult|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR,DivXD|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithMult|DeleteTerminalR|DeleteTerminalR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|MutateNonTerminalR|SubXD|DeleteTerminalR|AddTreeWithSub|AddTreeWithSub|DivXD|DeleteTerminalR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,0,0,47,45,50,47,1,1
x*x*x*x*3*x+1,25,-10,ANTAGONIST-gtL,PROTAGONIST-3c2c2c1c1c1c1c1c2c2c2c1c1c1c1c2c1c2c2c2c2c1c2c1,-0.96,0.0007855046095622439,-0.96,0.002792905278443381,0,0.001341059732672533,211278.2,211112.24,211278.2,210688.12,(0),(((x)*((6)*(2)))*((8)+(x))),ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddXD|AddTreeWithAdd|DeleteTerminalR|DivXD|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|FellTreeD|DeleteTerminalR|AddTreeWithAdd|DeleteTerminalR|DeleteNonTerminalR|MutateNonTerminalR|SubXD|SubXD|SkipD|FellTreeD,DeleteNonTerminalR|MultXD|MultXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddToLeafR|MultXD|DeleteMaliciousR|MutateTerminalR|MultXD|DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddTreeWithAdd|AddXD,DeleteTerminalR,MultXD,0,0,97,46,99,52,2,2
x*x*x*x*3*x+1,25,-10,ANTAGONIST-lFS,PROTAGONIST-1c2c2c2c1c2c2c2c2c2,-0.9597577431083756,0.0003574434087378824,-0.9590324718783103,0.0014282590442365056,0.00048351454601542666,0.0007138774473786994,212557.79,211202.68,216388.64,210976.44,((((x)-(7))+((4)-((x)*(x))))*((x)*((9)-((8)+(x))))),((((0)-(1))+((4)-(0)))-((0)-((9)*((x)*(x))))),ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|DivXD|FellTreeD|AddRandomSubTreeR|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddTreeWithSub|ReplaceBranchR|DeleteNonTerminalR|MultXD|SubXD|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|SkipD|AddTreeWithAdd|AddTreeWithMult,DeleteMaliciousR|MutateTerminalR|AddTreeWithAdd|AddTreeWithAdd|AddXD|FellTreeD|MutateTerminalR|MutateNonTerminalR|AddRandomSubTreeR|AddToLeafR|MultXD|SkipD|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|MultXD|AddToLeafR|ReplaceBranchR|DeleteTerminalR,DeleteNonTerminalR,AddToLeafR,0,0,90,12,91,15,3,3
x*x*x*x*3*x+1,25,-10,ANTAGONIST-yam,PROTAGONIST-2c2c2c2c2c2c2c1c2c1c1c2c1c1c2c1c2c1c1c1c2c2c2c1c1c1c1c1c2c2c1c1c2c1c2c2c1c2c2c1c2c2c2c2c1c1c1c1c2,-0.9599621068335493,0.008552751976288436,-0.9598352125302091,0.03262428400090505,0.00008464247680364768,0.016065690491795657,211478.35,209471.19,212148.6,204385.4,(((0)-((x)*(8)))*((9)+((8)+(0)))),((((x)*(9))-((0)*((5)+(7))))*((0)+((5)*((4)+(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|DeleteTerminalR|AddTreeWithSub|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchXR,MultXD|MultXD|FellTreeD|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddTreeWithMult|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|AddToLeafR,DeleteTerminalR,AddXD,0,0,12,94,18,96,4,4
