TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.8323960244264067,1,0.9999999990507308,-0.9044264701700705,1
0.9665041114807952,1,0.9999999990507308,0.16752422955461177,2
0.886171575618182,1,0.9999999990507308,1,3
0.8967624746748382,1,0.9999999990507308,1,4
-0.7504501070819267,0.09350443877150828,0.9999999990507308,1,5
-0.98812561254492,0.1719272062461534,0.9999999990507308,-0.9999206709110623,6
0.6594878412352326,0.17847190303495422,0.9999999990507308,1,7
-0.9707213737340739,-0.2020372259460585,0.9999999990507308,1,8
-0.5061744527932048,1,0.9999999990507308,0.1666061684029668,9
0.9311916036222754,0.2858354688122945,0.9999999990507308,-0.9998603808579625,10
-0.975,0.10505840684295442,0.9999999990507308,-0.9999503277547975,11
-0.8915877164325384,0.16547861966667668,0.9999999990507308,1,12
-0.7658281607317869,-0.9296510458909971,0.9999999990507308,-0.998527566164519,13
0.905960610368173,0.14946395093908318,0.9999999990507308,-0.9997840614492969,14
-0.9242404442992486,0.161672644960013,0.9999999990507308,1,15
0.9864351312109684,-0.9647882258973782,0.9999999990507308,1,16
0.7421295165244349,1,0.9999999990507308,1,17
0.6695758243063089,0.16614955775769225,0.9999999990507308,1,18
-0.9677599005408545,0.09125761197796475,0.9999999990507308,0.16494070502670197,19
-0.9700588043123163,1,0.9999999990507308,1,20
-0.9787732767069585,0.17290775397603214,0.9999999990507308,1,21
0.4577093935327283,1,0.9999999990507308,-0.9999977764829244,22
0.874373612302439,1,0.9999999990507308,-0.9998183534103725,23
-0.8895622345638681,0.16636141610089827,0.9999999990507308,0.11811176852557664,24
-0.9700588043123163,0.1597686307931272,0.9999999990507308,0.16367200261352496,25
-0.9700588043123163,1,0.9999999990507308,0.16810196636642244,26
0.9551146102456878,1,0.9999999990507308,1,27
-0.793104897389445,0.024049864479773683,0.9999999990507308,1,28
-0.885968637700098,0.14677075019952118,0.9999999990507308,1,29
-0.969968964390722,1,0.9999999990507308,-0.6758342423247587,30
