gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x,25,-10,-0.04880022477609525,0.000005521952122211976,-0.03840006551690514,0.000029603973336821512,183.58960476190478,244.79821071428574,244.82197460317465,244.6508,-0.9600013360635501,0.0007711410273167322,0.000002586368080396748,0.00036741622064513006,6120.104166666667,6119.389999999999,6120.5955555555565,6116.08,((2)/(9)),((0)+((6)+(0))),DeleteNonTerminalR|SubXD|DeleteMaliciousR|FellTreeD|AddTreeWithDiv,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|SkipD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|DeleteNonTerminalR,DeleteNonTerminalR,FellTreeD,10,10,11,11,2
11,x*x*x*x,25,-10,-0.04880016226325846,-0.01502996407597207,-0.03840005620180369,0.0000016541529909166865,183.59917047619044,444.8625400793651,244.8234,244.82188888888894,-0.9600015030714939,0.0001503071493922482,0.0000022673540387725195,0.0005944038379913064,6120.098214285714,6125.266666666666,6120.57,6119.88,((1)/(4)),(((9)+((4)-(5)))-((7)/(1))),DeleteNonTerminalR|SubXD|DeleteMaliciousR|FellTreeD|AddTreeWithDiv,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|SkipD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddTreeWithSub|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,DeleteNonTerminalR,AddTreeWithDiv,11,5,12,12,2
12,x*x*x*x,25,-10,-0.04880020652814343,0.00002405521056380553,-0.038400141946379036,0.00008938375736940826,183.59239706349206,244.68477976190476,244.81027936507937,244.28490000000002,-0.9600026140373807,0.0031891256044962154,0.000005166031675360972,0.0012981783301021063,6119.985000000001,6112.6849999999995,6120.4,6101.28,((x)/(5)),(((7)*((2)*(9)))/((3)-(1))),AddToLeafR|SubXD|DeleteMaliciousR|FellTreeD|AddTreeWithDiv,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|SkipD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,AddToLeafR,AddTreeWithDiv,4,12,13,13,2
13,x*x*x*x,25,-10,-0.043600198586708244,-0.024999369045514398,-0.038400061000429454,0.000054207544805893695,NaN,NaN,244.82266571428573,244.5002166666667,-0.9600000000000001,0.004659521631159397,0,0.0027449839644850564,6120.8,6113.221111111111,6120.8,6092.28,(0),(((7)*((9)/(1)))-((3)+(1))),AddToLeafR|SubXD|DeleteMaliciousR|FellTreeD|DeleteMaliciousR,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|SkipD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,DeleteMaliciousR,AddTreeWithDiv,13,12,14,14,2
14,x*x*x*x,25,-10,-0.04360017457646371,-0.005006981013674872,-0.03840003156450137,0.000056940269245849994,214.20128630952382,311.4913186111111,244.82717,244.48348,-0.9600007515357469,0.0038753104169390036,0.000002191244380518388,0.0016395016628846472,6120.303250000001,6111.969305555555,6120.685,6097.08,((1)/(8)),(((7)*((9)-(8)))/((8)-(3))),AddToLeafR|SubXD|SubXD|FellTreeD|AddRandomSubTreeR,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|SkipD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddTreeWithDiv,13,12,15,15,2
15,x*x*x*x,25,-10,-0.05140021875136148,-0.020023630453142493,-0.03840009294355132,0.00003512249669615141,NaN,NaN,244.81777777777782,244.61702222222223,-0.9600006680317752,0.0011988265876646473,0.5199991092933505,0.0014157396093561565,NaN,6121.978055555555,6120.697777777778,6113.462222222222,((1)/(9)),(((3)+((4)/(9)))-((0)-(6))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,15,15,16,16,2
16,x*x*x*x,25,-10,-0.04360033768280108,-0.010041604973760663,-0.03840002755631072,0.00005298210317979382,214.17632777777777,378.3234464285714,244.82778333333334,244.5077071428571,-0.9600020040953251,0.002162182347779158,0.000006113029875112624,0.0009878045060187058,6119.710833333333,6116.413928571428,6120.493333333334,6107.5657142857135,((3)/(9)),(((6)*((2)-(x)))/((7)-(6))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,15,16,17,17,2
17,x*x*x*x,25,-10,-0.04100142284544193,-0.009960787023326543,-0.03840058728706487,0.00009633544634688299,229.31227619047618,377.8230198809524,244.74213333333333,244.24235000000002,-0.9600020040953251,0.0035191478238138746,0.000020749533997313382,0.0012575305918250909,6118.5461904761905,6108.693333333334,6120.493333333334,6099.26,((3)/(9)),(((6)-((x)/(8)))+((x)*(9))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddTreeWithDiv,15,17,18,18,2
18,x*x*x*x,25,-10,-0.0384006692080919,-0.019905002645238354,-0.03839954399570136,0.00036058671964668554,244.72959777777777,510.71257619047617,244.9017777777778,242.62492142857138,-0.9599869298130964,0.035191478238138896,0,0.016885487953863885,6122.8,6060.184583333334,6122.8,5905.4,((0)-(x)),(((9)-((2)*(9)))*((9)/(1))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,15,17,19,19,2
19,x*x*x*x,25,-10,-0.03839947719252386,-0.014970752946683734,-0.03839947719252386,0.00015245789532647569,244.912,444.4998714285714,244.912,243.8988357142857,-0.9599869298130964,0.0008953078029016587,0,0.0021650173001651423,6122.8,6126.077916666667,6122.8,6115.32,((0)-(x)),(((8)/((8)+(1)))-((2)+(7))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,15,17,20,20,2
20,x*x*x*x,25,-10,-0.03839947719252386,-0.014917188183584255,-0.03839947719252386,0.0003515273446981753,244.912,444.171730952381,244.912,242.6803714285714,-0.9599869298130964,0.029427525813619116,0,0.014838869910879503,6122.8,6076.219999999999,6122.8,5940.68,((0)-(x)),(((7)*((7)-(0)))/((3)*(9))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddTreeWithDiv,15,20,21,21,2
21,x*x*x*x,25,-10,-0.03839947719252386,-0.02501215037578719,-0.03839947719252386,0.00005090640708860903,244.912,577.9845244444444,244.912,244.52041206349205,-0.9599869298130964,0.00016804526019015853,0,0.0006726566468661657,6122.8,6125.092857142858,6122.8,6119.771428571428,((0)-(x)),(((4)*((8)/(7)))-((1)*(2))),SkipD|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,15,21,22,22,2
22,x*x*x*x,25,-10,-0.03839947719252386,-0.004984005485316661,-0.03839947719252386,0.0000668474709188359,244.912,311.34963777777773,244.912,244.42284,-0.9599869298130964,0.0015658083910601135,0,0.0005272320571019568,6122.8,6116.018444444444,6122.8,6111.215999999999,((0)-(x)),(((8)-((3)/(5)))-((8)-(3))),AddTreeWithMult|SubXD|SubXD|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,21,21,23,23,2
23,x*x*x*x,25,-10,-0.03839947719252386,-0.010026314937527188,-0.03839947719252386,0.000033168327726569256,244.912,378.2252763888889,244.912,244.62935,-0.9599869298130964,0.0007556201803685793,0,0.00032901245015868973,6122.8,6118.381527777778,6122.8,6116.175,((0)-(x)),(((0)+((3)+(3)))-((1)/(8))),SkipD|SubXD|AddTreeWithAdd|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,22,23,24,24,2
24,x*x*x*x,25,-10,-0.03839947719252386,-0.014998983249482914,-0.03839947719252386,0.00010979890583864145,244.912,444.6732634920634,244.912,244.15994285714285,-0.9599869298130964,0.0007001885841253881,0,0.000865852037820158,6122.8,6122.978571428572,6122.8,6116.5142857142855,((0)-(x)),(((6)-((4)/(7)))-((2)-(2))),SkipD|SubXD|AddTreeWithAdd|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddToLeafR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddTreeWithDiv,22,24,25,25,2
25,x*x*x*x,25,-10,-0.03839947719252386,-0.019991977377523035,-0.03839947719252386,0.00017389883675336643,244.912,511.24570714285716,244.912,243.76760000000002,-0.9599869298130964,0.0052476800418245805,0,0.004897162749252481,6122.8,6126.509047619047,6122.8,6088.68,((0)-(x)),(((9)*((9)-(6)))/((2)-(5))),SkipD|SubXD|AddTreeWithAdd|FellTreeD|SubXD,FellTreeD|AddRandomSubTreeR|AddToLeafR|AddTreeWithMult|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,FellTreeD,22,25,26,26,2
26,x*x*x*x,25,-10,-0.03839947719252386,-0.005064070731986424,-0.03839947719252386,0.00019257613383871436,244.912,311.8534852777778,244.912,243.65328000000002,-0.9599869298130964,0.0018886420075807737,0,0.0011874194655667914,6122.8,6116.145416666666,6122.8,6109.24,((0)-(x)),(((9)-((6)*(6)))/((2)+(6))),SkipD|AddTreeWithMult|SubXD|FellTreeD|SubXD,DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,25,26,27,27,2
27,x*x*x*x,25,-10,-0.03839947719252386,-0.010002291060219194,-0.03839947719252386,0.00007910263831058308,244.912,378.0774166666667,244.912,244.3478285714286,-0.9599869298130964,0.0023769068469106226,0,0.001174760746679224,6122.8,6120.425333333334,6122.8,6106.25142857143,((0)-(x)),(((x)-((3)/(7)))-((8)-(9))),SkipD|AddTreeWithMult|SubXD|FellTreeD|SubXD,DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,25,26,28,28,2
28,x*x*x*x,25,-10,-0.03839947719252386,-0.004976859532117867,-0.03839947719252386,0.00014250704856508018,244.912,311.3068261904762,244.912,243.95974285714288,-0.9599869298130964,0.005989879940997471,0,0.0022333856712822707,6122.8,6104.294285714285,6122.8,6084.137142857143,((0)-(x)),(((4)/((7)-(7)))*((0)-(8))),SkipD|AddTreeWithMult|SubXD|FellTreeD|SubXD,DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,27,26,29,29,2
29,x*x*x*x,25,-10,-0.03839947719252386,-0.020014642349530865,-0.03839947719252386,0.00006696292423648029,244.912,511.38444464285715,244.912,244.4221333333334,-0.9599869298130964,0.0028100901842896056,0,0.002075555188362133,6122.8,6119.4125,6122.8,6103.6,((0)-(x)),(((1)-((0)/(4)))-((8)*(x))),SkipD|AddTreeWithMult|SubXD|FellTreeD|SubXD,DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,28,26,30,30,2
30,x*x*x*x,25,-10,-0.03839947719252386,-0.02498848962742766,-0.03839947719252386,0.00009687213547899372,244.912,577.8391041666667,244.912,244.23906666666664,-0.9599869298130964,0.0024920489696335616,0,0.0015203069165695684,6122.8,6118.667916666667,6122.8,6105.546666666667,((0)-(x)),(((9)+((x)-(3)))*((7)/(3))),DivXD|AddTreeWithMult|SubXD|FellTreeD|SubXD,DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|FellTreeD|AddRandomSubTreeR|AddTreeWithDiv|AddRandomSubTreeR|SubXD|FellTreeD|MutateNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv,SubXD,AddRandomSubTreeR,29,30,31,31,2
