gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03799454123643968,-0.03999631813940893,-0.03671661220755457,-0.019910403868775323,306.8753,777.7347333333332,502.4240000000001,510.74559999999997,-0.7919618350542412,0,0.08537401694684182,0.004533091568449683,12342.900000000001,6134.8,31834,6120.8,((((x)+(5))*((x)-(1)))-((7)*((7)*((x)*(x))))),(0),AddTreeWithSub|ReplaceBranchXR|AddToLeafR|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,DeleteNonTerminalR,0,0,1,1,4
1,x*x*x*x,25,-10,-0.030778055154257366,0,-0.018731627230544022,0,9076.554800000002,244.832,33916.137599999995,244.832,0.9545293433421473,0,0.782819346095546,0,886577.28,6120.8,3365247.2,6120.8,((((x)*(x))*((4)*(x)))*((x)*((x)+((x)*(x))))),((0)*(x)),AddTreeWithSub|ReplaceBranchXR|MultXD|AddXD|DeleteNonTerminalR,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddXD,DeleteNonTerminalR,1,0,2,2,4
2,x*x*x*x,25,-10,-0.030783292627394623,-0.020022665457842245,-0.020540118620936472,0,2180.286,511.434,6057.532800000002,244.832,0.7330266949577183,0,0.723602820518263,0.004533091568449683,196634.24000000002,6134.8,573165.92,6120.8,((((x)*(x))-((5)*(x)))*((x)*((x)+((x)*(x))))),((0)*(x)),AddTreeWithSub|ReplaceBranchXR|MultXD|AddXD|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|ReplaceBranchXR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,ReplaceBranchXR,2,2,3,3,4
3,x*x*x*x,25,-10,-0.024432466178972607,-0.005022665457842248,-0.01641589835905573,0,12362.0496,311.5875,37416.26959999999,244.832,0.9584232342813307,0,0.8815814767048422,0,1207167.48,6120.8,3680420.96,6120.8,((((x)*(5))*((x)*(x)))-((2)*((x)*((x)*(x))))),(0),AddTreeWithSub|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,3,1,4,4,4
4,x*x*x*x,25,-10,-0.021972340842957353,-0.010022665457842249,0.004266952613687318,0,12934.216999999999,378.20300000000003,45168.8024,244.832,0.927433476766743,0,1.025615909903641,0,652373.82,6120.8,2108685.84,6120.8,((((6)*(5))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,ReplaceBranchXR|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,ReplaceBranchXR,4,4,5,5,4
5,x*x*x*x,25,-10,-0.02870588526285445,-0.010067996373526747,-0.00522254248913834,0,43092.697400000005,378.483,170779.53439999997,244.832,0.9909189310626396,0,0.9505645643051025,0,4223576.12,6120.8,16850439.2,6120.8,((((x)*(x))*((x)*(4)))*((x)*((x)*((5)*(x))))),(0),MutateTerminalR|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,4,5,6,6,4
6,x*x*x*x,25,-10,-0.026727059120572872,-0.005045330915684496,-0.009176473314078197,0,4201.484399999999,311.7275,13398.451999999997,244.832,0.8673925326622366,0,0.8111863507544355,0,326738,6120.8,1153932,6120.8,((((x)*(x))*((x)*(x)))+((3)*((2)*((x)*(x))))),(0),AddTreeWithSub|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,6,5,7,7,4
7,x*x*x*x,25,-10,-0.02501996061058286,-0.00011332728921124207,0.008044627561589614,0,19279.2984,245.532,75300,244.832,0.9772849510410683,0,0.9731573126556073,0,1687685.76,6120.8,6736503.2,6120.8,((((x)*(x))*((x)*(8)))+((0)*((x)*((x)*(x))))),(0),AddTreeWithSub|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,6,7,8,8,4
8,x*x*x*x,25,-10,-0.018080467567886564,-0.015,0.014514186641330654,0,11267.137200000003,444.67850000000004,39993.795999999995,244.832,0.9456015121855315,0,0.9182827961309893,0,743866.96,6120.8,2812945.84,6120.8,((((x)*(x))*((x)*(5)))*((8)*((x)*(x)))),(0),AddTreeWithSub|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,6,7,9,9,4
9,x*x*x*x,25,-10,-0.03193134996724775,-0.005022665457842248,-0.013983546516488041,0,4703.2564,311.5875,17855.404000000002,244.832,0.9088914599705918,0,0.9351006316530274,0,424324.92,6120.8,1679535.2,6120.8,((((x)+(x))*((x)*(x)))*((x)*((x)*(x)))),((0)*(x)),AddTreeWithSub|ReplaceBranchXR|MultXD|AddRandomSubTreeR|MultXD,SubXD|AddTreeWithMult|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|SkipD|DeleteNonTerminalR|FellTreeD|MultXD|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|ReplaceBranchXR|DeleteTerminalR|MutateTerminalR|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MultXD,DeleteNonTerminalR,9,8,10,10,4
