gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03840708469481114,-0.015045223115032265,-0.038371114886942885,0.001619592210168605,243.74790000000002,445.5868678457573,249.252,234.9188,-0.9600000000000001,0.15982224545811002,0,0.07991112272905501,6120.8,5876.24,6120.8,5142.56,(0),(((0)+((7)-(4)))*((6)*((x)*(x)))),AddTreeWithDiv|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,AddTreeWithDiv,AddRandomSubTreeR,0,0,1,1,1
1,x*x*x*x,25,-10,-0.041141246176970334,-0.0048028189901314225,-0.03842700692719906,0.0032846686707619943,207.91651000000002,311.107,240.6994,224.72719999999998,-0.9600000000000001,0.1374526205724743,0,0.04958828911253431,6120.8,5969.040000000001,6120.8,5279.48,(((0)*((x)*(7)))*((5)*(x))),((((0)+(0))+((2)+(3)))+((2)*((x)*((x)*(x))))),AddTreeWithDiv|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,AddXD,AddRandomSubTreeR,0,0,2,2,1
2,x*x*x*x,25,-10,-0.04100228057472863,0.0014776286213630846,-0.03840013070186904,0.006050973728924325,229.18102645502648,235.789,244.812,207.7952,-0.9600000000000001,0.5005358776630506,0.000006535093451831564,0.2502679388315253,6119.3,5354.88,6120.8,3057.12,((0)+(0)),((((0)+(5))-((2)*((4)-(9))))+(((x)+(9))*((8)*((x)*(x))))),MutateTerminalR|AddXD|DeleteMaliciousR|MutateTerminalR|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,MutateTerminalR,AddRandomSubTreeR,1,2,3,3,1
3,x*x*x*x,25,-10,-0.04100029277218664,0.000376102885292737,-0.038400000000000004,0.0046791269115148346,229.48519999999996,242.60533333333333,244.832,216.192,-0.9600000000000001,0.23395634557574171,0.000007546075927188628,0.12027175933607362,6119.8,5790.8,6120.8,4688.8,(0),((((6)*(7))-((9)+(8)))+((0)*((x)*((4)+(x))))),MutateTerminalR|AddXD|DeleteMaliciousR|MutateTerminalR|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,MutateTerminalR,AddRandomSubTreeR,2,2,4,4,1
4,x*x*x*x,25,-10,-0.04360019474578486,0.001401842896353418,-0.038400000000000004,0.0052432361782773496,214.19819999999999,236.2516,244.832,212.73919999999998,-0.9600000000000001,0.41976212259835316,0.000012286902618063912,0.19952855760285987,6119.32,5342.76,6120.8,3551.52,(0),((((0)+((7)*(0)))+((x)*((8)+(4))))-(((3)+(3))+((x)*((x)*(x))))),MutateTerminalR|AddXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,AddXD,AddRandomSubTreeR,4,4,5,5,1
5,x*x*x*x,25,-10,-0.03840035420206509,0.00009192084021718283,-0.03840025617566332,0.014177231734413804,244.7778,304.61519999999996,244.79280000000003,158.05599999999998,-0.9600000000000001,0.25693373415239845,0,0.1284668670761992,6120.8,5727.639999999999,6120.8,4548.16,((0)-((x)+(x))),((((5)*(3))-((0)*((9)+(0))))+((7)+((8)*((x)*(x))))),AddTreeWithDiv|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,SubXD,AddRandomSubTreeR,0,5,6,6,1
6,x*x*x*x,25,-10,-0.03840013070186904,-0.004630272984220909,-0.038400000000000004,0.004496667102339563,244.812,311.18030000000005,244.832,217.30880000000002,-0.9600000000000001,0,0,0,6120.8,6120.8,6120.8,6120.8,((0)-((x)+(x))),(0),MutateTerminalR|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,SubXD,AddRandomSubTreeR,5,6,7,7,1
7,x*x*x*x,25,-10,-0.03840013070186904,-0.000022665457842248415,-0.038400000000000004,0,244.812,244.972,244.832,244.832,-0.9600000000000001,0,0,0,6120.8,6120.8,6120.8,6120.8,(((x)*((x)*(0)))-((x)+(x))),(((0)*((6)*(5)))*((x)*(x))),MutateTerminalR|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,DeleteNonTerminalR,AddRandomSubTreeR,7,6,8,8,1
8,x*x*x*x,25,-10,-0.038400163377336295,-0.000014400292489080147,-0.038400000000000004,0.0015982224545811002,244.80700000000002,245.1864,244.832,235.0496,-0.9600000000000001,0.15982224545811002,0.000006535093451831564,0.07991112272905501,6120.3,5876.24,6120.8,5142.56,(((0)*((x)*(0)))-((x)+(x))),(((0)+((3)*(6)))*((x)*(x))),MutateTerminalR|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,SubXD,AddRandomSubTreeR,7,7,9,9,1
9,x*x*x*x,25,-10,-0.03840022872827082,0.0002713910997136594,-0.038400000000000004,0.0020818193700169905,244.797,243.1746,244.832,232.0896,-0.9600000000000001,0.0903934126258005,0.000006535093451831564,0.04519670631290025,6120.3,5982.48,6120.8,5567.52,(((0)*((x)*(x)))-((x)+(x))),(((0)+((x)*(x)))*((7)+(3))),MutateTerminalR|SubXD|DeleteMaliciousR|AddXD|DeleteNonTerminalR,FellTreeD|AddTreeWithAdd|AddTreeWithDiv|FellTreeD|AddXD|AddRandomSubTreeR|AddTreeWithDiv|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|SkipD|MultXD|MultXD|AddTreeWithMult|AddToLeafR|AddToLeafR|ReplaceBranchR|DeleteNonTerminalR,MutateTerminalR,AddRandomSubTreeR,5,7,10,10,1
