gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05978176919955997,0.011475765111625624,-0.05975013805384917,0.011911141400750605,106.85976666666666,244.4275916666667,122.3484,240.69679999999997,-0.9875057998954384,0.3268293593741249,0.0007019138834856874,0.01962214875500453,5734.19,5989.4400000000005,6117.96,5768.48,((4)-((3)+(x))),((((x)*(x))*((6)+((x)*(4))))+((8)+((4)*((7)-(8))))),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,AddRandomSubTreeR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|ReplaceBranchR,ReplaceBranchR,AddRandomSubTreeR,0,0,1,1,1
1,x*x*x*x,25,-10,-0.03892417412756502,0.012344348077748944,-0.03716339857534963,0.015040937692551866,526.7932,236.9846,1388.9815999999998,213.87720000000002,-0.8249959155665926,0.6386373396568144,0.08126224090322601,0.1757005988411761,26006.409999999996,5354.93,85693.2,3096.56,((((x)*(x))*((3)*(5)))*((x)*((x)+(x)))),(((x)*((x)*(9)))+((9)*((4)+(4)))),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,AddRandomSubTreeR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|ReplaceBranchR,ReplaceBranchR,AddRandomSubTreeR,0,0,2,2,1
2,x*x*x*x,25,-10,-0.03938066122892432,0.008325686095605416,-0.039015957064436016,0.011529118509251828,303.2679,730.6757000000001,481.8504000000001,243.9704,-0.9396459613122468,0.28661986294975456,0.02395515151033861,0.0006005074395474805,11958.25,6117.0599999999995,29553.2,6113.04,((((5)+(8))*((x)*(7)))*((7)*((x)+(x)))),((8)+(2)),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,2,2,3,3,1
3,x*x*x*x,25,-10,-0.03953158471931773,0.011528523348955322,-0.03949902872173572,0.011775398173908175,229.36610000000002,243.97549999999998,245.3076,241.86,-0.9875,0.31085105588438494,0.00009990819950443139,0.012224453692163902,6083.85,6062.469999999999,6120.8,5905.4,((8)-(8)),((9)*((9)*(7))),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,3,3,4,4,1
4,x*x*x*x,25,-10,-0.03950985389981702,0.011458306103777287,-0.03930736014900013,0.01152174318949904,240.00689999999997,244.5772,339.16079999999994,244.0336,-0.9769238498235525,0.28981272289336596,0.005976673532761883,0.001990172604914622,7030.929999999999,6110.01,11299.56,6085.68,(((3)-((x)*(x)))*((x)*((x)+(x)))),((9)*(6)),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,4,4,5,5,1
5,x*x*x*x,25,-10,-0.039500659840216966,0.011444547398099223,-0.0394678546921971,0.011499570551001738,244.50890000000004,244.69510000000002,260.57239999999996,244.22359999999998,-0.984883511959221,0.28804824766137016,0.0013138913012242363,0.0008549100095191926,6436.99,6110.74,7402,6100.8,(((x)*((x)*(0)))-((4)*((x)+(x)))),((6)+((8)*(x))),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,5,3,6,6,1
6,x*x*x*x,25,-10,-0.03950533141092668,0.011462192150419182,-0.03948885276434453,0.011499243796329148,242.2214,244.5439,250.2904,244.22639999999998,-0.9864748072147432,0.2885523834419405,0.0005407242292163723,0.001038354287871069,6226.36,6108.23,6622.8,6096.48,(((x)*((x)*(2)))-((6)+((5)+(x)))),((4)*(9)),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,6,3,7,7,1
7,x*x*x*x,25,-10,-0.039453946175336554,0.011469252385309112,-0.03924164569990851,0.011516935227888046,267.3829,244.48340000000005,371.3388,244.07479999999998,-0.9630906090707096,0.2893926097428908,0.012223037436212723,0.0013087367741929634,9095.44,6103.63,18073.2,6089.28,((((9)+(7))*((x)*(x)))*((9)*((3)+(x)))),((8)*(6)),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,7,3,8,8,1
8,x*x*x*x,25,-10,-0.03951835728172788,0.011473173441380213,-0.03949985704483074,0.011639001437720559,235.84310000000002,244.44979999999998,244.90200000000002,243.02880000000002,-0.9875,0.2947327146778199,0.00003618042663004989,0.004725403053764165,6108.6,6104.23,6120.8,6043.52,((((7)*(2))*((x)*(0)))*((7)+((0)*(9)))),((7)*((4)*(5))),AddXD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,7,3,9,9,1
9,x*x*x*x,25,-10,-0.03949550099660175,0.011466113206490285,-0.039467206901058684,0.011608333177735873,247.035,244.51030000000003,260.8896,243.2916,-0.9842167690497975,0.2932949941184159,0.0015844458462062425,0.003358728295385451,6613.83,6097.96,7728.48,6055.84,((((x)*(2))-((7)*(x)))*((x)+((2)+(x)))),((4)*((7)*(4))),AddXD|AddTreeWithAdd|ReplaceBranchR|DivXD|ReplaceBranchR,FellTreeD|DeleteMaliciousR|ReplaceBranchR|AddTreeWithSub|ReplaceBranchR,ReplaceBranchR,ReplaceBranchR,8,8,10,10,1
