gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03492712378540264,-0.008304988339345521,-0.026868346794989232,0.013231930466605677,2612.3232000000003,642.5153,6943.3712,229.3788,0.2755654969486001,0.28571428571428575,0.5390586814574487,0,242912.6,6120.8,675925.84,6120.8,((((x)*(7))+((4)*((5)+(6))))*((5)*((x)*((x)+(x))))),(0),AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|MultXD|AddTreeWithAdd,DeleteTerminalR|AddXD|ReplaceBranchR|DeleteMaliciousR|MultXD,DeleteMaliciousR,DeleteTerminalR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.03693470359266762,0.007508553299761232,-0.03525418000914913,0.012339563455757421,1500.9653,303.8218,2323.8572,237.02559999999997,-0.5650674748398903,0.3312638870735853,0.1467197646204377,0.022093840029414037,132265.5,6011.26,212970.8,5730.48,((((7)*(2))*((x)*((x)+(3))))+((x)+((8)*((x)*(x))))),((((x)*(0))+((x)+(0)))+((8)+((x)*(x)))),AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|MultXD|AddTreeWithAdd,DeleteTerminalR|AddXD|ReplaceBranchR|DeleteMaliciousR|MultXD,DeleteMaliciousR,DeleteTerminalR,0,0,2,2,0
2,x*x*x*x,25,-10,-0.0390072721294602,0.01185353921989656,-0.03857726522676774,0.012989338461825721,486.10310000000004,241.19039999999998,696.6620000000001,231.45759999999999,-0.8962169977780683,0.3606251283679071,0.040292279867400645,0.03445318998047893,31883.16,5905.16,50818.8,5478.88,((((6)-(0))*((x)*(8)))+((1)+((x)*((x)*(x))))),((((8)*(5))+((0)*((x)*(0))))+((1)+((4)+((x)*(x))))),AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|MultXD|AddTreeWithAdd,DeleteTerminalR|AddXD|ReplaceBranchR|DeleteMaliciousR|MultXD,DeleteMaliciousR,DeleteMaliciousR,0,0,3,3,0
3,x*x*x*x,25,-10,-0.03948098818781858,0.012074950520006724,-0.03935427966932427,0.0132303900517206,254.1414,239.2931,316.186,229.392,-0.975899392236309,0.34400731930466616,0.007324114401932934,0.027170834488627667,6771.37,5845.66,11801.2,5621.28,((((x)*(0))+((5)*(2)))+((6)*((8)*((x)+(x))))),(((4)*((2)*(x)))+((0)+((x)*(x)))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddXD|AddTreeWithAdd,DeleteTerminalR|AddXD|ReplaceBranchR|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteTerminalR,3,2,4,4,0
4,x*x*x*x,25,-10,-0.036245599756191765,0.0007753298990074145,-0.026911055409553374,0.012860970554736078,1845.0081999999998,8514.7748,6435.6392,232.55759999999998,0.07085024913746095,0.28661986294975456,0.5261987613208139,0.000452788617734401,138584.58,6118.860000000001,527002.24,6113.04,((((x)*(x))*((7)+((8)*(x))))*((9)*((2)+((5)+(x))))),((4)+((0)*(x))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddXD|AddTreeWithAdd,FellTreeD|DivXD|ReplaceBranchR|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteMaliciousR,4,4,5,5,0
5,x*x*x*x,25,-10,-0.03931025111096589,0.009908793708800982,-0.03866672902235002,0.014595851149242865,337.74519999999995,264.6454,652.8548,217.69119999999998,-0.946622173572082,0.5988292846873424,0.019620834552428232,0.15429639771181325,11919.84,5420.75,26137.2,3437.68,((((7)+(9))*((1)*((4)*(x))))*((5)+((4)*((x)+(x))))),((((3)+(0))*((0)+((9)+(x))))*((2)+((x)+((x)*(x))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddXD|AddTreeWithAdd,DeleteTerminalR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteTerminalR,5,4,6,6,0
6,x*x*x*x,25,-10,-0.03915761379231473,0.011122052206060835,-0.03812663540713632,0.013445301267808131,412.48619999999994,247.45860000000002,917.3191999999998,227.5504,-0.8507454907855182,0.37724293743114823,0.06793222012644576,0.043391491969139,23197.51,5846.24,73084.56,5336.48,((((x)*(2))+((x)*((9)*(5))))+((6)+((3)*((x)+(x))))),((((7)*(x))*((3)+(0)))*((0)+((x)*(x)))),MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|AddXD|AddTreeWithAdd,DeleteTerminalR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD,AddTreeWithAdd,DeleteTerminalR,5,4,7,7,0
7,x*x*x*x,25,-10,-0.03943076007221278,0.012361491028250278,-0.03926848369494184,0.01842177493138152,278.73629999999997,236.8377,358.1972,184.9064,-0.9637663377336296,0.620049666710234,0.011199795085384559,0.16640500190369972,10425.02,5394.57,17742.32,3255.84,((((5)*(3))*((x)+((9)+(x))))*((8)+((4)*((x)+(x))))),(((3)*((7)*(3)))*((0)+((x)*(x)))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddXD|AddTreeWithAdd,DeleteTerminalR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteTerminalR,7,4,8,8,0
8,x*x*x*x,25,-10,-0.03927489564272644,0.008942414575795836,-0.03846106146255392,0.01569337341523984,355.0575,820.8376000000001,753.5628,208.2864,-0.898166416154751,0.4692383815374275,0.04526864999579241,0.09173333617059293,16617.52,5727.24,49864.24,4548.16,((((4)+(8))*((x)*((x)*(x))))*((8)+((0)+((0)+(x))))),((((0)+(0))+((6)*(x)))*((0)+((1)+((4)*(x))))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|ReplaceBranchR,DeleteTerminalR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteTerminalR,8,4,9,9,0
9,x*x*x*x,25,-10,-0.03956008201542282,0.01249141649739891,-0.03948746242321265,0.023595561737961422,215.412,237.5882,250.97119999999998,140.5716,-0.9875,0.5301454525085424,0.00021364872757765723,0.12233200912291892,6038.34,5597.16,6120.8,4026.24,(((4)-((8)+(8)))*((0)*((8)*(x)))),((((x)*(1))+((0)-(2)))*((8)*((6)*(x)))),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|ReplaceBranchR,DeleteTerminalR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD,AddRandomSubTreeR,DeleteTerminalR,8,4,10,10,0
