gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05164586777872174,0.011483104449465058,-0.038313635472487256,0.01181591575330956,418.2378,244.36469999999997,825.7520000000001,241.5128,-0.8741352437589858,0.32468211438280714,0.05891416731258295,0.020636402978587688,30695.86,6049.57,61631.44,5786.88,((((x)*(x))*((x)*(x)))-((7)-((x)*((x)+(1))))),(((x)*((6)*(x)))+((5)-(5))),FellTreeD|AddTreeWithMult|MultXD|AddTreeWithAdd|MutateNonTerminalR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,MultXD,MutateNonTerminalR,0,0,1,1,4
1,x*x*x*x,25,-10,-0.03945524196183506,0.008245255815256168,-0.03922405894654293,0.014530126780812967,266.74840000000006,887.9481,379.9504,218.25439999999998,-0.960208142726441,0.5946094814870139,0.014835829061577734,0.15191252327128857,9188.880000000001,5420.49,19484.64,3473.84,((((7)+(5))*((7)*(x)))*((x)-((x)*(x)))),(((x)*((6)+(5)))*((x)*(9))),DeleteMaliciousR|AddTreeWithMult|FellTreeD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,DeleteMaliciousR,MutateNonTerminalR,1,0,2,2,4
2,x*x*x*x,25,-10,-0.03944161996797804,0.011338678884179474,-0.039230078584498757,0.011745803536419144,273.4186,245.60229999999999,377.0028,242.11360000000002,-0.9619441903019214,0.29191328864574195,0.012747880605909716,0.002966693329610376,9274.66,6104.85,18634.56,6067.68,((((1)-(5))*((0)+(9)))*((7)*((9)-((x)*(x))))),((9)*((x)+(6))),SubXD|AddTreeWithMult|MultXD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,MultXD,MutateNonTerminalR,2,0,3,3,4
3,x*x*x*x,25,-10,-0.039500024506600444,0.011496921504191798,-0.03949828453796889,0.011739828593834609,244.82000000000005,244.24630000000002,245.672,242.16479999999999,-0.9873733825643707,0.31249883301902653,0.00008825570012189233,0.014127686564908723,6125.28,6070.73,6182.8,5891.28,((x)-((8)*(8))),(((3)*(9))*((x)*(7))),DeleteMaliciousR|AddTreeWithMult|FellTreeD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,DeleteMaliciousR,MutateNonTerminalR,1,3,4,4,4
4,x*x*x*x,25,-10,-0.039500443569468045,0.011493910693280058,-0.03949944533394327,0.011670276527811494,244.6148,244.2721,245.1036,242.7608,-0.9874775356162593,0.30169725712791984,0.000011049304594999839,0.007647741942923848,6123.870000000001,6077.26,6131.8,5983.84,((1)-((3)-(9))),(((6)*(x))+((7)*(4))),FellTreeD|AddTreeWithMult|FellTreeD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,FellTreeD,MutateNonTerminalR,4,4,5,5,4
5,x*x*x*x,25,-10,-0.0395007995278395,0.011523867094870887,-0.03949975330022219,0.011906986948484794,244.4405,244.0154,244.95280000000002,240.7324,-0.9874959155665927,0.30330302294751393,0.000010765045796532225,0.008620991569391648,6117.42,6079.62,6122.8,5970.08,((6)-((8)+(0))),(((9)+(8))*((x)*(6))),DeleteMaliciousR|AddTreeWithMult|FellTreeD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,DeleteMaliciousR,MutateNonTerminalR,5,4,6,6,4
6,x*x*x*x,25,-10,-0.03950059224284407,0.011465156282091979,-0.039499028721735725,0.011590828463132738,244.54199999999997,244.5185,245.3076,243.44160000000002,-0.9874285224153706,0.29481673730791497,0.00006000357512121764,0.004177703002544513,6122.360000000001,6095.530000000001,6155.8,6042.8,((2)-((7)*(7))),(((x)+(3))*((x)+(4))),FellTreeD|AddTreeWithMult|FellTreeD|ReplaceBranchR|AddToLeafR,MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|FellTreeD|ReplaceBranchXR,FellTreeD,MutateNonTerminalR,4,6,7,7,4
7,x*x*x*x,25,-10,-0.03950045316788655,0.011434149597624961,-0.039498223271467785,0.011527904849039343,244.6101,244.78419999999997,245.702,243.9808,-0.9873999313815188,0.2912131000616166,0.00006129388338696025,0.002624481487920483,6125.1900000000005,6102.889999999999,6169.8,6073.68,((x)-((9)*(7))),((6)*((x)+(9))),SubXD|AddTreeWithMult|AddTreeWithSub|MultXD|AddTreeWithDiv,MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithDiv,MutateNonTerminalR,7,6,8,8,4
8,x*x*x*x,25,-10,-0.03950108788883806,0.011418768788393676,-0.03949976555352242,0.011626491401684189,244.29930000000002,244.916,244.9468,243.136,-0.9874693667494445,0.29224937916612215,0.000022287387467910216,0.003248562870290499,6121.4800000000005,6106.55,6135.8,6064.8,((5)*((4)-(7))),((x)*(x)),SubXD|AddTreeWithMult|AddTreeWithSub|MultXD|AddTreeWithDiv,MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR,AddTreeWithMult,MutateNonTerminalR,7,8,9,9,4
9,x*x*x*x,25,-10,-0.039500642889818326,0.011442866945497326,-0.039499152071624626,0.01152725133969416,244.5172,244.70949999999996,245.24719999999996,243.9864,-0.9874836622663704,0.29224937916612215,0.000015832224901040665,0.0029831016428068643,6118.62,6101.52,6128.8,6064.8,((x)-((9)+(1))),((x)*(x)),SubXD|AddTreeWithMult|AddTreeWithSub|MultXD|AddTreeWithDiv,MutateNonTerminalR|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR|SubXD,SubXD,MutateNonTerminalR,7,9,10,10,4
