specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x*3*x+1,25,-10,,,-0.96,0.07711054114932503,-0.96,0.29894991532491283,0,0.1480531270941971,211278.2,194986.97999999998,211278.2,148116.6,((0)*(0)),(((((9)-(2))+((x)+(0)))*(((6)+(6))*((2)*((x)*(4)))))-(((6)-((4)+(x)))+(((x)*(3))*((9)+((9)+(7)))))),AddTreeWithDiv|AddToLeafR|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|AddTreeWithSub|DeleteMaliciousR|AddXD|AddXD|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddTreeWithAdd|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithSub,0,0,99,16,99,17,-0.96,0.00001798576474056569,-0.96,0.00006058362859972047,0,0.00002889902985256548,211278.2,211274.4,211278.2,211265.4,((0)*(0)),((x)*((7)-(5))),AddTreeWithDiv|AddToLeafR|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,99,99,99,99,0
