generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
1,0.8373933037021841,0.16260669629781574,0.9940579786294076,0.25619563045202076,0.9940579786294076,0.25619563045202076,StrategyAddAddX,StrategyAddRandomSubTreeX,1,1,(((7)-(2))*((3)*((x)+(7)))),(((((x)-(2))*(x))*((1)-((x)+(6))))*(((x)*(8))*((4)*(x)))),5*x*x*x,3
2,0.9237699766979133,0.07623002330208699,0.9997147454236983,0.14506454177862124,0.9997147454236983,0.14506454177862124,StrategyAddAddX,StrategyMutateNonTerminal,2,2,((((x)+(9))-(1))*((x)*(x))),((9)+((x)+((x)-(x)))),5*x*x*x,3
3,0.9708835726172278,0.029116427382772474,0.9999549074829492,0.07235206047803994,0.9999549074829492,0.07235206047803994,StrategyReplaceBranch,StrategyAddRandomSubTreeX,3,3,(((4)*(0))+((6)-(2))),((((8)*(x))-(3))+((1)*(((x)+(((x)*(7))-(1)))*(5)))),5*x*x*x,3
4,0.9770310297275756,0.022968970272424866,0.9998272126403321,0.06006875831402329,0.9998272126403321,0.06006875831402329,StrategyMutateTerminal,StrategyAddRandomSubTreeX,4,4,((4)+(8)),(((1)*(x))*(((x)+((x)+(5)))-((4)+((x)*(x))))),5*x*x*x,3
5,0.9837145580744682,0.01628544192553199,0.9999637769651589,0.05173991147228116,0.9999637769651589,0.05173991147228116,StrategyMutateTerminal,StrategyReplaceBranchX,5,5,((2)*(6)),((((x)+(1))*((x)+(x)))-(((x)*(x))+(x))),5*x*x*x,3
6,0.9809394601372051,0.01906053986279501,0.9991669304489986,0.07220076216699409,0.9991669304489986,0.07220076216699409,StrategyAddTreeWithAdd,StrategyAddToLeaf,6,6,(((8)+(3))+(x)),(((9)*((x)*((x)+((x)*(4)))))*((x)-((x)-((x)*(3))))),5*x*x*x,3
7,0.9762105996690457,0.023789400330954388,0.9999723549414767,0.0639978521443641,0.9999723549414767,0.0639978521443641,StrategyMutateNonTerminal,StrategyAddTreeWithSub,7,7,((1)-(6)),(((x)+(1))+((x)-((x)+(0)))),5*x*x*x,3
8,0.9739485468671802,0.026051453132819712,0.9979973924766444,0.0685350462646794,0.9979973924766444,0.0685350462646794,StrategyReplaceBranch,StrategyAddToLeaf,8,8,((8)-(5)),((((((x)*(9))-(8))+(6))+(2))*((x)*(1))),5*x*x*x,3
9,0.9698224326738283,0.030177567326171526,0.99373184355517,0.06800884499385614,0.99373184355517,0.06800884499385614,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,9,9,((6)+(((5)+(5))+(1))),(((x)*(((x)*(1))+(3)))-((x)-(x))),5*x*x*x,3
10,0.9624007559545461,0.037599244045454075,0.9873978983709017,0.08273540008849929,0.9873978983709017,0.08273540008849929,StrategyMutateTerminal,StrategyAddRandomSubTreeX,10,10,((0)+(5)),(((x)*(5))-((x)*(7))),5*x*x*x,3
11,0.9570876742144633,0.0429123257855366,0.9914357523570879,0.09630008749180105,0.9914357523570879,0.09630008749180105,StrategyMutateNonTerminal,StrategyAddSubX,11,11,((1)+(1)),((((x)-((x)*(6)))+((x)*(8)))+((((x)-(1))*(5))-(2))),5*x*x*x,3
12,0.9600335736163507,0.0399664263836489,0.9958754161843301,0.07637618963897004,0.9958754161843301,0.07637618963897004,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,12,12,((2)+((8)+(3))),((((x)+(2))+((((x)-(0))*(2))*(6)))+(((x)-(4))+((x)*(0)))),5*x*x*x,3
13,0.955276775310929,0.04472322468907088,0.9839135129602025,0.08824533538497821,0.9839135129602025,0.08824533538497821,StrategyAddTreeWithAdd,StrategyAddSubX,13,13,((((2)+(5))+(0))*((x)*((9)*(5)))),(((((x)+(9))*(1))*((((x)*(9))-(8))*(9)))*((6)+((x)-(1)))),5*x*x*x,3
14,0.9579439143135238,0.04205608568647633,0.9895399876024029,0.072386670312981,0.9895399876024029,0.072386670312981,StrategyReplaceBranch,StrategyAddMultX,14,14,((2)*((8)+(4))),(((((x)+((x)*(8)))*(6))*((x)-(0)))*(6)),5*x*x*x,3
15,0.9582205849506635,0.04177941504933633,0.9916262419709301,0.1186509798091817,0.9916262419709301,0.1186509798091817,StrategyAddTreeWithSub,StrategyAddMultX,15,15,((((3)-(6))+(0))*((3)-(7))),(((x)+(7))+(((x)-(9))+(((x)*((x)*(6)))*(x)))),5*x*x*x,3
16,0.9556611277337715,0.04433887226622877,0.9897342298743282,0.08829573010835615,0.9897342298743282,0.08829573010835615,StrategyAddTreeWithAdd,StrategyAddMultX,16,16,(((3)*((8)+(4)))*((7)-(4))),(((4)-((x)*(2)))+(((x)-(6))*(((x)-(4))*((x)+(0))))),5*x*x*x,3
17,0.9561564827673379,0.04384351723266187,0.9876501991093803,0.08779310154346753,0.9876501991093803,0.08779310154346753,StrategyAddTreeWithSub,StrategyAddToLeaf,17,17,((2)+((3)-(1))),((((((x)+(8))*(3))*((x)*(7)))+(6))+(((x)-(x))+(5))),5*x*x*x,3
18,0.9565098849540579,0.04349011504594173,0.9983082111203789,0.09507593053585042,0.9983082111203789,0.09507593053585042,StrategyAddTreeWithSub,StrategyAddToLeaf,18,18,((x)*((6)-(3))),(((((x)*(6))+(0))*(((x)*(5))-(4)))+(((x)+(8))-((x)*(3)))),5*x*x*x,3
19,0.9617087549468016,0.038291245053198586,0.9989776759286619,0.08822025674073139,0.9989776759286619,0.08822025674073139,StrategyAddTreeWithSub,StrategyAddRandomSubTreeX,19,19,(((3)-(5))+(4)),(((7)+((((x)-(0))*((x)-(5)))*((x)*((x)*(6)))))*((8)-(2))),5*x*x*x,3
20,0.9585455173842283,0.04145448261577192,0.9902196900870787,0.08810487909396858,0.9902196900870787,0.08810487909396858,StrategyAddRandomSubTree,StrategyAddMultX,20,20,(((5)+(6))+(9)),(((x)*(8))-(((x)+((x)*(2)))-((x)-((x)*(6))))),5*x*x*x,3
21,0.9592075779595344,0.04079242204046554,0.9921099196871609,0.08231818854633303,0.9921099196871609,0.08231818854633303,StrategyAddRandomSubTree,StrategyAddSubX,21,21,((8)*((0)-(x))),((((x)-(6))+(2))+(((x)*((x)-(6)))+((x)*((x)*(x))))),5*x*x*x,3
22,0.958498742503475,0.04150125749652456,0.9900083667876497,0.08302833141224167,0.9900083667876497,0.08302833141224167,StrategyAddRandomSubTree,StrategyAddToLeaf,22,22,((9)-((1)+(x))),(((7)+((((x)*(0))*(2))+(1)))*((2)+(((x)+((x)-(9)))+((x)+(3))))),5*x*x*x,3
23,0.9540138310288978,0.04598616897110177,0.9877913531543967,0.0922519557656282,0.9877913531543967,0.0922519557656282,StrategyAddRandomSubTree,StrategyAddToLeaf,23,23,((0)-((1)-(9))),((((x)*(1))+((x)-(9)))+(((x)+((x)*(9)))-((x)*(9)))),5*x*x*x,3
24,0.9595142655483108,0.040485734451688994,0.9948421100595687,0.08392956398269463,0.9948421100595687,0.08392956398269463,StrategyAddRandomSubTree,StrategyAddToLeaf,24,24,((((2)+(7))+(8))*((4)*(9))),((7)-(((((((x)*(1))-(2))*(x))*(6))*(1))*(7))),5*x*x*x,3
25,0.9611553095960903,0.038844690403909164,0.9934361377062625,0.07083004455192737,0.9934361377062625,0.07083004455192737,StrategyMutateNonTerminal,StrategyAddToLeaf,25,25,((7)*((1)+(9))),((((x)*(2))+(1))+((3)-((x)*((x)*((x)*(2)))))),5*x*x*x,3
26,0.9624337879672974,0.03756621203270285,0.9972336081138893,0.06833058908441599,0.9972336081138893,0.06833058908441599,StrategyReplaceBranch,StrategyAddToLeaf,26,26,(((7)-((3)-(2)))*((4)*(7))),((8)-((((x)*(4))*((x)-(x)))-((x)*((x)-(8))))),5*x*x*x,3
27,0.9660232587538754,0.0339767412461248,0.9929855774017653,0.07500682796463011,0.9929855774017653,0.07500682796463011,StrategyAddTreeWithSub,StrategyAddToLeaf,27,27,((8)*((4)-(5))),(((3)-((8)*((x)+(1))))*(((x)-(9))+((x)*(((x)*(4))-(4))))),5*x*x*x,3
28,0.9648417513265994,0.035158248673400096,0.9911048794438887,0.0766197638861612,0.9911048794438887,0.0766197638861612,StrategyAddTreeWithSub,StrategyAddToLeaf,28,28,(((8)-(x))-(3)),(((x)+(2))*((((x)-(2))*(((x)*(7))*(2)))-(6))),5*x*x*x,3
29,0.9658344292028054,0.03416557079719424,0.9968896376147783,0.0829414106209404,0.9968896376147783,0.0829414106209404,StrategyAddTreeWithSub,StrategyAddToLeaf,29,29,(((5)-(5))*(6)),(((x)-((x)-(9)))-((((x)*((x)*(1)))*(0))+(1))),5*x*x*x,3
30,0.96778378733132,0.03221621266868016,0.9975775836348285,0.08740207359313093,0.9975775836348285,0.08740207359313093,StrategyMutateNonTerminal,StrategyAddToLeaf,30,30,(((8)+(x))*(((8)-(7))*(6))),((7)+(((x)+((x)-((x)*((x)*(1)))))-((x)*(9)))),5*x*x*x,3
