gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03689007580708404,0.000008560972421905647,-0.032359788262972165,0.00001189387008234176,475.88059999999996,244.7796,1169.1052,244.7592,-0.356185073846556,0.001189387008234176,0.301906897173964,0.0003594103359919092,29219.87,6115.56,98516.56,6113.52,((((x)*(0))-((3)*((8)*(x))))*((3)+((4)*((x)-(x))))),((3)+((9)-(x))),AddTreeWithSub|MultXD|AddTreeWithMult|SubXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,AddTreeWithSub,ReplaceBranchR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.0261896809254864,0.00004078856946980949,-0.020547532887972047,0.00011900405175794037,4368.4195,244.58234999999996,8936.478000000001,244.1036,0.8251748251748252,0.004077898313945895,0.8256305372493948,0.001973803944552526,418488.36,6108.695,875274.4,6095.84,((((x)*(6))*((6)*(x)))*((4)*((x)*(x)))),(((7)/((5)+(7)))*((5)+((4)-(x)))),AddTreeWithSub|DeleteMaliciousR|DeleteMaliciousR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|MultXD|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,DeleteMaliciousR,DeleteTerminalR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.024906581431855136,0.00003076752212611467,-0.002303756999569744,0.00019637955822768532,12733.198999999999,244.6450511363636,47307.835999999996,243.63,0.9632095201048071,0.008384524898706152,0.8491443861162186,0.004183414978707427,1112961.94,6103.639999999999,4159228.16,6069.48,((((x)*(4))-((9)*(7)))*((x)*((x)*((x)*(x))))),((9)*(9)),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,MultXD,DeleteTerminalR,2,2,3,3,0
3,x*x*x*x,25,-10,-0.020897290017643844,-0.004925910341121489,0.004554872517365356,0.00028401516141680997,4910.2436,310.99405,14207.221599999999,243.09359999999998,0.7924188352490887,0.023336818716507668,0.744530619350737,0.011766239412784334,234785.96,6085.905000000001,737157.44,5977.96,((((x)-(3))*((x)*(8)))*((2)*((x)*((9)*(x))))),(((5)+((0)*(9)))*((7)-(x))),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,MultXD,DeleteTerminalR,3,3,4,4,0
4,x*x*x*x,25,-10,-0.00979221335170533,-0.009963854406534382,0.02700050639155617,0.00011367795059469485,10589.604,377.8417636363637,33206.042400000006,244.1362,0.927433476766743,0.0018265586197883106,0.7407129119049028,0.0009548641451557736,580126.58,6115.92,2108685.84,6109.62,((((x)*(x))*((5)*(x)))*((7)-((1)*((x)*(x))))),(((7)*((5)*(3)))/((6)-(x))),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MutateTerminalR|ReplaceBranchR,MultXD,ReplaceBranchR,4,4,5,5,0
5,x*x*x*x,25,-10,-0.02179181377100166,0.00001676482444158241,0.013861954328112196,0.00009162201019474862,15273.798,244.72955000000002,58073.57520000001,244.27120000000002,0.969846886501663,0.0039733368187166085,0.9390423309802401,0.0013708893540124343,1280503.82,6107.07,5074766.16,6096.48,((((x)*(0))-((9)*(8)))*((x)*((x)*((x)*(x))))),((6)*(6)),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MutateTerminalR|ReplaceBranchR,MultXD,DeleteTerminalR,5,5,6,6,0
6,x*x*x*x,25,-10,-0.015622073018945163,-0.004979047109138284,0.013322368976888608,0.00007234348451183107,5940.338200000001,311.31929,16209.728799999999,244.3892,0.692159849307599,0.0010978956999085502,0.7181302129580842,0.0008271345415968028,230684.94,6119.4349999999995,497076.16,6114.08,((((x)*(x))*((3)-(6)))-((4)*((x)*((x)*(x))))),(((x)+(0))+((6)-(0))),AddTreeWithSub|MultXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MutateTerminalR|ReplaceBranchR,AddRandomSubTreeR,DeleteTerminalR,6,6,7,7,0
7,x*x*x*x,25,-10,-0.020506575545471018,0.000038406278095012775,0.006884080229450716,0.000139262841458634,18703.2852,244.59699285714282,68300.8928,243.9796,0.968025857339976,0.004006012285975761,1.0275335471891762,0.0016746113213200224,1306158.46,6109.465,4785742.08,6096.28,((((x)-(3))*((x)*(x)))*((x)*((7)*((x)*(x))))),(((4)*((8)+(2)))*((x)+((1)-(x)))),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,MultXD,ReplaceBranchR,7,7,8,8,0
8,x*x*x*x,25,-10,-0.007805993629191293,0.000002175247785603583,0.02795590925310268,0.00005610264642947459,8789.4748,244.8187783333333,21106.802399999997,244.48861333333332,0.7570107681292643,0.0023722389230166705,0.7913712493711076,0.0014269229489055186,301406.92,6117.48,629739.84,6106.28,((((x)*(x))*((x)*(2)))+((7)*((x)*(x)))),(((8)+((3)+(4)))+((8)*((1)-(x)))),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,MultXD,ReplaceBranchR,8,8,9,9,0
9,x*x*x*x,25,-10,-0.021857529556520757,-0.005045562626898663,0.004735428761238887,0.00010665272513397047,3904.4955,311.73170000000005,11358.754,244.17919999999998,0.76012972996834,0.0007711410273167322,0.8123428699432007,0.0006998689522719845,201086.38,6120.88,637928.16,6116.08,((((x)*(x))*((x)*(1)))-((1)-((9)*((x)*(x))))),(((9)*((0)+(6)))+((0)-((8)-(8)))),AddTreeWithSub|MultXD|MutateTerminalR|MultXD|AddRandomSubTreeR,AddRandomSubTreeR|DivXD|FellTreeD|DeleteTerminalR|DeleteTerminalR|ReplaceBranchR|SkipD|ReplaceBranchR|MutateNonTerminalR|AddXD|DivXD|FellTreeD|MutateNonTerminalR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddRandomSubTreeR|ReplaceBranchR,MultXD,DeleteTerminalR,9,9,10,10,0
