specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x,25,-10,,,-0.10040560279637184,0.2874192075959489,0.45247174193134704,0.9908508691674291,0.6297547960406246,0.4723001684154571,155541.76,4362.22,279474.16,56,((((x)*(0))-((7)*((x)*(8))))*((9)*((1)-((2)*(x))))),(((x)*((x)+(0)))*((x)+((x)*(x)))),AddTreeWithSub|AddTreeWithSub|MultXD|AddTreeWithMult|AddToLeafR,MutateTerminalR|MultXD|MutateTerminalR|DeleteNonTerminalR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR|MutateNonTerminalR|ReplaceBranchR|SkipD|AddTreeWithAdd|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub|MultXD|AddXD|ReplaceBranchXR|MultXD,AddTreeWithSub,MultXD,0,0,96,83,97,84,-0.2714502799885085,0.015123846692860782,0.8454434232429335,0.0529081165860672,0.8116755733855884,0.025399064121459865,288399.78,6028.23,990058.16,5796.96,((((x)*(0))-((1)*((6)-(8))))*((x)*((x)*((x)*(x))))),(((x)*((x)*(x)))+((x)+(x))),AddTreeWithSub|AddTreeWithSub|MultXD|AddTreeWithMult|AddToLeafR,MutateTerminalR|MultXD|MutateTerminalR|DeleteNonTerminalR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|AddTreeWithSub|MultXD|MutateNonTerminalR|ReplaceBranchR|SkipD|AddTreeWithAdd|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithSub|MultXD|AddXD|ReplaceBranchXR|AddXD,AddTreeWithSub,MultXD,99,99,99,99,2
