TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.975,0.14767676767676766,0.11525778170996541,1,1
-0.5668181818181818,1,-0.9640909090909091,0.15138165771228432,2
0.9885655479961123,0.1783838383838385,-0.9752280991735538,0.16666666666666666,3
-0.975,0.17812672176308536,-0.9750020661157025,1,4
-0.9750314049586777,0.18012121212121204,-0.9751475147579693,-0.33738971706723464,5
-0.975,0.17559208972845336,-0.9758181818181818,1,6
-0.9855785123966943,0.17169421487603306,-0.8561818181818182,0.14477100034951274,7
-0.521,0.18140801958983774,0.8659343654540559,0.16722200358563988,8
0.9304347826086956,0.17272727272727273,-0.9758214876033058,1,9
-0.975,0.17272727272727273,-0.9750210547028729,1,10
0.45409429280397023,0.2749586776859504,-0.9749412094975731,0.16876293964172742,11
0.3169823036324123,0.17454545454545453,-0.9757272727272728,0.19865384084236268,12
-0.3601735537190083,1,-0.9965704840613931,1,13
-0.975,0.16782762691853603,-0.9747871290830382,0.14166666666666666,14
-0.975,0.18654772836591027,-0.6763471074380165,0.04292929292929297,15
0.7957099080694586,0.17593851939306496,-0.9761404958677686,1,16
0.9681459494678926,1,-0.9874925619834711,1,17
-0.975,0.1418732782369146,-0.9793123966942149,0.17088344175525197,18
-0.975,0.17691460055096414,-0.9754115702479339,1,19
-0.975,0.17110192837465563,-0.9751738842975206,0.16170798898071626,20
