TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.9080243384514864,0.15811765702324346,-0.5114423391048677,-0.04087125970975908,1
0.8076841521626109,0.1628362937412267,0.8124665912081078,1,2
-0.4210062071218556,0.16595170682887112,0.8465479556437867,1,3
0.8915013207879889,0.17804639006860504,0.09062145818448111,0.16844531561944168,4
-0.8058314276380268,0.15078529627152087,-0.9055129042796471,1,5
-0.8043232059239901,1,0.7240913085607409,1,6
-0.9818768376347599,1,0.9344715362742648,1,7
-0.978093760209082,0.1484474231814036,-0.2630676249591637,1,8
-0.9004713679003127,0.14376875316479676,0.9296970081150461,-0.41283997515935217,9
-1,1,-0.9700588043123163,0.4922683218991615,10
