specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,0.3394980184940555,1,378.5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,-0.964,0.5969444444444444,0.6192484167884573,0.39457266979955724,9,2.015277777777778,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,AddTreeWithMult,SkipD,0,0
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.774,1,56.5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,-0.854,0,0.6192484167884573,0.39457266979955724,36.5,5,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,AddTreeWithMult,SkipD,1,0
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.98,1,5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,-0.782,1,0.6192484167884573,0.39457266979955724,54.5,0,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,DivXD,SkipD,2,0
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.926,1,18.5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,-0.8904,1,0.6192484167884573,0.39457266979955724,27.4,0,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,SkipD,SkipD,3,0
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.98,1,5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,-0.9716,0.8272619047619048,0.6192484167884573,0.39457266979955724,7.1,0.8636904761904762,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,DivXD,SkipD,4,0
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.018,1,245.5,0,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,0.6144949884348496,1,0.6192484167884573,0.39457266979955724,648.5,0,648.5,0,((9)*((8)*(9))),(((2)*((0)*(5)))/((x)+(x))),DivXD|ReplaceBranchXR|SkipD|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR|SkipD|DivXD|AddXD|DeleteTerminalR|SkipD,AddRandomSubTreeR,SkipD,5,0
