specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
(x),20,-10,,,0.43163416141501604,1,0.943630214205186,1,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,0,0,45,39,46,40,0.0765725309987816,0.8055555555555557,0.8861047835990888,1,0.7848986530629545,0.47628967220784013,767.3333333333334,1,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,49,49,49,49,2
