specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
(x),20,-10,ANTAGONIST-NvV,PROTAGONIST-5c1c2c2c1c1c2c1c1c1c2c2c2,-0.5564169969176574,1,0.3394980184940555,1,0.5718978331499786,0,118.16666666666667,0,378.5,0,((6)*((7)*(9))),((0)/(0)),DivXD|DivXD|SkipD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR,MultXD|SkipD|DivXD|DeleteNonTerminalR|DeleteTerminalR|SkipD,DivXD,SkipD,0,0,14,15,15,16,0,0
