specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,0.17218543046357615,1,302,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,SubXD,FellTreeD,0,0,-0.86,1,0.5380095511885126,0,35,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,AddTreeWithDiv,FellTreeD,0,1
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,-0.88,1,30,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,AddTreeWithDiv,FellTreeD,0,0,-0.88,1,0.5380095511885126,0,30,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,SubXD,FellTreeD,1,1
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,-0.7592000000000001,1,60.2,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,SubXD,FellTreeD,0,0,-0.82,1,0.5380095511885126,0,45,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,AddRandomSubTreeR,FellTreeD,2,1
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,0.6062992125984252,1,635,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,SubXD,FellTreeD,0,0,-0.72,1,0.5380095511885126,0,70,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,AddTreeWithAdd,FellTreeD,3,1
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,0.6268656716417911,1,670,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,AddTreeWithAdd,FellTreeD,0,0,-0.206,1,0.5380095511885126,0,198.5,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,SubXD,FellTreeD,4,1
(x),20,-10,ANTAGONIST-nNv,PROTAGONIST-0c2c1c2c1c1c2c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c1c2c1c1c1c2c1c1c1c1c1c2c2c1c2c1c1c1c1c1c1c2c1,-0.7,1,75,0,0.7050738820137467,0,295.3666666666667,0,670,0,(((0)+((9)*(6)))+((9)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,FellTreeD,FellTreeD,0,0,0.46751863684771033,1,0.5380095511885126,0,469.5,0,469.5,0,(((0)+((6)+(8)))*((x)*(x))),((0)+(x)),SubXD|AddTreeWithDiv|FellTreeD|AddRandomSubTreeR|AddTreeWithAdd|MultXD,MultXD|AddTreeWithMult|FellTreeD|FellTreeD|SkipD|AddXD,FellTreeD,FellTreeD,5,1
