specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,0.9309105983142186,1,3618.5,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,0,0,0.8427672955974843,1,0.7848986530629545,0.47628967220784013,1590,0,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddRandomSubTreeR,DeleteNonTerminalR,0,2
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,0.15254237288135594,1,295,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,DeleteNonTerminalR,0,0,0.5145631067961165,1,0.7848986530629545,0.47628967220784013,515,0,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddRandomSubTreeR,DeleteNonTerminalR,1,2
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,0.5715509854327335,1,583.5,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,0,0,-0.164,-0.16666666666666666,0.7848986530629545,0.47628967220784013,209,6,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddRandomSubTreeR,DeleteNonTerminalR,2,2
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,0.943630214205186,1,4435,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,DeleteNonTerminalR,0,0,-0.9,1,0.7848986530629545,0.47628967220784013,25,0,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddRandomSubTreeR,SkipD,3,2
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,-0.868,1,33,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,0,0,-0.72,1,0.7848986530629545,0.47628967220784013,70,0,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddRandomSubTreeR,SkipD,4,2
(x),20,-10,ANTAGONIST-eQk,PROTAGONIST-5c2c1c1c2c1c1c1c2c2c1c1c1c1c2c2c1c1c1c1c1c1c2c1c1c1c1c2c2c2c2c1c1c1c2,0.8591707976566021,1,1775.2,0,0.7043752396885175,0,1790.0333333333335,0,4435,0,((((2)-(0))+((7)*(5)))*((4)*((6)*(x)))),((0)+(x)),ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,0,0,0.8861047835990888,1,0.7848986530629545,0.47628967220784013,2195,0,2195,0,((((6)+(2))*((5)*(7)))*((6)+((6)+((8)*(x))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddToLeafR|MultXD,SkipD|MutateTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddXD|SkipD,AddToLeafR,SkipD,5,2
