TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.6772314049586777,0.16875932485023395,-0.9759719008264464,0.07878787878787878,1
-0.8212776859504133,0.06788665879574975,-0.903090909090909,0.15123966942148762,2
-0.975,0.17336453763221435,-0.9869421487603306,0.16336088154269973,3
0.5645461383159811,0.19206611570247928,-0.9759801652892562,0.1693112947658402,4
-0.905,0.8970798898071626,-0.9701504132231404,0.16363636363636364,5
-0.185,1,-0.9744710743801653,0.1699724517906336,6
0.3426949507021213,0.1803030303030303,-0.9750578512396694,0.16365918443696229,7
0.6894409937888198,0.14562666820200304,0.37376953476769437,0.1672176308539945,8
0.31357254290171604,0.16334266205914472,-0.9758099173553719,0.14886752844989504,9
0.5148842337375965,0.15633110324019417,-0.9735354191263281,0.5247933884297521,10
0.5689418698517943,0.1636568481142075,-0.9761553719008265,0.18071625344352618,11
-0.9022727272727272,0.1524789602641952,-0.9787272727272728,0.13911845730027547,12
-0.705,0.16804407713498623,-0.9039090909090909,0.17090909090909093,13
-0.9622727272727273,0.16383707201889017,-0.9758181818181818,0.1649035812672176,14
-0.975,0.04086588832043355,-0.9777404958677687,0.16394330500798415,15
0.1902834008097166,-0.14103170847136773,-0.9761123966942149,0,16
-0.7737636363636363,1,-0.975712748917749,0.16418732782369147,17
0.5610184372256365,0.16363666001670735,-0.9758462809917355,0.18738292011019278,18
-0.005,1,-0.3547272727272727,0.17090909090909093,19
-0.975,1,-0.9750909090909091,0.17107438016528925,20
