gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04718772794769021,-0.030350995085370886,-0.04249904064828128,0.01131710140597868,NaN,NaN,NaN,245.7872,-0.38190981571036464,0.28571428571428575,0.2864185998807657,0,28864.160000000003,6120.8,94580.16,6120.8,((((x)+(7))*((x)*(x)))-((x)*((x)*(x)))),(0),ReplaceBranchR|ReplaceBranchXR|SubXD|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,0,0,1,1,2
1,x*x*x*x,25,-10,-0.02168022697638473,0.01142857142857143,-0.0054571348995154974,0.01142857142857143,7734.944399999999,244.832,15240.464,244.832,0.8733131490983195,0.28571428571428575,0.8847618673785459,0,682750.36,6120.8,1207860.16,6120.8,((((x)+(7))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,1,1,2,2,2
2,x*x*x*x,25,-10,-0.020206790958311304,0.01142857142857143,0.03219239439443743,0.01142857142857143,23540.816799999997,244.832,93095.12,244.832,0.9772849510410683,0.28571428571428575,0.9734999578334169,0,1687603.52,6120.8,6736503.2,6120.8,((((x)*(8))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,SubXD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,2,2,3,3,2
3,x*x*x*x,25,-10,-0.005924334713967416,0.01142857142857143,0.030345280115697707,0.01142857142857143,15150.910600000001,244.832,36939.19440000001,244.832,0.8788990440004678,0.28571428571428575,0.8946444702539452,0,649715.42,6120.8,1263573.84,6120.8,((((x)+(x))*((9)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddToLeafR|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,3,3,4,4,2
4,x*x*x*x,25,-10,-0.013948486019294605,0.01142857142857143,0.01744762630469852,0.01142857142857143,16703.3236,244.832,49936.104799999994,244.832,0.9088914599705918,0.28571428571428575,0.8961856265381208,0,800216.84,6120.8,1679535.2,6120.8,((((x)*(x))*((x)*(2)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,4,4,5,5,2
5,x*x*x*x,25,-10,-0.014735097640311773,0.01142857142857143,0.01717317454197536,0.01142857142857143,27470.8308,244.832,85722.4408,244.832,0.9798108835776962,0.28571428571428575,0.9380318891989663,0,2471708.68,6120.8,7579331.2,6120.8,((((x)*(x))*((9)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|DeleteTerminalR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,5,5,6,6,2
6,x*x*x*x,25,-10,-0.00718337082273018,0.01142857142857143,0.03790542681340255,0.01142857142857143,64029.384399999995,244.832,240595.5856,244.832,0.9852604321925631,0.28571428571428575,0.9661475738116904,0,2601515.7600000002,6120.8,10381579.84,6120.8,((((x)*(x))*((x)*(x)))-((0)*((x)*((x)*(x))))),(0),SubXD|MultXD|DeleteTerminalR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,6,6,7,7,2
7,x*x*x*x,25,-10,-0.02556257848502803,0.01142857142857143,0.01122893321712223,0.01142857142857143,4664.662,244.832,17660.8424,244.832,0.8375978042866539,0.28571428571428575,0.8720302316984215,0,247511.68000000002,6120.8,942228.64,6120.8,((((x)*(x))*((x)+(2)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddToLeafR|AddTreeWithMult|AddTreeWithMult|SkipD|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,7,7,8,8,2
8,x*x*x*x,25,-10,-0.007673268060470959,0.01142857142857143,0.031200340061307133,0.01142857142857143,13838.5914,244.832,41555.564,244.832,0.9378173703563286,0.28571428571428575,1.0000980463675206,0,705085.3599999999,6120.8,2460815.84,6120.8,((((x)*(7))*((x)*(5)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,8,8,9,9,2
9,x*x*x*x,25,-10,-0.01768425170484815,0.01142857142857143,0.030081906044648096,0.01142857142857143,14815.1714,244.832,55702.723999999995,244.832,0.9395474594399087,0.28571428571428575,0.9843892511218264,0,706847.2799999999,6120.8,2531241.84,6120.8,((((x)*(4))*((x)*(9)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddToLeafR|AddTreeWithMult|AddTreeWithMult|SkipD|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,9,9,10,10,2
10,x*x*x*x,25,-10,-0.012752999223077202,0.01142857142857143,0.015184537755138417,0.01142857142857143,10631.490600000001,244.832,28095.318399999993,244.832,0.8788697712144294,0.28571428571428575,0.9755669979719667,0,401837.3,6120.8,1263268.48,6120.8,((((x)+(8))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,10,10,11,11,2
11,x*x*x*x,25,-10,-0.013760110546605838,0.01142857142857143,0.016933726157929554,0.01142857142857143,27967.441400000007,244.832,98210.34240000002,244.832,0.9740365739869751,0.28571428571428575,0.8866394859956095,0,1754015.7600000002,6120.8,5893675.2,6120.8,((((x)*(7))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,11,11,12,12,2
12,x*x*x*x,25,-10,-0.005070288380731389,0.01142857142857143,0.026718253066139966,0.01142857142857143,27892.316600000006,244.832,87716.7256,244.832,0.9798108835776962,0.28571428571428575,0.9030746529731557,0,2243965.18,6120.8,7579331.2,6120.8,((((x)*(9))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,12,12,13,13,2
13,x*x*x*x,25,-10,-0.008645642716122635,0.01142857142857143,0.032356993081524996,0.01142857142857143,19300.8794,244.832,64809.875199999995,244.832,0.9636360974778823,0.28571428571428575,0.9378067383966727,0,1063338.7,6120.8,4208019.2,6120.8,((((x)*(5))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|AddRandomSubTreeR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|MutateTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,13,13,14,14,2
14,x*x*x*x,25,-10,-0.009726271267284519,0.01142857142857143,0.016214141565613797,0.01142857142857143,12190.961199999998,244.832,23808.522399999998,244.832,0.8539607241196491,0.28571428571428575,0.9090556561190156,0,707386.5399999999,6120.8,1047800.32,6120.8,((((x)*(x))*((x)+(4)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,14,14,15,15,2
15,x*x*x*x,25,-10,-0.01762116613502527,0.01142857142857143,0.01396005095397853,0.01142857142857143,8790.5156,244.832,26717.04,244.832,0.8673925326622366,0.28571428571428575,1.0044853468340103,0,408558.74,6120.8,1153932,6120.8,((((x)+(6))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|MultXD|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,15,15,16,16,2
16,x*x*x*x,25,-10,-0.018048444252561725,0.01142857142857143,0.017105956614214313,0.01142857142857143,20469.941199999997,244.832,71595.4896,244.832,0.9740365739869751,0.28571428571428575,0.9292116780946172,0,1491583.08,6120.8,5893675.2,6120.8,((((x)*(x))*((x)*(7)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|DivXD|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,16,16,17,17,2
17,x*x*x*x,25,-10,-0.020977813581268004,0.01142857142857143,0.018461187411095273,0.01142857142857143,35003.2428,244.832,136842.2752,244.832,0.9772849510410683,0.28571428571428575,0.9767682222092752,0,1686865.54,6120.8,6736503.2,6120.8,((((x)*(8))*((x)*(x)))*((x)*((x)*(x)))),(0),AddTreeWithAdd|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|DeleteNonTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,17,17,18,18,2
18,x*x*x*x,25,-10,-0.027785055878978105,0.01142857142857143,0.00062579399813803,0.01142857142857143,3083.7605999999996,244.832,11075.0784,244.832,0.7554498469859505,0.28571428571428575,0.8298042646776035,0,169376.24,6120.8,625720.32,6120.8,((((x)-(4))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,18,18,19,19,2
19,x*x*x*x,25,-10,-0.01156358855823781,0.01142857142857143,0.002863938656384042,0.01142857142857143,16699.9704,244.832,30292.7408,244.832,0.9222393695597795,0.28571428571428575,0.9316080602154494,0,1229207.58,6120.8,1967833.84,6120.8,((((x)*(4))*((7)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|AddTreeWithDiv|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,19,19,20,20,2
20,x*x*x*x,25,-10,-0.02004472968419043,0.01142857142857143,0.0037868065479212554,0.01142857142857143,24527.202400000002,244.832,89221.7008,244.832,0.9798108835776962,0.28571428571428575,1.0369555718792713,0,2001567.82,6120.8,7579331.2,6120.8,((((9)*(x))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,20,20,21,21,2
21,x*x*x*x,25,-10,0.008399571667591829,0.01142857142857143,0.03480757848441668,0.01142857142857143,23260.979,244.832,57981.252,244.832,0.9456015121855315,0.28571428571428575,0.8632020377632902,0,976328.32,6120.8,2812945.84,6120.8,((((x)*(5))*((x)*(8)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,21,21,22,22,2
22,x*x*x*x,25,-10,0.0014171716056665562,0.01142857142857143,0.019630513619142004,0.01142857142857143,70865.8784,244.832,207138.5568,244.832,0.9852604321925631,0.28571428571428575,0.9626235051955822,0,2649877.2600000002,6120.8,10381579.84,6120.8,((((x)*(x))*((x)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|AddTreeWithAdd|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,22,22,23,23,2
23,x*x*x*x,25,-10,-0.002866973518609359,0.01142857142857143,0.017738650783909606,0.01142857142857143,28705.011799999997,244.832,70009.8416,244.832,0.9636360974778823,0.28571428571428575,0.1261209534955037,0,1811560.46,6120.8,4208019.2,6120.8,((((x)*(x))*((5)*(x)))*((x)*((x)*(x)))),(0),MutateTerminalR|MultXD|ReplaceBranchXR|MultXD|MultXD,FellTreeD|AddTreeWithDiv|AddTreeWithMult|AddTreeWithMult|SkipD|AddToLeafR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|SkipD|AddTreeWithMult|MultXD|ReplaceBranchR|FellTreeD,MultXD,AddTreeWithMult,23,23,24,24,2
