gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.019866666666666664,-0.009669100866044418,-0.0196,0.009733333333333333,0.03333333333333333,1.133185309679427,0.1,0.051333333333333335,-0.048,0,0.37349831592659155,0,48.300000000000004,5,238,5,((((4)-(x))+((x)+(6)))*((7)*((x)+((4)-(8))))),(0),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SkipD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|DeleteMaliciousR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithSub,DeleteNonTerminalR,0,0,1,1,1
1,(x),20,-10,-0.01938533333333333,-0.01,-0.01916,0.02,0.15366666666666667,0.2,0.21,0,-0.736,1,0.09392763171718958,0.8215838362577492,24.5,5,66,0,((((x)+(4))-((2)*((4)-(5))))*((6)+((6)-((0)+(1))))),((0)/((0)-(x))),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SkipD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|DeleteMaliciousR|MutateNonTerminalR|AddTreeWithMult|AddToLeafR|FellTreeD|ReplaceBranchXR|DivXD|DeleteNonTerminalR|DeleteMaliciousR|SubXD,AddTreeWithMult,DeleteNonTerminalR,0,1,2,2,1
2,(x),20,-10,-0.019134666666666664,-0.01,-0.017032000000000002,0.02,0.21633333333333338,0.2,0.742,0,0.8216960273874901,0,0.7124945381014994,0,257.6166666666666,5,1402.1,5,((((5)*(x))-((3)*(6)))+((x)*((9)+((x)-(0))))),(0),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SkipD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|DeleteMaliciousR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddXD,DeleteNonTerminalR,2,0,3,3,1
3,(x),20,-10,-0.019156000000000003,0,-0.01728,0,0.21099999999999997,0.1,0.68,0.1,0.05660377358490566,1,0.39499397881229886,0.408248290463863,66.10000000000001,4.166666666666667,265,0,(((x)*((6)-(0)))-((5)*((9)-(0)))),((0)+(x)),MultXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|FellTreeD|SkipD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|DeleteMaliciousR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithSub,DeleteNonTerminalR,3,0,4,4,1
4,(x),20,-10,-0.018823999999999997,0,-0.0172,0,0.29400000000000004,0.1,0.7,0.1,0.6355685131195336,0,0.6370440453640159,0,130.73333333333332,5,686,5,((((0)+(x))*((9)+(x)))-((3)-((x)*((x)*(3))))),(0),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|SkipD|AddTreeWithAdd|AddRandomSubTreeR|SkipD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|DeleteMaliciousR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddXD,DeleteNonTerminalR,4,0,5,5,1
5,(x),20,-10,-0.01920533333333333,-0.0016666666666666666,-0.0184,0.02,0.19866666666666663,0.11666666666666665,0.4,0,0.8379359522883444,1,0.7225359560985875,0.408248290463863,277.04999999999995,4.166666666666667,1542.6,0,((((x)-(8))-((x)*((6)+(7))))-(((0)*(8))+((6)-((9)*(x))))),((0)+(x)),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|DeleteMaliciousR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithMult,DeleteNonTerminalR,3,0,6,6,1
6,(x),20,-10,-0.018645333333333333,0,-0.017152,0.02,0.33866666666666667,0.1,0.7120000000000001,0,0.9882876551885688,1,0.7757365403847489,0.408248290463863,3609.35,4.166666666666667,21345,0,((((x)*(6))+((0)-((2)*(x))))*((5)+((9)+((0)*(x))))),((0)+(x)),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|MutateNonTerminalR,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|AddTreeWithDiv|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddXD,DeleteNonTerminalR,6,5,7,7,1
7,(x),20,-10,-0.016685333333333333,0,-0.007024000000000002,0,0.8286666666666666,0.1,3.2439999999999998,0.1,0.9883701997999674,1,0.9599258504798408,0.408248290463863,6829.649999999999,4.166666666666667,21496.5,0,((((7)+((3)-(3)))*((x)+((x)*(8))))+(((1)*(1))-((x)*((x)-(4))))),((0)-((0)+(x))),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|AddToLeafR|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithMult,DeleteNonTerminalR,3,7,8,8,1
8,(x),20,-10,-0.016592,0,-0.0096,0,0.852,0.1,2.6,0.1,0.7711670480549199,0,0.8079681477890597,0,482.06666666666666,5,1092.5,5,((((5)-(8))+((8)*(8)))+((x)*((x)+((9)+(9))))),(0),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|AddTreeWithDiv|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithMult,DeleteNonTerminalR,3,5,9,9,1
9,(x),20,-10,-0.015374666666666668,0,-0.0018479999999999996,0,1.1563333333333332,0.1,4.538,0.1,0.9314128943758574,0,0.7298518244002831,0,814.4499999999999,5,3645,5,((((2)*((1)+(3)))*((4)*((8)+(9))))*(((x)+(x))*((9)*((1)-(5))))),(0),AddXD|AddXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|AddTreeWithSub|ReplaceBranchR|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult,AddTreeWithSub|AddToLeafR|FellTreeD|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SubXD|AddXD|AddTreeWithDiv|SkipD|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithMult,DeleteNonTerminalR,3,5,10,10,1
