specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x,25,-10,,,0.3729288136117551,0.15483966321808337,0.8171164297379059,0.6124689583061038,0.8883752322523016,0.3051123616385281,629074.6,5173.0599999999995,836707.2,2372,((((x)*(x))*((x)*(x)))*((x)+((x)-((x)*(x))))),((((x)+((2)*(x)))+(((3)-(x))*((0)-(x))))*(((3)+((x)+(1)))-((0)*((x)+((x)+(x)))))),AddTreeWithSub|AddXD|SubXD|MutateNonTerminalR|MultXD,AddToLeafR|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|AddXD|SubXD|MutateTerminalR|AddTreeWithDiv|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR|MutateTerminalR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|ReplaceBranchXR|DeleteMaliciousR|AddXD|MutateNonTerminalR,MutateNonTerminalR,AddXD,0,0,91,88,93,89,-0.4954571042667423,0.000589898882915593,0.46798154241545137,0.0025225460724089188,0.6786834340098328,0.001357852901443788,92952.92,6117.1900000000005,287621.6,6105.36,((((x)*(6))*((2)*(x)))*((4)*((x)-((x)*(x))))),((0)+((8)*(x))),AddRandomSubTreeR|AddTreeWithAdd|SubXD|MutateNonTerminalR|MultXD,AddToLeafR|ReplaceBranchR|AddTreeWithAdd|AddToLeafR|AddTreeWithAdd|SubXD|MutateTerminalR|AddTreeWithDiv|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|DeleteMaliciousR|MutateTerminalR|MutateNonTerminalR|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|AddXD|MutateNonTerminalR,SubXD,DeleteMaliciousR,97,95,99,99,0
