gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.046206816102470266,-0.014988763507580658,-0.03839986929813097,0.00005800548947849939,197.88299999999998,444.60974000000004,244.852,244.47696,-0.9600000000000001,0,0,0,6120.8,6120.8,6120.8,6120.8,(((x)+(0))*((x)*(0))),(((0)+((3)*(0)))*((8)+(9))),MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|DeleteTerminalR|MutateNonTerminalR,MultXD|SkipD|DivXD|FellTreeD|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|MultXD|MutateNonTerminalR|MutateNonTerminalR|ReplaceBranchR|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|DeleteMaliciousR|DeleteMaliciousR,DeleteTerminalR,MultXD,0,0,1,1,2
1,x*x*x*x,25,-10,-0.03840191216834401,0.00011583434865324247,-0.0383960789439289,0.0040806430531956615,244.5394,247.81620000000004,245.43200000000002,219.85519999999997,-0.9596209645797935,0.3834400731930467,0.00018526346404410413,0.18816184197361308,6136.3,5498.14,6178.8,3773.84,(((x)*((0)-(x)))*((x)-(x))),((((x)-(0))*((9)+(0)))+((5)*((x)*(x)))),MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|MutateTerminalR|SubXD,MultXD|SkipD|DivXD|FellTreeD|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|MultXD|MutateNonTerminalR|MutateNonTerminalR|ReplaceBranchR|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|DeleteMaliciousR|DeleteMaliciousR,DeleteTerminalR,MultXD,1,0,2,2,2
2,x*x*x*x,25,-10,-0.04881144556267155,-0.0009015120186735876,-0.0487704613775977,0.0008161024702653255,181.87260000000003,255.68160000000003,188.144,239.8368,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,(((x)-(0))*((0)-(x))),(0),MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddToLeafR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|MultXD|ReplaceBranchXR|ReplaceBranchR|DeleteTerminalR|SubXD|MutateTerminalR|MutateTerminalR|FellTreeD,DeleteTerminalR,MutateTerminalR,2,1,3,3,2
3,x*x*x*x,25,-10,-0.038400390798588424,0,-0.03839947719252386,0,244.7722,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,(((x)*((0)-(0)))*((x)-(x))),(0),MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddToLeafR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,ReplaceBranchR,2,2,4,4,2
4,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,((0)-(x)),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,AddTreeWithAdd,3,3,5,5,2
5,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,((0)-(x)),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,MultXD,3,3,6,6,2
6,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,(((0)*(0))-((x)-(x))),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,MutateNonTerminalR,5,5,7,7,2
7,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,((0)-(x)),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,ReplaceBranchR,5,6,8,8,2
8,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,(((0)+(x))*((0)-(x))),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,MutateTerminalR,5,6,9,9,2
9,x*x*x*x,25,-10,-0.03839947719252386,0,-0.03839947719252386,0,244.912,244.832,244.912,244.832,-0.9599869298130964,0,0,0,6122.8,6120.8,6122.8,6120.8,(((x)*(x))*((0)-(x))),(0),MutateNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|SubXD,MutateNonTerminalR|SkipD|DivXD|ReplaceBranchR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|DeleteMaliciousR|DivXD|SubXD|MutateTerminalR|AddTreeWithSub|AddTreeWithAdd|AddRandomSubTreeR|MultXD|ReplaceBranchR|MultXD|AddTreeWithAdd|MutateTerminalR|FellTreeD,DeleteTerminalR,DivXD,5,8,10,10,2
