generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
1,-0.7608103671679912,0.04332345114578873,0.2297042047555838,0.1713879079743023,0.2297042047555838,0.1713879079743023,StrategyAddTreeWithMult,StrategyMutateNonTerminal,1,1,((((((x)*(x))+(4))*((x)+(1)))*((x)*(6)))*((x)*(x))),(((x)*(1))*(((3)+(8))-((x)*(x)))),5*x*x*x,3
2,-0.5359351247902329,0.030506396693130985,0.5083298111419103,0.16646112378418695,0.5083298111419103,0.16646112378418695,StrategyAddMultX,StrategyAddTreeWithSub,2,2,((((x)+((x)+(((x)*(x))*(x))))*(x))*((x)*(x))),(((((x)-(3))-((4)+(0)))-((7)-((x)-(6))))+((6)*((x)-(3)))),5*x*x*x,3
3,-0.21681289435725493,0.03697854951833091,0.6946669487015569,0.17818608654174775,0.6946669487015569,0.17818608654174775,StrategyAddToLeaf,StrategyMutateNonTerminal,3,3,((((x)*(x))*(((x)*((x)*(9)))+(6)))*(((x)+(5))*(x))),((((1)-(6))-((x)-(8)))+((x)-((x)-((x)+(5))))),5*x*x*x,3
4,0.09821860069081496,0.03194576416523234,0.7007749985160612,0.19657865916399847,0.7007749985160612,0.19657865916399847,StrategyAddAddX,StrategyReplaceBranch,4,4,((((x)*(x))*(x))*((x)*(((x)*(x))*(((x)+(1))*(8))))),((((x)-(3))*(((2)*(3))-(1)))*((x)*(4))),5*x*x*x,3
5,0.287850704224564,0.08137673585300036,0.7529959770792337,0.17601834969323193,0.7529959770792337,0.17601834969323193,StrategyAddMultX,StrategyReplaceBranch,5,5,((((x)+(x))*((x)+((x)*(x))))*((((x)*(x))*(8))*(x))),((3)-(1)),5*x*x*x,3
6,0.4275362480337535,0.08647661524269169,0.769040798903361,0.16529052031140842,0.769040798903361,0.16529052031140842,StrategyAddAddX,StrategyMutateNonTerminal,6,6,((((x)*(x))*(x))*(((x)+(9))*((0)+((x)*((x)*(x)))))),((7)*(8)),5*x*x*x,3
7,0.5414861941775583,0.11675043225536579,0.8159260162318972,0.18272713128423906,0.8159260162318972,0.18272713128423906,StrategyAddAddX,StrategyMutateNonTerminal,7,7,(((((x)+(x))*(x))*(x))*((x)*((x)*((x)*((x)+(2)))))),((3)-(9)),5*x*x*x,3
8,0.5727702574981979,0.13850926777015757,0.8772883186689968,0.1884504673949661,0.8772883186689968,0.1884504673949661,StrategyAddAddX,StrategyMutateNonTerminal,8,8,((((x)*((x)*((x)+(x))))*((x)*((x)+(3))))*((x)*(x))),((x)*(4)),5*x*x*x,3
9,0.6006895627051471,0.1461151728890212,0.7759036421625537,0.17664521214259657,0.7759036421625537,0.17664521214259657,StrategyAddAddX,StrategyReplaceBranch,9,9,((((x)*((x)*((x)+(1))))*((x)+((x)+(2))))*((x)*(x))),((((0)-(5))*((8)*(0)))*((2)+(2))),5*x*x*x,3
10,0.6173941468155156,0.14992698148522524,0.7727167535348133,0.18014199467330896,0.7727167535348133,0.18014199467330896,StrategyAddMultX,StrategyReplaceBranchX,10,10,((((x)*(x))*(x))*((x)*(((x)*((x)+((x)+(x))))+(5)))),((4)-(6)),5*x*x*x,3
11,0.6135643560822222,0.1516883849587242,0.830394237219061,0.18112347081823743,0.830394237219061,0.18112347081823743,StrategyAddAddX,StrategyReplaceBranch,11,11,(((((x)*(x))*((x)*((x)+(0))))*((x)+(2)))*((x)*(x))),((4)-(9)),5*x*x*x,3
12,0.6108423334039369,0.15325419172179683,0.8701134476475637,0.18801045379480968,0.8701134476475637,0.18801045379480968,StrategyAddAddX,StrategyReplaceBranch,12,12,(((((x)+(2))*((x)*((x)+((x)+(5)))))*(x))*((x)*(x))),((9)*(3)),5*x*x*x,3
13,0.6310340507676763,0.15664071450870853,0.8574233847218353,0.18284253535165765,0.8574233847218353,0.18284253535165765,StrategyAddMultX,StrategyMutateNonTerminal,13,13,((((x)*(8))*((x)+(x)))*((x)*(((x)+(x))*((x)*(x))))),((((4)+(5))*((x)+(9)))+((2)*((1)-(0)))),5*x*x*x,3
14,0.6397560652951387,0.15585672762983774,0.8263199374362094,0.18404443661740083,0.8263199374362094,0.18404443661740083,StrategyAddAddX,StrategyReplaceBranchX,14,14,((((x)*(((x)+(4))+(x)))*((x)+(1)))*(((x)*(x))*(x))),((((5)*(x))+((9)-(6)))*((x)*((9)*(6)))),5*x*x*x,3
15,0.6795496831131764,0.15419024706809512,0.8713635281937205,0.18558330256930225,0.8713635281937205,0.18558330256930225,StrategyAddAddX,StrategyReplaceBranchX,15,15,((((x)*((x)+((x)+(x))))*((x)*(x)))*((x)*((x)+(x)))),(((2)-(6))*((x)+(0))),5*x*x*x,3
16,0.6798791475401609,0.15756676117440865,0.8703088542234364,0.17818039833310326,0.8703088542234364,0.17818039833310326,StrategyAddAddX,StrategyReplaceBranchX,16,16,((((x)*((x)+(x)))*((x)+(3)))*((x)*((x)*((x)+(x))))),((0)+(5)),5*x*x*x,3
17,0.7071984623684143,0.15623914112640452,0.8909103283606475,0.1818279793691458,0.8909103283606475,0.1818279793691458,StrategyAddAddX,StrategyReplaceBranchX,17,17,((((x)+(x))*(((x)*((x)+(x)))*(x)))*((x)*((x)+(3)))),(((x)+(x))+((1)*((6)*(9)))),5*x*x*x,3
18,0.7258751764451347,0.15570889992187897,0.8444152585483866,0.18306494483966312,0.8444152585483866,0.18306494483966312,StrategyAddAddX,StrategyReplaceBranchX,18,18,((((x)+((x)+(x)))*((x)*((x)*((x)+(x)))))*((x)*(x))),((x)-(3)),5*x*x*x,3
19,0.7340804163491348,0.15688318301304613,0.9056261365779421,0.1945802640355574,0.9056261365779421,0.1945802640355574,StrategyAddAddX,StrategyReplaceBranchX,19,19,(((((x)*((x)+(x)))*((x)+(2)))*((x)+(x)))*((x)*(x))),((4)-(8)),5*x*x*x,3
20,0.7304171069280975,0.1588442093926878,0.8935614155064268,0.18211534463726037,0.8935614155064268,0.18211534463726037,StrategyAddAddX,StrategyReplaceBranchX,20,20,((((x)+(1))*(x))*(((x)*((x)+(x)))*((x)*((x)+(x))))),((9)+(7)),5*x*x*x,3
21,0.7452737994877933,0.15919964303841774,0.931846623442561,0.17899354446452428,0.931846623442561,0.17899354446452428,StrategyAddAddX,StrategyReplaceBranchX,21,21,((((x)*((x)*((x)+((x)+(x)))))*(x))*(((x)+(8))*(x))),((x)*(9)),5*x*x*x,3
22,0.7444821517801379,0.16024022416701292,0.883943929151861,0.1872539484865925,0.883943929151861,0.1872539484865925,StrategyAddAddX,StrategyReplaceBranchX,22,22,(((((x)+(8))*(((x)+(x))+(0)))*(x))*((x)*((x)*(x)))),((((8)-(4))*((x)+((x)*(8))))*((4)*(x))),5*x*x*x,3
23,0.7311732441662667,0.15885006882921412,0.8780217711479952,0.18346485181099773,0.8780217711479952,0.18346485181099773,StrategyAddAddX,StrategyReplaceBranch,23,23,(((((x)+(0))*(x))*((x)*((x)+((x)+(4)))))*((x)*(x))),((8)+(6)),5*x*x*x,3
24,0.7280617720271964,0.15822884770214077,0.8726741346956531,0.18320727200695772,0.8726741346956531,0.18320727200695772,StrategyAddMultX,StrategyReplaceBranchX,24,24,((((x)*((x)+(x)))*((x)*((x)+(0))))*(((x)+(0))*(x))),((((5)+(5))*((x)+((9)-(9))))*((x)+((x)*(x)))),5*x*x*x,3
25,0.7289913818458583,0.15655326479779916,0.8828698907027744,0.1811732634738995,0.8828698907027744,0.1811732634738995,StrategyAddAddX,StrategyReplaceBranchX,25,25,((((x)*((x)+(4)))*((x)+(x)))*((((x)+(x))*(x))*(x))),((6)+(x)),5*x*x*x,3
26,0.7273715994692727,0.15908234393034,0.9107950772868761,0.18495127617309287,0.9107950772868761,0.18495127617309287,StrategyAddAddX,StrategyReplaceBranch,26,26,(((((x)+(1))*(x))*((x)*(((x)+(x))+(2))))*((x)*(x))),((((0)+(2))*((1)*((6)*(0))))+((8)+(x))),5*x*x*x,3
27,0.7389708134323275,0.16092877444119286,0.8625944168082954,0.18216419239552725,0.8625944168082954,0.18216419239552725,StrategyAddAddX,StrategyReplaceBranchX,27,27,(((((x)*(((x)+(x))+(3)))*((x)+(1)))*(x))*((x)*(x))),((6)-(1)),5*x*x*x,3
28,0.7321962747337419,0.1585641286339725,0.8689982437755214,0.18250660249961814,0.8689982437755214,0.18250660249961814,StrategyAddAddX,StrategyReplaceBranchX,28,28,(((((x)+(5))*((x)*((x)+(x))))*(x))*(((x)+(0))*(x))),((((2)*(0))*((4)-(7)))*((x)*((x)-(x)))),5*x*x*x,3
29,0.7339081599490703,0.1596480199604516,0.8874777004020086,0.19330365617564918,0.8874777004020086,0.19330365617564918,StrategyAddAddX,StrategyReplaceBranchX,29,29,((((x)*((x)*((x)+((x)+(x)))))*(x))*((x)*((x)+(9)))),((x)+(3)),5*x*x*x,3
30,0.730638179481772,0.1582807810486115,0.8601669987313508,0.18247978441999607,0.8601669987313508,0.18247978441999607,StrategyAddAddX,StrategyReplaceBranchX,30,30,((((x)*((x)+((x)+(0))))*((x)*((x)+(2))))*((x)*(x))),(((8)*(0))*((9)+(6))),5*x*x*x,3
31,0.7357851475213727,0.1580010375368939,0.9084997397619341,0.1833021958734255,0.9084997397619341,0.1833021958734255,StrategyAddAddX,StrategyReplaceBranchX,31,31,((((x)*((x)+(x)))*(x))*((x)*(((x)+(4))*((x)+(1))))),((8)+(9)),5*x*x*x,3
32,0.7305433576905886,0.1616383340506371,0.8589094924380369,0.18169467306818735,0.8589094924380369,0.18169467306818735,StrategyAddAddX,StrategyReplaceBranchX,32,32,((((x)+(x))*((x)*((x)+(1))))*(((x)*((x)+(x)))*(x))),((((x)*(x))+((9)+((0)-(4))))*((5)*(9))),5*x*x*x,3
33,0.7340268682551916,0.16077581484975284,0.8889741821479152,0.19122526320566824,0.8889741821479152,0.19122526320566824,StrategyAddMultX,StrategyReplaceBranchX,33,33,((((x)*((x)+(3)))*(x))*((x)*((x)*((x)+((x)+(6)))))),(((2)+(7))*((x)*(9))),5*x*x*x,3
34,0.7489687927437799,0.1601530231388498,0.9182219485481486,0.18314153475708086,0.9182219485481486,0.18314153475708086,StrategyAddAddX,StrategyReplaceBranchX,34,34,((((x)*((x)+((x)+(5))))*((x)*((x)+(6))))*((x)*(x))),((7)*(3)),5*x*x*x,3
35,0.7273466592915847,0.16042733918786248,0.883207067033978,0.18128487461061815,0.883207067033978,0.18128487461061815,StrategyAddAddX,StrategyReplaceBranchX,35,35,(((((x)+(7))+(x))*((x)*((x)*((x)+(8)))))*((x)*(x))),((((5)*(x))+((9)*(4)))*((6)+(0))),5*x*x*x,3
36,0.7414014329830743,0.15939386494963967,0.8848718580063548,0.1815305832529642,0.8848718580063548,0.1815305832529642,StrategyAddAddX,StrategyReplaceBranchX,36,36,((((x)*((x)+(x)))*((x)*((x)+((x)+(7)))))*((x)*(x))),((9)-(7)),5*x*x*x,3
37,0.7427039330665398,0.15857871910964622,0.8731102313605257,0.17965263243043275,0.8731102313605257,0.17965263243043275,StrategyAddAddX,StrategyReplaceBranchX,37,37,((((x)*(((x)+((x)+((x)+(x))))*(x)))*(x))*((x)*(x))),((3)*(x)),5*x*x*x,3
38,0.7233858106160669,0.15669010335340303,0.8835951161769142,0.18134889789921105,0.8835951161769142,0.18134889789921105,StrategyAddAddX,StrategyReplaceBranchX,38,38,((((x)*((x)+(1)))*(x))*((x)*((x)*((x)+((x)+(3)))))),((((1)+(7))*((x)+((x)-(0))))*((9)-(3))),5*x*x*x,3
39,0.7273776517674168,0.1590263455664153,0.9046335740003616,0.18310149281035468,0.9046335740003616,0.18310149281035468,StrategyAddAddX,StrategyReplaceBranchX,39,39,((((x)*((x)+(x)))*(x))*((x)*((x)*((x)+((x)+(6)))))),((((x)+(8))+((3)*(1)))*((x)*((x)+(7)))),5*x*x*x,3
40,0.7237588045858473,0.15608646071643534,0.874740243640695,0.1844735875937911,0.874740243640695,0.1844735875937911,StrategyAddAddX,StrategyAddTreeWithMult,40,40,((((x)*((x)*(x)))*((x)+((x)+(1))))*(((x)+(x))*(x))),((8)-(3)),5*x*x*x,3
41,0.724014199845461,0.16088288456508804,0.8613557736669777,0.19176379718503675,0.8613557736669777,0.19176379718503675,StrategyAddAddX,StrategyReplaceBranchX,41,41,((((x)*((x)+((x)+(7))))*((x)*(x)))*((x)*((x)+(2)))),((0)-(9)),5*x*x*x,3
42,0.7389078518128798,0.16194093817793118,0.8761268111616652,0.1860738062353761,0.8761268111616652,0.1860738062353761,StrategyAddAddX,StrategyReplaceBranchX,42,42,((((x)*(((x)+(x))*((x)+(3))))*(x))*((x)*((x)+(x)))),((2)+(x)),5*x*x*x,3
43,0.7314639681545735,0.15803428634389374,0.9197712431242135,0.18050486489020381,0.9197712431242135,0.18050486489020381,StrategyAddAddX,StrategyReplaceBranchX,43,43,(((((x)+(0))*((x)*((x)+(x))))*((x)+(2)))*((x)*(x))),((2)*(7)),5*x*x*x,3
