specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x,25,-10,ANTAGONIST-XRV,PROTAGONIST-2c2c1c1c1c1c2c1c1c1c1c1c1c1c2c2c2c1c1c2c2c1c1c1c2c2c1c2c1c1c1c1c1c2c2c2c1c1c1c1c1c1c1c1c2c1c2c2c2c2c1c2c1c2c2c2c1c1c1c1c1c1c2c2c2c1c2c2c1c2c2c1c1c2c2c1,0.9507088819991708,0.3928789265019823,0.9728205046517896,1,0.033465836276416194,0.4902083823503888,3925054.2266666666,3716.066666666667,5629979.44,0,((((x)*(x))*((x)*((x)*(6))))+((4)*((x)*((8)-(x))))),(((x)*((x)*(x)))*((x)-(0))),MultXD|AddTreeWithAdd|MultXD|AddTreeWithMult|SubXD,AddRandomSubTreeR|MutateTerminalR|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR,MultXD,MutateNonTerminalR,0,0,54,90,56,91,0,1
